Sample in Buffer,Sample in Window,TRIGGER,top_i/ddc_branch_1_x7673,top_i/baseband_j[31:0],top_i/baseband_i[31:0]
14370,14370,0,1,-26593,-175737
14371,14371,0,1,-31998,-158771
14372,14372,0,1,-38322,-128696
14373,14373,0,1,-46594,-91476
14374,14374,0,1,-57017,-55245
14375,14375,0,1,-68539,-28566
14376,14376,0,1,-78900,-18275
14377,14377,0,1,-85261,-27608
14378,14378,0,1,-85111,-55053
14379,14379,0,1,-77273,-94589
14380,14380,0,1,-62359,-137052
14381,14381,0,1,-42917,-172438
14382,14382,0,1,-22824,-192468
14383,14383,0,1,-6114,-192720
14384,14384,0,1,4048,-173760
14385,14385,0,1,6062,-140873
14386,14386,0,1,126,-102390
14387,14387,0,1,-12031,-67224
14388,14388,0,1,-27758,-42564
14389,14389,0,1,-44425,-32125
14390,14390,0,1,-60058,-35502
14391,14391,0,1,-73579,-48796
14392,14392,0,1,-84602,-66233
14393,14393,0,1,-93045,-82171
14394,14394,0,1,-98807,-92825
14395,14395,0,1,-101595,-96981
14396,14396,0,1,-101046,-95824
14397,14397,0,1,-97119,-92099
14398,14398,0,1,-90502,-88570
14399,14399,0,1,-82898,-86858
14400,14400,0,1,-76826,-86690
14401,14401,0,1,-74915,-86045
14402,14402,0,1,-79085,-82083
14403,14403,0,1,-89734,-72371
14404,14404,0,1,-105396,-56030
14405,14405,0,1,-122840,-34255
14406,14406,0,1,-137860,-10190
14407,14407,0,1,-146482,11978
14408,14408,0,1,-146171,28378
14409,14409,0,1,-136670,36790
14410,14410,0,1,-120130,37348
14411,14411,0,1,-100532,32408
14412,14412,0,1,-82608,25556
14413,14413,0,1,-70457,20198
14414,14414,0,1,-66398,18113
14415,14415,0,1,-70311,18713
14416,14416,0,1,-79744,19242
14417,14417,0,1,-90711,16062
14418,14418,0,1,-98932,6371
14419,14419,0,1,-101120,-10097
14420,14420,0,1,-95998,-30261
14421,14421,0,1,-84688,-48278
14422,14422,0,1,-70319,-57277
14423,14423,0,1,-56973,-51682
14424,14424,0,1,-48216,-29437
14425,14425,0,1,-45743,6912
14426,14426,0,1,-48560,50684
14427,14427,0,1,-53009,92894
14428,14428,0,1,-53797,124978
14429,14429,0,1,-45696,141132
14430,14430,0,1,-25557,139629
14431,14431,0,1,6179,122716
14432,14432,0,1,45009,95168
14433,14433,0,1,83195,62264
14434,14434,0,1,111715,28032
14435,14435,0,1,122782,-5394
14436,14436,0,1,112289,-37188
14437,14437,0,1,81264,-66588
14438,14438,0,1,35761,-91777
14439,14439,0,1,-14745,-109451
14440,14440,0,1,-59959,-115659
14441,14441,0,1,-91549,-107533
14442,14442,0,1,-105245,-85322
14443,14443,0,1,-101558,-53495
14444,14444,0,1,-85065,-20307
14445,14445,0,1,-62546,4311
14446,14446,0,1,-40579,11834
14447,14447,0,1,-23765,-1941
14448,14448,0,1,-13903,-35133
14449,14449,0,1,-10230,-80053
14450,14450,0,1,-10447,-125388
14451,14451,0,1,-12030,-159715
14452,14452,0,1,-13261,-174917
14453,14453,0,1,-13467,-168373
14454,14454,0,1,-12626,-143289
14455,14455,0,1,-10674,-107132
14456,14456,0,1,-7059,-69020
14457,14457,0,1,-883,-37020
14458,14458,0,1,8380,-16271
14459,14459,0,1,20037,-8316
14460,14460,0,1,31637,-11740
14461,14461,0,1,39155,-23339
14462,14462,0,1,38220,-39272
14463,14463,0,1,25997,-55562
14464,14464,0,1,2846,-68308
14465,14465,0,1,-26887,-73690
14466,14466,0,1,-55559,-68150
14467,14467,0,1,-74380,-49196
14468,14468,0,1,-76319,-16576
14469,14469,0,1,-58956,26613
14470,14470,0,1,-25917,73727
14471,14471,0,1,13676,115483
14472,14472,0,1,47726,142233
14473,14473,0,1,64850,146775
14474,14474,0,1,58097,126863
14475,14475,0,1,27239,86435
14476,14476,0,1,-20997,34893
14477,14477,0,1,-74982,-15438
14478,14478,0,1,-121743,-52884
14479,14479,0,1,-150851,-69826
14480,14480,0,1,-157304,-64813
14481,14481,0,1,-142536,-42601
14482,14482,0,1,-113355,-12257
14483,14483,0,1,-79410,15987
14484,14484,0,1,-50079,33789
14485,14485,0,1,-31903,37117
14486,14486,0,1,-27215,26804
14487,14487,0,1,-34271,7364
14488,14488,0,1,-48634,-15048
14489,14489,0,1,-65069,-34908
14490,14490,0,1,-79174,-48887
14491,14491,0,1,-88339,-56334
14492,14492,0,1,-91958,-58697
14493,14493,0,1,-91121,-58213
14494,14494,0,1,-87898,-56617
14495,14495,0,1,-84627,-54482
14496,14496,0,1,-83459,-51305
14497,14497,0,1,-86096,-46241
14498,14498,0,1,-93541,-38935
14499,14499,0,1,-105829,-30080
14500,14500,0,1,-121688,-21425
14501,14501,0,1,-138470,-15199
14502,14502,0,1,-152504,-13187
14503,14503,0,1,-159782,-15812
14504,14504,0,1,-157002,-21821
14505,14505,0,1,-142686,-28718
14506,14506,0,1,-117929,-33699
14507,14507,0,1,-86512,-34806
14508,14508,0,1,-53999,-31775
14509,14509,0,1,-26199,-26223
14510,14510,0,1,-7707,-21184
14511,14511,0,1,-589,-19763
14512,14512,0,1,-4011,-23750
14513,14513,0,1,-14841,-32642
14514,14514,0,1,-28973,-43463
14515,14515,0,1,-42779,-51474
14516,14516,0,1,-54215,-51689
14517,14517,0,1,-63101,-40600
14518,14518,0,1,-70426,-17490
14519,14519,0,1,-77203,14952
14520,14520,0,1,-83502,51286
14521,14521,0,1,-87866,84665
14522,14522,0,1,-87679,108658
14523,14523,0,1,-80305,118852
14524,14524,0,1,-64483,113880
14525,14525,0,1,-41315,95460
14526,14526,0,1,-14470,67656
14527,14527,0,1,10718,35695
14528,14528,0,1,28868,4731
14529,14529,0,1,36292,-21108
14530,14530,0,1,32190,-39173
14531,14531,0,1,18964,-48324
14532,14532,0,1,1357,-48700
14533,14533,0,1,-15109,-41435
14534,14534,0,1,-25904,-28365
14535,14535,0,1,-28672,-11686
14536,14536,0,1,-23654,6212
14537,14537,0,1,-13203,23055
14538,14538,0,1,-838,37017
14539,14539,0,1,9995,46963
14540,14540,0,1,16800,52465
14541,14541,0,1,18465,53522
14542,14542,0,1,15119,50198
14543,14543,0,1,7732,42322
14544,14544,0,1,-2249,29524
14545,14545,0,1,-13154,11435
14546,14546,0,1,-23337,-11696
14547,14547,0,1,-31296,-38314
14548,14548,0,1,-35832,-65274
14549,14549,0,1,-36203,-88287
14550,14550,0,1,-32270,-102990
14551,14551,0,1,-24503,-106424
14552,14552,0,1,-13782,-98409
14553,14553,0,1,-939,-82103
14554,14554,0,1,13534,-63486
14555,14555,0,1,29559,-49699
14556,14556,0,1,47098,-46777
14557,14557,0,1,65500,-57459
14558,14558,0,1,82862,-80012
14559,14559,0,1,95805,-108569
14560,14560,0,1,99901,-134818
14561,14561,0,1,90972,-150600
14562,14562,0,1,66736,-150558
14563,14563,0,1,28272,-133815
14564,14564,0,1,-19378,-104255
14565,14565,0,1,-67952,-69172
14566,14566,0,1,-107914,-36993
14567,14567,0,1,-131249,-14798
14568,14568,0,1,-133952,-6449
14569,14569,0,1,-117478,-11908
14570,14570,0,1,-88465,-27803
14571,14571,0,1,-56747,-48851
14572,14572,0,1,-32432,-69524
14573,14573,0,1,-22803,-85371
14574,14574,0,1,-30179,-93717
14575,14575,0,1,-51529,-93763
14576,14576,0,1,-79740,-86167
14577,14577,0,1,-106048,-72593
14578,14578,0,1,-122799,-55391
14579,14579,0,1,-125653,-37400
14580,14580,0,1,-114487,-21691
14581,14581,0,1,-92987,-11170
14582,14582,0,1,-67175,-7954
14583,14583,0,1,-43475,-12587
14584,14584,0,1,-27023,-23560
14585,14585,0,1,-20691,-37307
14586,14586,0,1,-24726,-49081
14587,14587,0,1,-37274,-54333
14588,14588,0,1,-55177,-50262
14589,14589,0,1,-74867,-36934
14590,14590,0,1,-93086,-17487
14591,14591,0,1,-107516,2740
14592,14592,0,1,-117167,17980
14593,14593,0,1,-122443,24153
14594,14594,0,1,-124909,20225
14595,14595,0,1,-126862,8535
14596,14596,0,1,-130618,-6143
14597,14597,0,1,-137597,-18386
14598,14598,0,1,-147596,-24190
14599,14599,0,1,-158461,-22512
14600,14600,0,1,-166429,-15556
14601,14601,0,1,-167187,-7753
14602,14602,0,1,-157170,-3932
14603,14603,0,1,-134896,-7362
14604,14604,0,1,-101858,-18458
14605,14605,0,1,-62484,-34582
14606,14606,0,1,-23185,-50969
14607,14607,0,1,9341,-62457
14608,14608,0,1,29877,-65324
14609,14609,0,1,36013,-58471
14610,14610,0,1,28704,-43597
14611,14611,0,1,11764,-24448
14612,14612,0,1,-9407,-5526
14613,14613,0,1,-29451,9250
14614,14614,0,1,-44529,17455
14615,14615,0,1,-53131,18404
14616,14616,0,1,-56040,12802
14617,14617,0,1,-55643,2129
14618,14618,0,1,-54806,-11882
14619,14619,0,1,-55775,-27487
14620,14620,0,1,-59431,-42894
14621,14621,0,1,-65087,-56224
14622,14622,0,1,-70881,-65544
14623,14623,0,1,-74384,-69258
14624,14624,0,1,-73408,-66814
14625,14625,0,1,-66614,-59247
14626,14626,0,1,-53809,-49337
14627,14627,0,1,-35954,-41093
14628,14628,0,1,-14991,-38463
14629,14629,0,1,6586,-43812
14630,14630,0,1,26087,-56619
14631,14631,0,1,41077,-73073
14632,14632,0,1,49698,-86870
14633,14633,0,1,50957,-91106
14634,14634,0,1,45018,-80762
14635,14635,0,1,33324,-54898
14636,14636,0,1,18451,-17722
14637,14637,0,1,3662,22087
14638,14638,0,1,-7726,53596
14639,14639,0,1,-13127,66853
14640,14640,0,1,-11464,56076
14641,14641,0,1,-3685,21749
14642,14642,0,1,7308,-29038
14643,14643,0,1,17415,-84363
14644,14644,0,1,22359,-130786
14645,14645,0,1,18894,-157084
14646,14646,0,1,5872,-157295
14647,14647,0,1,-15307,-132324
14648,14648,0,1,-40943,-89519
14649,14649,0,1,-66094,-40496
14650,14650,0,1,-86051,2106
14651,14651,0,1,-97572,28045
14652,14652,0,1,-99793,31877
14653,14653,0,1,-94441,13978
14654,14654,0,1,-85164,-20039
14655,14655,0,1,-76418,-61140
14656,14656,0,1,-72041,-99435
14657,14657,0,1,-74248,-126711
14658,14658,0,1,-83124,-138240
14659,14659,0,1,-96795,-133594
14660,14660,0,1,-112047,-116260
14661,14661,0,1,-125370,-92383
14662,14662,0,1,-133746,-68890
14663,14663,0,1,-135302,-51629
14664,14664,0,1,-129470,-43875
14665,14665,0,1,-116829,-45617
14666,14666,0,1,-98807,-53801
14667,14667,0,1,-77345,-63485
14668,14668,0,1,-54640,-69434
14669,14669,0,1,-33066,-67899
14670,14670,0,1,-15091,-57838
14671,14671,0,1,-3160,-41334
14672,14672,0,1,696,-22978
14673,14673,0,1,-4723,-8433
14674,14674,0,1,-19354,-2554
14675,14675,0,1,-41559,-7650
14676,14676,0,1,-68169,-22564
14677,14677,0,1,-95055,-42927
14678,14678,0,1,-118037,-62345
14679,14679,0,1,-134005,-74406
14680,14680,0,1,-141828,-74716
14681,14681,0,1,-142650,-62336
14682,14682,0,1,-139615,-40150
14683,14683,0,1,-136786,-13941
14684,14684,0,1,-137637,9406
14685,14685,0,1,-143734,24026
14686,14686,0,1,-153922,26785
14687,14687,0,1,-164528,18114
14688,14688,0,1,-170469,1587
14689,14689,0,1,-166979,-17523
14690,14690,0,1,-151470,-34068
14691,14691,0,1,-124714,-44659
14692,14692,0,1,-90884,-48558
14693,14693,0,1,-56507,-47499
14694,14694,0,1,-28589,-44693
14695,14695,0,1,-12514,-43240
14696,14696,0,1,-10425,-44756
14697,14697,0,1,-20672,-48754
14698,14698,0,1,-38554,-52805
14699,14699,0,1,-57938,-53555
14700,14700,0,1,-73146,-48083
14701,14701,0,1,-80495,-35155
14702,14702,0,1,-79037,-15831
14703,14703,0,1,-70316,6661
14704,14704,0,1,-57342,27892
14705,14705,0,1,-43232,43544
14706,14706,0,1,-30193,50589
14707,14707,0,1,-19097,48073
14708,14708,0,1,-9685,37268
14709,14709,0,1,-1219,21176
14710,14710,0,1,6726,3649
14711,14711,0,1,13780,-11604
14712,14712,0,1,18759,-21892
14713,14713,0,1,20080,-26026
14714,14714,0,1,16499,-24489
14715,14715,0,1,7675,-19309
14716,14716,0,1,-5436,-13556
14717,14717,0,1,-20641,-10704
14718,14718,0,1,-35006,-13873
14719,14719,0,1,-45572,-25026
14720,14720,0,1,-50166,-44302
14721,14721,0,1,-47954,-69694
14722,14722,0,1,-39748,-97256
14723,14723,0,1,-27871,-121788
14724,14724,0,1,-15624,-138167
14725,14725,0,1,-6404,-142600
14726,14726,0,1,-2787,-133815
14727,14727,0,1,-5734,-113614
14728,14728,0,1,-14304,-86516
14729,14729,0,1,-25880,-58562
14730,14730,0,1,-36914,-35688
14731,14731,0,1,-44188,-22056
14732,14732,0,1,-45992,-18984
14733,14733,0,1,-42794,-24711
14734,14734,0,1,-37234,-35138
14735,14735,0,1,-33360,-45415
14736,14736,0,1,-35161,-51606
14737,14737,0,1,-45026,-52034
14738,14738,0,1,-62687,-47809
14739,14739,0,1,-84993,-42291
14740,14740,0,1,-106749,-39722
14741,14741,0,1,-122183,-43519
14742,14742,0,1,-126756,-54851
14743,14743,0,1,-118602,-71916
14744,14744,0,1,-99075,-90326
14745,14745,0,1,-72293,-104392
14746,14746,0,1,-43769,-109022
14747,14747,0,1,-18946,-101558
14748,14748,0,1,-1784,-82788
14749,14749,0,1,5969,-56902
14750,14750,0,1,4753,-30251
14751,14751,0,1,-3428,-9487
14752,14752,0,1,-15968,582
14753,14753,0,1,-30399,-1520
14754,14754,0,1,-44701,-13538
14755,14755,0,1,-57337,-30434
14756,14756,0,1,-67015,-46169
14757,14757,0,1,-72578,-55871
14758,14758,0,1,-73032,-57409
14759,14759,0,1,-67941,-52099
14760,14760,0,1,-57924,-43981
14761,14761,0,1,-44986,-38223
14762,14762,0,1,-32371,-39159
14763,14763,0,1,-23941,-48580
14764,14764,0,1,-23179,-65100
14765,14765,0,1,-32106,-84679
14766,14766,0,1,-50479,-102016
14767,14767,0,1,-75657,-112380
14768,14768,0,1,-103113,-113229
14769,14769,0,1,-127583,-104869
14770,14770,0,1,-144356,-90223
14771,14771,0,1,-150475,-73709
14772,14772,0,1,-145434,-59652
14773,14773,0,1,-131226,-50840
14774,14774,0,1,-111620,-47798
14775,14775,0,1,-91131,-48681
14776,14776,0,1,-73910,-50123
14777,14777,0,1,-62794,-48512
14778,14778,0,1,-58823,-41243
14779,14779,0,1,-61134,-27841
14780,14780,0,1,-67398,-10316
14781,14781,0,1,-74511,7193
14782,14782,0,1,-79272,19494
14783,14783,0,1,-79049,21758
14784,14784,0,1,-72354,11079
14785,14785,0,1,-59110,-12404
14786,14786,0,1,-40690,-45121
14787,14787,0,1,-19753,-80659
14788,14788,0,1,151,-111196
14789,14789,0,1,15198,-129499
14790,14790,0,1,22085,-130917
14791,14791,0,1,18915,-114768
14792,14792,0,1,5864,-84772
14793,14793,0,1,-14543,-48096
14794,14794,0,1,-37574,-13481
14795,14795,0,1,-57148,11047
14796,14796,0,1,-67263,20255
14797,14797,0,1,-63658,12983
14798,14798,0,1,-45174,-7820
14799,14799,0,1,-14405,-36119
14800,14800,0,1,22565,-64796
14801,14801,0,1,57579,-87601
14802,14802,0,1,82499,-100645
14803,14803,0,1,91533,-103132
14804,14804,0,1,83037,-97172
14805,14805,0,1,59998,-86772
14806,14806,0,1,29295,-76422
14807,14807,0,1,-297,-69777
14808,14808,0,1,-20663,-68690
14809,14809,0,1,-26671,-72922
14810,14810,0,1,-17624,-80426
14811,14811,0,1,2793,-88075
14812,14812,0,1,27871,-92699
14813,14813,0,1,50191,-92052
14814,14814,0,1,63887,-85641
14815,14815,0,1,66347,-74917
14816,14816,0,1,58734,-62996
14817,14817,0,1,45175,-53903
14818,14818,0,1,31169,-51398
14819,14819,0,1,21503,-57745
14820,14820,0,1,18753,-72894
14821,14821,0,1,22562,-94202
14822,14822,0,1,29952,-116886
14823,14823,0,1,36552,-135197
14824,14824,0,1,38262,-143934
14825,14825,0,1,32685,-139817
14826,14826,0,1,19929,-122513
14827,14827,0,1,2594,-94782
14828,14828,0,1,-15127,-61765
14829,14829,0,1,-28878,-29735
14830,14830,0,1,-35638,-4613
14831,14831,0,1,-34676,9441
14832,14832,0,1,-27916,10827
14833,14833,0,1,-19330,629
14834,14834,0,1,-13684,-17874
14835,14835,0,1,-14918,-40184
14836,14836,0,1,-24744,-61702
14837,14837,0,1,-41888,-78672
14838,14838,0,1,-62298,-88829
14839,14839,0,1,-80160,-91711
14840,14840,0,1,-89624,-88481
14841,14841,0,1,-86621,-81558
14842,14842,0,1,-70234,-73944
14843,14843,0,1,-43119,-68478
14844,14844,0,1,-10882,-67183
14845,14845,0,1,19356,-70766
14846,14846,0,1,40794,-78397
14847,14847,0,1,48780,-87818
14848,14848,0,1,41978,-95902
14849,14849,0,1,22539,-99520
14850,14850,0,1,-4679,-96483
14851,14851,0,1,-33523,-86273
14852,14852,0,1,-58179,-70336
14853,14853,0,1,-74514,-51902
14854,14854,0,1,-80900,-35159
14855,14855,0,1,-78382,-24044
14856,14856,0,1,-70089,-21047
14857,14857,0,1,-60230,-26363
14858,14858,0,1,-53087,-37813
14859,14859,0,1,-51960,-51442
14860,14860,0,1,-58527,-62677
14861,14861,0,1,-72421,-67733
14862,14862,0,1,-91292,-64754
14863,14863,0,1,-111223,-54335
14864,14864,0,1,-127492,-39190
14865,14865,0,1,-135542,-23076
14866,14866,0,1,-132039,-9494
14867,14867,0,1,-115866,-458
14868,14868,0,1,-88653,4069
14869,14869,0,1,-54673,5930
14870,14870,0,1,-20099,7779
14871,14871,0,1,8420,11794
14872,14872,0,1,25474,18541
14873,14873,0,1,28484,26484
14874,14874,0,1,18603,32367
14875,14875,0,1,498,32416
14876,14876,0,1,-18867,23822
14877,14877,0,1,-32291,6067
14878,14878,0,1,-34636,-18522
14879,14879,0,1,-24690,-45211
14880,14880,0,1,-5770,-68095
14881,14881,0,1,15093,-81750
14882,14882,0,1,29197,-82929
14883,14883,0,1,29017,-71391
14884,14884,0,1,10669,-49869
14885,14885,0,1,-24508,-23187
14886,14886,0,1,-70065,3116
14887,14887,0,1,-116141,24269
14888,14888,0,1,-152291,37284
14889,14889,0,1,-170409,41208
14890,14890,0,1,-166978,36833
14891,14891,0,1,-143904,25930
14892,14892,0,1,-107596,10588
14893,14893,0,1,-66808,-7348
14894,14894,0,1,-30054,-26399
14895,14895,0,1,-3408,-45328
14896,14896,0,1,10751,-62935
14897,14897,0,1,13629,-77972
14898,14898,0,1,8978,-89412
14899,14899,0,1,1486,-96828
14900,14900,0,1,-4711,-100745
14901,14901,0,1,-6860,-102641
14902,14902,0,1,-3676,-104597
14903,14903,0,1,4917,-108669
14904,14904,0,1,18272,-115960
14905,14905,0,1,35242,-125917
14906,14906,0,1,54202,-136279
14907,14907,0,1,72770,-143587
14908,14908,0,1,87678,-144320
14909,14909,0,1,95123,-136172
14910,14910,0,1,91591,-119030
14911,14911,0,1,75020,-95353
14912,14912,0,1,45855,-69644
14913,14913,0,1,7504,-47204
14914,14914,0,1,-33979,-32573
14915,14915,0,1,-71270,-28107
14916,14916,0,1,-97536,-33388
14917,14917,0,1,-108302,-45448
14918,14918,0,1,-102581,-59898
14919,14919,0,1,-83018,-72476
14920,14920,0,1,-55035,-80513
14921,14921,0,1,-25236,-83729
14922,14922,0,1,376,-84094
14923,14923,0,1,17659,-84922
14924,14924,0,1,24844,-89418
14925,14925,0,1,22229,-99213
14926,14926,0,1,11423,-113616
14927,14927,0,1,-5563,-129669
14928,14928,0,1,-26793,-143078
14929,14929,0,1,-50466,-149680
14930,14930,0,1,-74523,-146825
14931,14931,0,1,-96253,-134360
14932,14932,0,1,-112298,-114670
14933,14933,0,1,-119183,-91889
14934,14934,0,1,-114406,-70512
14935,14935,0,1,-97635,-53912
14936,14936,0,1,-71518,-43268
14937,14937,0,1,-41582,-37250
14938,14938,0,1,-15066,-32576
14939,14939,0,1,1029,-25280
14940,14940,0,1,2056,-12186
14941,14941,0,1,-12753,7810
14942,14942,0,1,-39793,33114
14943,14943,0,1,-72177,59664
14944,14944,0,1,-101883,81920
14945,14945,0,1,-122279,94493
14946,14946,0,1,-130063,93735
14947,14947,0,1,-126087,78913
14948,14948,0,1,-114757,52642
14949,14949,0,1,-102279,20360
14950,14950,0,1,-94357,-10992
14951,14951,0,1,-94268,-34734
14952,14952,0,1,-101954,-46303
14953,14953,0,1,-114297,-44420
14954,14954,0,1,-126397,-31430
14955,14955,0,1,-133203,-12530
14956,14956,0,1,-130947,5633
14957,14957,0,1,-118099,16917
14958,14958,0,1,-95439,17427
14959,14959,0,1,-65622,6568
14960,14960,0,1,-32462,-12845
14961,14961,0,1,-273,-35580
14962,14962,0,1,26643,-55495
14963,14963,0,1,44490,-67385
14964,14964,0,1,50534,-68386
14965,14965,0,1,43606,-58687
14966,14966,0,1,24683,-41207
14967,14967,0,1,-2842,-20526
14968,14968,0,1,-33602,-1514
14969,14969,0,1,-61257,12055
14970,14970,0,1,-80089,18357
14971,14971,0,1,-86570,17651
14972,14972,0,1,-80385,11735
14973,14973,0,1,-64505,3028
14974,14974,0,1,-44133,-6317
14975,14975,0,1,-24905,-14990
14976,14976,0,1,-11002,-22739
14977,14977,0,1,-3887,-30047
14978,14978,0,1,-2222,-37588
14979,14979,0,1,-2696,-45718
14980,14980,0,1,-1791,-54185
14981,14981,0,1,2635,-62312
14982,14982,0,1,10474,-69226
14983,14983,0,1,19562,-74259
14984,14984,0,1,26835,-77176
14985,14985,0,1,29871,-78169
14986,14986,0,1,28161,-77553
14987,14987,0,1,23465,-75505
14988,14988,0,1,19208,-71854
14989,14989,0,1,18915,-66191
14990,14990,0,1,24607,-58180
14991,14991,0,1,35810,-48062
14992,14992,0,1,49428,-36975
14993,14993,0,1,60736,-26953
14994,14994,0,1,65029,-20359
14995,14995,0,1,59296,-19030
14996,14996,0,1,43367,-23448
14997,14997,0,1,20014,-32228
14998,14998,0,1,-5987,-42226
14999,14999,0,1,-29267,-49392
15000,15000,0,1,-45423,-50157
15001,15001,0,1,-52146,-42798
15002,15002,0,1,-49662,-28353
15003,15003,0,1,-40355,-10482
15004,15004,0,1,-27833,5571
15005,15005,0,1,-15781,14655
15006,15006,0,1,-7167,13452
15007,15007,0,1,-3599,1731
15008,15008,0,1,-5198,-17479
15009,15009,0,1,-10867,-38961
15010,15010,0,1,-18789,-57084
15011,15011,0,1,-26978,-67769
15012,15012,0,1,-33842,-69806
15013,15013,0,1,-38567,-65172
15014,15014,0,1,-41374,-58115
15015,15015,0,1,-43479,-53447
15016,15016,0,1,-46719,-54569
15017,15017,0,1,-52997,-62182
15018,15018,0,1,-63552,-73978
15019,15019,0,1,-78325,-85508
15020,15020,0,1,-95681,-91755
15021,15021,0,1,-112500,-88988
15022,15022,0,1,-124969,-76020
15023,15023,0,1,-129644,-54545
15024,15024,0,1,-124643,-28561
15025,15025,0,1,-110458,-3019
15026,15026,0,1,-90117,17569
15027,15027,0,1,-68609,30335
15028,15028,0,1,-51523,34437
15029,15029,0,1,-43410,30914
15030,15030,0,1,-46430,21962
15031,15031,0,1,-59677,10147
15032,15032,0,1,-79370,-2230
15033,15033,0,1,-100048,-13495
15034,15034,0,1,-116259,-22665
15035,15035,0,1,-124177,-29437
15036,15036,0,1,-122676,-34133
15037,15037,0,1,-113396,-37626
15038,15038,0,1,-99929,-41276
15039,15039,0,1,-86382,-46563
15040,15040,0,1,-75901,-54520
15041,15041,0,1,-69661,-65144
15042,15042,0,1,-66774,-76908
15043,15043,0,1,-65049,-86745
15044,15044,0,1,-62158,-90685
15045,15045,0,1,-56810,-85076
15046,15046,0,1,-49439,-68069
15047,15047,0,1,-42054,-40623
15048,15048,0,1,-37291,-6809
15049,15049,0,1,-37189,26962
15050,15050,0,1,-42137,53610
15051,15051,0,1,-50579,67484
15052,15052,0,1,-59451,66077
15053,15053,0,1,-65283,50873
15054,15054,0,1,-65468,26811
15055,15055,0,1,-59295,653
15056,15056,0,1,-48118,-21094
15057,15057,0,1,-34706,-34023
15058,15058,0,1,-22109,-36861
15059,15059,0,1,-12407,-31335
15060,15060,0,1,-6088,-21050
15061,15061,0,1,-2032,-9880
15062,15062,0,1,1744,-685
15063,15063,0,1,6923,5317
15064,15064,0,1,14027,8426
15065,15065,0,1,22069,9599
15066,15066,0,1,29005,9556
15067,15067,0,1,32745,8129
15068,15068,0,1,32223,4270
15069,15069,0,1,28066,-3403
15070,15070,0,1,22446,-15800
15071,15071,0,1,18221,-32795
15072,15072,0,1,17598,-52980
15073,15073,0,1,21105,-73955
15074,15074,0,1,27171,-92998
15075,15075,0,1,32629,-107861
15076,15076,0,1,34027,-117191
15077,15077,0,1,29165,-120591
15078,15078,0,1,18276,-118530
15079,15079,0,1,4189,-112061
15080,15080,0,1,-8569,-102631
15081,15081,0,1,-15420,-92018
15082,15082,0,1,-13519,-82288
15083,15083,0,1,-3043,-75704
15084,15084,0,1,12635,-74330
15085,15085,0,1,27953,-79343
15086,15086,0,1,36987,-90428
15087,15087,0,1,35471,-105421
15088,15088,0,1,22237,-120634
15089,15089,0,1,-397,-131786
15090,15090,0,1,-27378,-135433
15091,15091,0,1,-52487,-130379
15092,15092,0,1,-70309,-118438
15093,15093,0,1,-77726,-104210
15094,15094,0,1,-74574,-93701
15095,15095,0,1,-63444,-92376
15096,15096,0,1,-48744,-103100
15097,15097,0,1,-35318,-124807
15098,15098,0,1,-27227,-152413
15099,15099,0,1,-26888,-178185
15100,15100,0,1,-34770,-194062
15101,15101,0,1,-49549,-194116
15102,15102,0,1,-68568,-176400
15103,15103,0,1,-88458,-143739
15104,15104,0,1,-105788,-102910
15105,15105,0,1,-117753,-62719
15106,15106,0,1,-122617,-31434
15107,15107,0,1,-120003,-14678
15108,15108,0,1,-111086,-14055
15109,15109,0,1,-98337,-27074
15110,15110,0,1,-84951,-48106
15111,15111,0,1,-73994,-70213
15112,15112,0,1,-67597,-87020
15113,15113,0,1,-66360,-94271
15114,15114,0,1,-69223,-90485
15115,15115,0,1,-73906,-76898
15116,15116,0,1,-77796,-56737
15117,15117,0,1,-79045,-34169
15118,15118,0,1,-77313,-13253
15119,15119,0,1,-73983,2759
15120,15120,0,1,-71684,11885
15121,15121,0,1,-73218,13479
15122,15122,0,1,-80280,8149
15123,15123,0,1,-92523,-2377
15124,15124,0,1,-107311,-15527
15125,15125,0,1,-120422,-28232
15126,15126,0,1,-127454,-37356
15127,15127,0,1,-125468,-40368
15128,15128,0,1,-114381,-36039
15129,15129,0,1,-97361,-24848
15130,15130,0,1,-80166,-9117
15131,15131,0,1,-69468,7442
15132,15132,0,1,-70691,20703
15133,15133,0,1,-86090,27378
15134,15134,0,1,-113725,26036
15135,15135,0,1,-147819,17624
15136,15136,0,1,-180191,5130
15137,15137,0,1,-202637,-7519
15138,15138,0,1,-209141,-16808
15139,15139,0,1,-197483,-21003
15140,15140,0,1,-169681,-20846
15141,15141,0,1,-131224,-19152
15142,15142,0,1,-89381,-19581
15143,15143,0,1,-51217,-25046
15144,15144,0,1,-22008,-36320
15145,15145,0,1,-4428,-51343
15146,15146,0,1,1465,-65591
15147,15147,0,1,-2339,-73483
15148,15148,0,1,-12789,-70295
15149,15149,0,1,-26569,-53950
15150,15150,0,1,-40651,-25837
15151,15151,0,1,-52418,9341
15152,15152,0,1,-59679,44754
15153,15153,0,1,-60754,73140
15154,15154,0,1,-54801,88731
15155,15155,0,1,-42162,88571
15156,15156,0,1,-24516,72965
15157,15157,0,1,-4916,45061
15158,15158,0,1,12528,9814
15159,15159,0,1,23587,-27279
15160,15160,0,1,24961,-61347
15161,15161,0,1,15251,-89036
15162,15162,0,1,-4438,-108936
15163,15163,0,1,-30672,-121388
15164,15164,0,1,-58273,-127996
