Sample in Buffer,Sample in Window,TRIGGER,top_i/ddc_branch_1_x7673,top_i/baseband_i[31:0],top_i/baseband_j[31:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,SIGNED,SIGNED
54628,54628,0,1,-122188,-48111
54629,54629,0,1,-123981,-52206
54630,54630,0,1,-110216,-59897
54631,54631,0,1,-85943,-69210
54632,54632,0,1,-58249,-77138
54633,54633,0,1,-34136,-80599
54634,54634,0,1,-18615,-77604
54635,54635,0,1,-13659,-68153
54636,54636,0,1,-18125,-54486
54637,54637,0,1,-28609,-40537
54638,54638,0,1,-40775,-30743
54639,54639,0,1,-50655,-28523
54640,54640,0,1,-55568,-35119
54641,54641,0,1,-54406,-49079
54642,54642,0,1,-47488,-66771
54643,54643,0,1,-36099,-83581
54644,54644,0,1,-22032,-95412
54645,54645,0,1,-7187,-99949
54646,54646,0,1,6609,-97137
54647,54647,0,1,17763,-88776
54648,54648,0,1,25053,-77479
54649,54649,0,1,27817,-65410
54650,54650,0,1,26162,-53415
54651,54651,0,1,20957,-40921
54652,54652,0,1,13642,-26655
54653,54653,0,1,5813,-9824
54654,54654,0,1,-1241,8763
54655,54655,0,1,-7002,26250
54656,54656,0,1,-11676,38232
54657,54657,0,1,-15868,40243
54658,54658,0,1,-20001,29585
54659,54659,0,1,-23801,6829
54660,54660,0,1,-26033,-23594
54661,54661,0,1,-24839,-54233
54662,54662,0,1,-18553,-76736
54663,54663,0,1,-6810,-84446
54664,54664,0,1,8756,-74810
54665,54665,0,1,24442,-50515
54666,54666,0,1,35235,-18956
54667,54667,0,1,36337,9891
54668,54668,0,1,24990,26564
54669,54669,0,1,1772,25169
54670,54670,0,1,-29065,5225
54671,54671,0,1,-60528,-28162
54672,54672,0,1,-84922,-65998
54673,54673,0,1,-96252,-98308
54674,54674,0,1,-92172,-117240
54675,54675,0,1,-74871,-119358
54676,54676,0,1,-50391,-106295
54677,54677,0,1,-26660,-83701
54678,54678,0,1,-10868,-58928
54679,54679,0,1,-7207,-38445
54680,54680,0,1,-15515,-25776
54681,54681,0,1,-31539,-20830
54682,54682,0,1,-48482,-20556
54683,54683,0,1,-59403,-20822
54684,54684,0,1,-59473,-18343
54685,54685,0,1,-47415,-12217
54686,54686,0,1,-25769,-4256
54687,54687,0,1,142,1864
54688,54688,0,1,24013,2273
54689,54689,0,1,40432,-5295
54690,54690,0,1,46256,-20306
54691,54691,0,1,41160,-39265
54692,54692,0,1,27244,-56813
54693,54693,0,1,8100,-67502
54694,54694,0,1,-12287,-67721
54695,54695,0,1,-30437,-57110
54696,54696,0,1,-43849,-38825
54697,54697,0,1,-51001,-18613
54698,54698,0,1,-51162,-2979
54699,54699,0,1,-44222,2974
54700,54700,0,1,-30706,-2735
54701,54701,0,1,-11880,-18280
54702,54702,0,1,10071,-38570
54703,54703,0,1,31992,-56939
54704,54704,0,1,50105,-67400
54705,54705,0,1,60732,-66682
54706,54706,0,1,61225,-55335
54707,54707,0,1,50744,-37663
54708,54708,0,1,30694,-20352
54709,54709,0,1,4568,-10308
54710,54710,0,1,-22835,-12472
54711,54711,0,1,-46655,-28331
54712,54712,0,1,-63228,-55436
54713,54713,0,1,-70950,-88265
54714,54714,0,1,-70544,-119887
54715,54715,0,1,-64578,-143872
54716,54716,0,1,-56476,-155941
54717,54717,0,1,-49332,-154739
54718,54718,0,1,-44981,-141735
54719,54719,0,1,-43621,-120385
54720,54720,0,1,-44112,-94997
54721,54721,0,1,-44703,-69711
54722,54722,0,1,-43950,-47891
54723,54723,0,1,-41460,-31774
54724,54724,0,1,-38023,-22606
54725,54725,0,1,-35250,-20664
54726,54726,0,1,-34777,-25330
54727,54727,0,1,-37493,-35105
54728,54728,0,1,-43065,-47681
54729,54729,0,1,-49915,-60258
54730,54730,0,1,-55757,-70038
54731,54731,0,1,-58473,-74958
54732,54732,0,1,-56845,-74238
54733,54733,0,1,-50937,-68650
54734,54734,0,1,-41998,-60244
54735,54735,0,1,-31845,-51695
54736,54736,0,1,-22077,-45356
54737,54737,0,1,-13476,-42570
54738,54738,0,1,-5822,-43395
54739,54739,0,1,1828,-46833
54740,54740,0,1,10393,-51521
54741,54741,0,1,20019,-56426
54742,54742,0,1,29644,-61250
54743,54743,0,1,37046,-66327
54744,54744,0,1,39486,-72048
54745,54745,0,1,34733,-78135
54746,54746,0,1,22024,-83165
54747,54747,0,1,2648,-84634
54748,54748,0,1,-20165,-79805
54749,54749,0,1,-42003,-66810
54750,54750,0,1,-58510,-45823
54751,54751,0,1,-66670,-19583
54752,54752,0,1,-65673,6918
54753,54753,0,1,-57065,27728
54754,54754,0,1,-44171,37678
54755,54755,0,1,-30960,34055
54756,54756,0,1,-20829,17584
54757,54757,0,1,-15647,-7688
54758,54758,0,1,-15533,-35536
54759,54759,0,1,-19201,-59345
54760,54760,0,1,-24877,-73991
54761,54761,0,1,-31238,-77178
54762,54762,0,1,-37981,-69782
54763,54763,0,1,-45776,-55361
54764,54764,0,1,-55685,-38803
54765,54765,0,1,-68197,-24934
54766,54766,0,1,-82442,-17362
54767,54767,0,1,-95994,-17721
54768,54768,0,1,-105351,-25653
54769,54769,0,1,-107137,-39238
54770,54770,0,1,-99390,-55640
54771,54771,0,1,-82539,-71731
54772,54772,0,1,-59615,-84646
54773,54773,0,1,-35484,-92196
54774,54774,0,1,-15319,-93134
54775,54775,0,1,-2963,-87290
54776,54776,0,1,374,-75707
54777,54777,0,1,-3633,-60380
54778,54778,0,1,-11134,-43924
54779,54779,0,1,-17598,-28994
54780,54780,0,1,-19566,-17557
54781,54781,0,1,-15920,-10509
54782,54782,0,1,-8177,-7614
54783,54783,0,1,267,-7829
54784,54784,0,1,5608,-10085
54785,54785,0,1,5292,-14010
54786,54786,0,1,-887,-20327
54787,54787,0,1,-10558,-30700
54788,54788,0,1,-19744,-46765
54789,54789,0,1,-24377,-69051
54790,54790,0,1,-22026,-95986
54791,54791,0,1,-13033,-123519
54792,54792,0,1,-536,-145795
54793,54793,0,1,10503,-156753
54794,54794,0,1,15079,-152115
54795,54795,0,1,10044,-131060
54796,54796,0,1,-4603,-96924
54797,54797,0,1,-25516,-56526
54798,54798,0,1,-46965,-18274
54799,54799,0,1,-62752,10319
54800,54800,0,1,-68278,24839
54801,54801,0,1,-62150,25190
54802,54802,0,1,-46748,15164
54803,54803,0,1,-27428,799
54804,54804,0,1,-10672,-11856
54805,54805,0,1,-1876,-18920
54806,54806,0,1,-3550,-19713
54807,54807,0,1,-14499,-16510
54808,54808,0,1,-30350,-13151
54809,54809,0,1,-45143,-13115
54810,54810,0,1,-53511,-18004
54811,54811,0,1,-52538,-26869
54812,54812,0,1,-42653,-36774
54813,54813,0,1,-27372,-44124
54814,54814,0,1,-11933,-46349
54815,54815,0,1,-1417,-43037
54816,54816,0,1,972,-36102
54817,54817,0,1,-5186,-29085
54818,54818,0,1,-17607,-25660
54819,54819,0,1,-32285,-28183
54820,54820,0,1,-44856,-36747
54821,54821,0,1,-51957,-49139
54822,54822,0,1,-51950,-61640
54823,54823,0,1,-45054,-70373
54824,54824,0,1,-32911,-72575
54825,54825,0,1,-18016,-67463
54826,54826,0,1,-3152,-56364
54827,54827,0,1,8885,-42046
54828,54828,0,1,15452,-27763
54829,54829,0,1,14239,-16159
54830,54830,0,1,3645,-8578
54831,54831,0,1,-16619,-4933
54832,54832,0,1,-44982,-3933
54833,54833,0,1,-77750,-3798
54834,54834,0,1,-109538,-2989
54835,54835,0,1,-134376,-771
54836,54836,0,1,-147279,2591
54837,54837,0,1,-145808,5987
54838,54838,0,1,-130967,7837
54839,54839,0,1,-107054,6628
54840,54840,0,1,-80507,1431
54841,54841,0,1,-57923,-7774
54842,54842,0,1,-44083,-19957
54843,54843,0,1,-40629,-33202
54844,54844,0,1,-45826,-45065
54845,54845,0,1,-55488,-53129
54846,54846,0,1,-64714,-55640
54847,54847,0,1,-69659,-52011
54848,54848,0,1,-68682,-43079
54849,54849,0,1,-62672,-31044
54850,54850,0,1,-54209,-19114
54851,54851,0,1,-46256,-10729
54852,54852,0,1,-40847,-8765
54853,54853,0,1,-38363,-14806
54854,54854,0,1,-37612,-28680
54855,54855,0,1,-36594,-48524
54856,54856,0,1,-33626,-71152
54857,54857,0,1,-28147,-92732
54858,54858,0,1,-21046,-109594
54859,54859,0,1,-14241,-118876
54860,54860,0,1,-9778,-118937
54861,54861,0,1,-8926,-109524
54862,54862,0,1,-11636,-91783
54863,54863,0,1,-16550,-68117
54864,54864,0,1,-21600,-41950
54865,54865,0,1,-24874,-17412
54866,54866,0,1,-25342,1318
54867,54867,0,1,-23236,10752
54868,54868,0,1,-19836,9128
54869,54869,0,1,-16921,-2765
54870,54870,0,1,-16024,-21268
54871,54871,0,1,-17952,-40268
54872,54872,0,1,-22608,-52511
54873,54873,0,1,-29162,-51620
54874,54874,0,1,-36520,-34202
54875,54875,0,1,-43766,-1360
54876,54876,0,1,-50384,41020
54877,54877,0,1,-56190,83415
54878,54878,0,1,-61146,115077
54879,54879,0,1,-65042,127051
54880,54880,0,1,-67367,114774
54881,54881,0,1,-67353,79504
54882,54882,0,1,-64294,28073
54883,54883,0,1,-57849,-28947
54884,54884,0,1,-48379,-80127
54885,54885,0,1,-37057,-116121
54886,54886,0,1,-25747,-131886
54887,54887,0,1,-16643,-127574
54888,54888,0,1,-11805,-107953
54889,54889,0,1,-12689,-80710
54890,54890,0,1,-19811,-54285
54891,54891,0,1,-32425,-35894
54892,54892,0,1,-48558,-29966
54893,54893,0,1,-65259,-37570
54894,54894,0,1,-79062,-56600
54895,54895,0,1,-86681,-82477
54896,54896,0,1,-85780,-109250
54897,54897,0,1,-75638,-130849
54898,54898,0,1,-57588,-142233
54899,54899,0,1,-34888,-140417
54900,54900,0,1,-12083,-125122
54901,54901,0,1,6056,-98873
54902,54902,0,1,15764,-66553
54903,54903,0,1,15410,-34328
54904,54904,0,1,5997,-8227
54905,54905,0,1,-9123,7365
54906,54906,0,1,-25201,10786
54907,54907,0,1,-37498,3386
54908,54908,0,1,-42769,-11014
54909,54909,0,1,-40199,-27391
54910,54910,0,1,-31550,-41131
54911,54911,0,1,-20441,-49477
54912,54912,0,1,-11010,-52186
54913,54913,0,1,-6489,-51370
54914,54914,0,1,-8121,-50499
54915,54915,0,1,-14802,-52940
54916,54916,0,1,-23607,-60586
54917,54917,0,1,-30943,-73059
54918,54918,0,1,-33874,-87785
54919,54919,0,1,-31121,-100961
54920,54920,0,1,-23381,-108870
54921,54921,0,1,-12950,-109197
54922,54922,0,1,-2784,-101875
54923,54923,0,1,4548,-89048
54924,54924,0,1,7630,-74269
54925,54925,0,1,6401,-61252
54926,54926,0,1,1717,-52578
54927,54927,0,1,-5307,-48876
54928,54928,0,1,-13934,-48803
54929,54929,0,1,-24098,-49669
54930,54930,0,1,-36159,-48575
54931,54931,0,1,-50300,-43531
54932,54932,0,1,-65927,-34217
54933,54933,0,1,-81396,-22003
54934,54934,0,1,-94173,-9405
54935,54935,0,1,-101632,776
54936,54936,0,1,-101988,6440
54937,54937,0,1,-95067,6727
54938,54938,0,1,-82525,2079
54939,54939,0,1,-67424,-6129
54940,54940,0,1,-53249,-16135
54941,54941,0,1,-42828,-26289
54942,54942,0,1,-37461,-35255
54943,54943,0,1,-36719,-42008
54944,54944,0,1,-38878,-45554
54945,54945,0,1,-41836,-44876
54946,54946,0,1,-44042,-39188
54947,54947,0,1,-45124,-28344
54948,54948,0,1,-45905,-13389
54949,54949,0,1,-47854,3083
54950,54950,0,1,-52271,17242
54951,54951,0,1,-59502,24802
54952,54952,0,1,-68583,22279
54953,54953,0,1,-77435,8289
54954,54954,0,1,-83578,-15666
54955,54955,0,1,-84984,-45244
54956,54956,0,1,-80752,-74348
54957,54957,0,1,-71478,-96681
54958,54958,0,1,-58912,-107564
54959,54959,0,1,-45347,-105238
54960,54960,0,1,-32800,-91207
54961,54961,0,1,-22432,-69502
54962,54962,0,1,-14339,-45354
54963,54963,0,1,-7938,-23539
54964,54964,0,1,-2561,-7179
54965,54965,0,1,1771,2690
54966,54966,0,1,3978,6742
54967,54967,0,1,1996,6455
54968,54968,0,1,-6583,3204
54969,54969,0,1,-23403,-2397
54970,54970,0,1,-48286,-10386
54971,54971,0,1,-78553,-20942
54972,54972,0,1,-109080,-33709
54973,54973,0,1,-133306,-47272
54974,54974,0,1,-144854,-59250
54975,54975,0,1,-139415,-66977
54976,54976,0,1,-116283,-68493
54977,54977,0,1,-78913,-63409
54978,54978,0,1,-34321,-53213
54979,54979,0,1,8659,-41012
54980,54980,0,1,41656,-30463
54981,54981,0,1,58979,-24605
54982,54982,0,1,59050,-24833
54983,54983,0,1,44486,-30449
54984,54984,0,1,21016,-39106
54985,54985,0,1,-4474,-47641
54986,54986,0,1,-26126,-53183
54987,54987,0,1,-40600,-54113
54988,54988,0,1,-47664,-50348
54989,54989,0,1,-49619,-43070
54990,54990,0,1,-49911,-34113
54991,54991,0,1,-51584,-25189
54992,54992,0,1,-56109,-17393
54993,54993,0,1,-62960,-11158
54994,54994,0,1,-70087,-6553
54995,54995,0,1,-74856,-3671
54996,54996,0,1,-75158,-2922
54997,54997,0,1,-70160,-4977
54998,54998,0,1,-60577,-10372
54999,54999,0,1,-48195,-18940
55000,55000,0,1,-35315,-29491
55001,55001,0,1,-24110,-39758
55002,55002,0,1,-16147,-46943
55003,55003,0,1,-12346,-48504
55004,55004,0,1,-13121,-43088
55005,55005,0,1,-18562,-31104
55006,55006,0,1,-28488,-14750
55007,55007,0,1,-42283,2474
55008,55008,0,1,-58619,16654
55009,55009,0,1,-75347,24586
55010,55010,0,1,-89601,24480
55011,55011,0,1,-98256,16313
55012,55012,0,1,-98760,1739
55013,55013,0,1,-89950,-16437
55014,55014,0,1,-72571,-34947
55015,55015,0,1,-49325,-50643
55016,55016,0,1,-24252,-61022
55017,55017,0,1,-1742,-64459
55018,55018,0,1,14669,-60470
55019,55019,0,1,23183,-49781
55020,55020,0,1,24027,-34314
55021,55021,0,1,19136,-17018
55022,55022,0,1,11233,-1415
55023,55023,0,1,2814,9101
55024,55024,0,1,-4772,12097
55025,55025,0,1,-11541,6777
55026,55026,0,1,-18557,-5616
55027,55027,0,1,-27087,-22049
55028,55028,0,1,-37701,-38533
55029,55029,0,1,-49599,-51265
55030,55030,0,1,-60689,-57818
55031,55031,0,1,-68145,-57921
55032,55032,0,1,-69529,-53452
55033,55033,0,1,-63849,-47671
55034,55034,0,1,-52106,-44072
55035,55035,0,1,-37130,-45023
55036,55036,0,1,-22725,-50958
55037,55037,0,1,-12361,-60323
55038,55038,0,1,-8037,-70266
55039,55039,0,1,-9624,-77854
55040,55040,0,1,-15064,-81325
55041,55041,0,1,-21387,-80811
55042,55042,0,1,-25958,-78303
55043,55043,0,1,-27567,-76819
55044,55044,0,1,-26969,-79211
55045,55045,0,1,-26525,-86915
55046,55046,0,1,-29101,-99311
55047,55047,0,1,-36769,-113818
55048,55048,0,1,-49742,-126779
55049,55049,0,1,-65965,-134718
55050,55050,0,1,-81606,-135508
55051,55051,0,1,-92276,-129095
55052,55052,0,1,-94406,-117415
55053,55053,0,1,-86542,-103683
55054,55054,0,1,-69888,-91312
55055,55055,0,1,-48009,-82861
55056,55056,0,1,-25862,-79376
55057,55057,0,1,-8389,-80343
55058,55058,0,1,871,-84105
55059,55059,0,1,703,-88469
55060,55060,0,1,-7486,-91454
55061,55061,0,1,-20095,-91681
55062,55062,0,1,-32430,-88520
55063,55063,0,1,-39963,-82005
55064,55064,0,1,-39624,-72639
55065,55065,0,1,-30676,-61273
55066,55066,0,1,-14980,-49073
55067,55067,0,1,3524,-37479
55068,55068,0,1,19876,-28083
55069,55069,0,1,29529,-22337
55070,55070,0,1,29735,-21154
55071,55071,0,1,20324,-24387
55072,55072,0,1,3871,-30690
55073,55073,0,1,-15147,-37703
55074,55074,0,1,-31757,-42588
55075,55075,0,1,-42062,-42990
55076,55076,0,1,-44473,-37920
55077,55077,0,1,-40129,-28192
55078,55078,0,1,-32333,-16285
55079,55079,0,1,-25239,-5561
55080,55080,0,1,-22273,976
55081,55081,0,1,-24819,1807
55082,55082,0,1,-31799,-2331
55083,55083,0,1,-40178,-8664
55084,55084,0,1,-46230,-13298
55085,55085,0,1,-47133,-12679
55086,55086,0,1,-42094,-5062
55087,55087,0,1,-32687,8629
55088,55088,0,1,-22276,24874
55089,55089,0,1,-14714,38641
55090,55090,0,1,-12806,45066
55091,55091,0,1,-17293,41192
55092,55092,0,1,-26646,27142
55093,55093,0,1,-37696,6136
55094,55094,0,1,-46899,-16502
55095,55095,0,1,-51656,-35115
55096,55096,0,1,-51138,-45657
55097,55097,0,1,-46387,-46948
55098,55098,0,1,-39667,-40981
55099,55099,0,1,-33403,-32071
55100,55100,0,1,-29234,-25148
55101,55101,0,1,-27576,-23890
55102,55102,0,1,-27755,-29386
55103,55103,0,1,-28682,-39797
55104,55104,0,1,-29595,-51152
55105,55105,0,1,-30480,-58951
55106,55106,0,1,-32033,-59943
55107,55107,0,1,-35036,-53405
55108,55108,0,1,-39586,-41423
55109,55109,0,1,-44666,-28119
55110,55110,0,1,-48264,-18091
55111,55111,0,1,-48103,-14665
55112,55112,0,1,-42863,-18679
55113,55113,0,1,-33132,-28248
55114,55114,0,1,-21721,-39478
55115,55115,0,1,-13040,-47960
55116,55116,0,1,-11533,-50404
55117,55117,0,1,-19878,-45779
55118,55118,0,1,-37595,-35649
55119,55119,0,1,-60688,-23536
55120,55120,0,1,-82647,-13578
55121,55121,0,1,-96606,-9117
55122,55122,0,1,-97792,-11595
55123,55123,0,1,-85438,-20252
55124,55124,0,1,-63403,-32480
55125,55125,0,1,-39155,-44867
55126,55126,0,1,-21335,-54346
55127,55127,0,1,-16900,-59054
55128,55128,0,1,-28650,-58712
55129,55129,0,1,-54174,-54466
55130,55130,0,1,-86526,-48278
55131,55131,0,1,-116401,-42212
55132,55132,0,1,-135088,-37840
55133,55133,0,1,-137142,-35968
55134,55134,0,1,-121972,-36635
55135,55135,0,1,-93752,-39410
55136,55136,0,1,-59996,-43647
55137,55137,0,1,-29114,-48742
55138,55138,0,1,-7956,-54215
55139,55139,0,1,-78,-59613
55140,55140,0,1,-5116,-64497
55141,55141,0,1,-19386,-68301
55142,55142,0,1,-37353,-70404
55143,55143,0,1,-53344,-70165
55144,55144,0,1,-63042,-67087
55145,55145,0,1,-64402,-60936
55146,55146,0,1,-57768,-51770
55147,55147,0,1,-45398,-39897
55148,55148,0,1,-30695,-25872
55149,55149,0,1,-17294,-10415
55150,55150,0,1,-8353,5653
55151,55151,0,1,-6021,21351
55152,55152,0,1,-11169,35523
55153,55153,0,1,-23317,46849
55154,55154,0,1,-40688,53896
55155,55155,0,1,-60484,55293
55156,55156,0,1,-79327,49946
55157,55157,0,1,-93901,37369
55158,55158,0,1,-101614,17936
55159,55159,0,1,-101242,-6914
55160,55160,0,1,-93224,-34634
55161,55161,0,1,-79606,-61824
55162,55162,0,1,-63492,-84584
55163,55163,0,1,-48173,-99257
55164,55164,0,1,-36169,-103152
55165,55165,0,1,-28548,-95271
55166,55166,0,1,-24730,-76710
55167,55167,0,1,-22816,-50677
55168,55168,0,1,-20394,-21977
55169,55169,0,1,-15535,3959
55170,55170,0,1,-7584,22295
55171,55171,0,1,2618,29987
55172,55172,0,1,12980,26439
55173,55173,0,1,20952,13575
55174,55174,0,1,24444,-4802
55175,55175,0,1,22528,-24212
55176,55176,0,1,15715,-40766
55177,55177,0,1,5694,-52153
55178,55178,0,1,-5320,-58068
55179,55179,0,1,-15330,-59890
55180,55180,0,1,-23076,-59780
55181,55181,0,1,-28211,-59694
55182,55182,0,1,-31080,-60661
55183,55183,0,1,-32287,-62458
55184,55184,0,1,-32288,-63989
55185,55185,0,1,-31219,-63959
55186,55186,0,1,-29041,-61647
55187,55187,0,1,-25825,-57272
55188,55188,0,1,-22053,-51939
55189,55189,0,1,-18727,-47133
55190,55190,0,1,-17194,-43992
55191,55191,0,1,-18610,-42797
55192,55192,0,1,-23419,-42795
55193,55193,0,1,-30984,-42486
55194,55194,0,1,-39552,-40310
55195,55195,0,1,-46606,-35253
55196,55196,0,1,-49548,-27314
55197,55197,0,1,-46483,-17520
55198,55198,0,1,-36805,-7592
55199,55199,0,1,-21549,642
55200,55200,0,1,-3247,5759
55201,55201,0,1,14523,7057
55202,55202,0,1,27840,4592
55203,55203,0,1,33290,-1012
55204,55204,0,1,28671,-8802
55205,55205,0,1,13519,-17809
55206,55206,0,1,-10635,-27033
55207,55207,0,1,-40485,-35564
55208,55208,0,1,-71440,-42529
55209,55209,0,1,-98490,-47142
55210,55210,0,1,-117222,-48825
55211,55211,0,1,-124751,-47337
55212,55212,0,1,-120386,-42919
55213,55213,0,1,-105792,-36350
55214,55214,0,1,-84568,-28865
55215,55215,0,1,-61378,-21945
55216,55216,0,1,-40728,-17096
55217,55217,0,1,-25864,-15682
55218,55218,0,1,-18057,-18647
55219,55219,0,1,-16438,-26362
55220,55220,0,1,-18492,-38451
55221,55221,0,1,-20987,-53671
55222,55222,0,1,-21086,-69989
55223,55223,0,1,-17299,-84858
55224,55224,0,1,-9995,-95622
55225,55225,0,1,-1329,-100213
55226,55226,0,1,5443,-97800
55227,55227,0,1,6917,-89100
55228,55228,0,1,676,-76386
55229,55229,0,1,-13837,-62886
55230,55230,0,1,-34952,-51892
55231,55231,0,1,-59019,-45757
55232,55232,0,1,-81207,-45123
55233,55233,0,1,-96682,-48709
55234,55234,0,1,-101898,-53727
55235,55235,0,1,-95534,-56798
55236,55236,0,1,-78833,-55036
55237,55237,0,1,-55304,-47015
55238,55238,0,1,-29765,-33242
55239,55239,0,1,-7056,-15970
55240,55240,0,1,9192,1453
55241,55241,0,1,17357,15577
55242,55242,0,1,17899,23755
55243,55243,0,1,12856,24803
55244,55244,0,1,4863,19195
55245,55245,0,1,-3796,8834
55246,55246,0,1,-11913,-3486
55247,55247,0,1,-19452,-14884
55248,55248,0,1,-27138,-22994
55249,55249,0,1,-35753,-26547
55250,55250,0,1,-45478,-25618
55251,55251,0,1,-55602,-21530
55252,55252,0,1,-64646,-16422
55253,55253,0,1,-70953,-12598
55254,55254,0,1,-73351,-11860
55255,55255,0,1,-71712,-14901
55256,55256,0,1,-67058,-21059
55257,55257,0,1,-61301,-28506
55258,55258,0,1,-56647,-34836
55259,55259,0,1,-54965,-37922
55260,55260,0,1,-57360,-36664
55261,55261,0,1,-63969,-31428
55262,55262,0,1,-74055,-24003
55263,55263,0,1,-86227,-16991
55264,55264,0,1,-98729,-12917
55265,55265,0,1,-109555,-13315
55266,55266,0,1,-116623,-18225
55267,55267,0,1,-118035,-26159
55268,55268,0,1,-112343,-34640
55269,55269,0,1,-99084,-41025
55270,55270,0,1,-79144,-43348
55271,55271,0,1,-54852,-40877
55272,55272,0,1,-29710,-34206
55273,55273,0,1,-7575,-24985
55274,55274,0,1,8342,-15353
55275,55275,0,1,16413,-7436
55276,55276,0,1,17070,-2943
55277,55277,0,1,12602,-3024
55278,55278,0,1,6314,-8229
55279,55279,0,1,1326,-18527
55280,55280,0,1,-608,-33257
55281,55281,0,1,359,-51051
55282,55282,0,1,2379,-69833
55283,55283,0,1,2715,-86903
55284,55284,0,1,-995,-99383
55285,55285,0,1,-9623,-104810
55286,55286,0,1,-22018,-101734
55287,55287,0,1,-35272,-90202
55288,55288,0,1,-45635,-71832
55289,55289,0,1,-49755,-49422
55290,55290,0,1,-45800,-26317
55291,55291,0,1,-34073,-5628
55292,55292,0,1,-16925,10381
55293,55293,0,1,1924,20574
55294,55294,0,1,18422,24909
55295,55295,0,1,29215,24035
55296,55296,0,1,32391,18957
55297,55297,0,1,27802,10741
55298,55298,0,1,16919,423
55299,55299,0,1,2344,-10910
55300,55300,0,1,-12813,-21990
55301,55301,0,1,-25521,-31413
55302,55302,0,1,-33428,-37736
55303,55303,0,1,-35371,-39802
55304,55304,0,1,-31612,-37066
55305,55305,0,1,-23880,-29834
55306,55306,0,1,-15064,-19229
55307,55307,0,1,-8678,-7018
55308,55308,0,1,-7916,4776
55309,55309,0,1,-14699,14254
55310,55310,0,1,-28946,19913
55311,55311,0,1,-48270,20848
55312,55312,0,1,-68399,16799
55313,55313,0,1,-84143,8070
55314,55314,0,1,-90800,-4488
55315,55315,0,1,-85595,-19529
55316,55316,0,1,-68582,-35263
55317,55317,0,1,-42767,-49627
55318,55318,0,1,-13426,-60501
55319,55319,0,1,13345,-66149
55320,55320,0,1,32309,-65612
55321,55321,0,1,40444,-59074
55322,55322,0,1,37640,-48049
55323,55323,0,1,26464,-35196
55324,55324,0,1,11158,-23868
55325,55325,0,1,-3865,-17403
55326,55326,0,1,-15363,-18223
55327,55327,0,1,-22128,-27191
55328,55328,0,1,-25082,-43235
55329,55329,0,1,-26635,-63385
55330,55330,0,1,-29490,-83377
55331,55331,0,1,-35517,-98590
55332,55332,0,1,-44985,-105177
55333,55333,0,1,-56370,-101075
55334,55334,0,1,-66922,-86678
55335,55335,0,1,-73615,-64820
55336,55336,0,1,-74244,-40224
55337,55337,0,1,-68187,-18359
55338,55338,0,1,-56619,-4118
55339,55339,0,1,-42140,-574
55340,55340,0,1,-27914,-8234
55341,55341,0,1,-16704,-24938
55342,55342,0,1,-10063,-46440
55343,55343,0,1,-8034,-67541
55344,55344,0,1,-9385,-83344
55345,55345,0,1,-12222,-90345
55346,55346,0,1,-14803,-87128
55347,55347,0,1,-16177,-74479
55348,55348,0,1,-16460,-54985
55349,55349,0,1,-16632,-32379
55350,55350,0,1,-17961,-10733
55351,55351,0,1,-21407,6252
55352,55352,0,1,-27111,15702
55353,55353,0,1,-34351,15923
55354,55354,0,1,-41783,6529
55355,55355,0,1,-48012,-11476
55356,55356,0,1,-52202,-35787
55357,55357,0,1,-54290,-63017
55358,55358,0,1,-54911,-89129
55359,55359,0,1,-55016,-110076
55360,55360,0,1,-55277,-122604
55361,55361,0,1,-55654,-124964
55362,55362,0,1,-55319,-117372
55363,55363,0,1,-52999,-102032
55364,55364,0,1,-47617,-82560
55365,55365,0,1,-38944,-63026
55366,55366,0,1,-28008,-46954
55367,55367,0,1,-16957,-36334
55368,55368,0,1,-8506,-31224
55369,55369,0,1,-4983,-29954
55370,55370,0,1,-7399,-29892
55371,55371,0,1,-14960,-28452
55372,55372,0,1,-25138,-24095
55373,55373,0,1,-34410,-16849
55374,55374,0,1,-39340,-8350
55375,55375,0,1,-37796,-1218
55376,55376,0,1,-29682,1809
55377,55377,0,1,-17091,-1106
55378,55378,0,1,-3642,-10327
55379,55379,0,1,6650,-24528
55380,55380,0,1,10670,-41051
55381,55381,0,1,7320,-56582
55382,55382,0,1,-2097,-67998
55383,55383,0,1,-14300,-73062
55384,55384,0,1,-25075,-70863
55385,55385,0,1,-30715,-61948
55386,55386,0,1,-29330,-48121
55387,55387,0,1,-21453,-32059
55388,55388,0,1,-10043,-16770
55389,55389,0,1,523,-5149
55390,55390,0,1,5860,518
55391,55391,0,1,3089,-1035
55392,55392,0,1,-8153,-9845
55393,55393,0,1,-25499,-24719
55394,55394,0,1,-44560,-43413
55395,55395,0,1,-60249,-63125
55396,55396,0,1,-68387,-81073
55397,55397,0,1,-67004,-95079
55398,55398,0,1,-56898,-104020
55399,55399,0,1,-41315,-107900
55400,55400,0,1,-24833,-107603
55401,55401,0,1,-11931,-104400
55402,55402,0,1,-5580,-99394
55403,55403,0,1,-6425,-93100
55404,55404,0,1,-12803,-85361
55405,55405,0,1,-21444,-75625
55406,55406,0,1,-28677,-63430
55407,55407,0,1,-31699,-48935
55408,55408,0,1,-29517,-33270
55409,55409,0,1,-23222,-18460
55410,55410,0,1,-15596,-6979
55411,55411,0,1,-10165,-1085
55412,55412,0,1,-10121,-2133
55413,55413,0,1,-17340,-10082
