Sample in Buffer,Sample in Window,TRIGGER,top_i/ddc_branch_1_x7673,top_i/baseband_j[31:0],top_i/baseband_i[31:0]
24918,24918,0,1,-61646,-122689
24919,24919,0,1,-43476,-129892
24920,24920,0,1,-26660,-124686
24921,24921,0,1,-10771,-109261
24922,24922,0,1,3345,-87570
24923,24923,0,1,12917,-64127
24924,24924,0,1,13719,-42935
24925,24925,0,1,1551,-26866
24926,24926,0,1,-25739,-17680
24927,24927,0,1,-66580,-16439
24928,24928,0,1,-115114,-23778
24929,24929,0,1,-162156,-39916
24930,24930,0,1,-197350,-64277
24931,24931,0,1,-212037,-94787
24932,24932,0,1,-201670,-127643
24933,24933,0,1,-167160,-157585
24934,24934,0,1,-114701,-179020
24935,24935,0,1,-54164,-187550
24936,24936,0,1,3405,-181475
24937,24937,0,1,48351,-162533
24938,24938,0,1,74447,-135540
24939,24939,0,1,79820,-106953
24940,24940,0,1,66764,-82905
24941,24941,0,1,40619,-67325
24942,24942,0,1,8157,-61028
24943,24943,0,1,-23980,-61773
24944,24944,0,1,-50578,-65552
24945,24945,0,1,-68523,-68361
24946,24946,0,1,-76808,-67624
24947,24947,0,1,-76118,-62991
24948,24948,0,1,-68111,-56072
24949,24949,0,1,-54719,-49465
24950,24950,0,1,-37767,-45474
24951,24951,0,1,-18882,-45196
24952,24952,0,1,288,-48148
24953,24953,0,1,17786,-52682
24954,24954,0,1,31204,-56775
24955,24955,0,1,38015,-58943
24956,24956,0,1,36217,-58831
24957,24957,0,1,25129,-57360
24958,24958,0,1,5927,-56407
24959,24959,0,1,-18339,-58103
24960,24960,0,1,-43374,-64084
24961,24961,0,1,-64706,-74779
24962,24962,0,1,-78825,-89053
24963,24963,0,1,-83980,-104191
24964,24964,0,1,-80248,-116398
24965,24965,0,1,-69084,-121579
24966,24966,0,1,-52495,-116338
24967,24967,0,1,-32332,-98929
24968,24968,0,1,-10109,-69896
24969,24969,0,1,12756,-32212
24970,24970,0,1,34313,9110
24971,24971,0,1,51710,48034
24972,24972,0,1,61368,78594
24973,24973,0,1,59901,96086
24974,24974,0,1,45343,97865
24975,24975,0,1,18419,83791
24976,24976,0,1,-16963,56227
24977,24977,0,1,-54302,19599
24978,24978,0,1,-86077,-20244
24979,24979,0,1,-105726,-56888
24980,24980,0,1,-109611,-84385
24981,24981,0,1,-98073,-98341
24982,24982,0,1,-75262,-96856
24983,24983,0,1,-47774,-81074
24984,24984,0,1,-22792,-55115
24985,24985,0,1,-6029,-25138
24986,24986,0,1,-336,2109
24987,24987,0,1,-5212,21069
24988,24988,0,1,-17424,28852
24989,24989,0,1,-32253,25860
24990,24990,0,1,-45059,15325
24991,24991,0,1,-52658,1958
24992,24992,0,1,-54159,-9883
24993,24993,0,1,-51030,-17644
24994,24994,0,1,-46472,-21259
24995,24995,0,1,-44269,-22686
24996,24996,0,1,-47426,-24535
24997,24997,0,1,-56916,-28469
24998,24998,0,1,-71091,-34069
24999,24999,0,1,-85817,-38706
25000,25000,0,1,-95579,-38553
25001,25001,0,1,-95259,-30255
25002,25002,0,1,-82080,-12597
25003,25003,0,1,-57020,12577
25004,25004,0,1,-25132,40571
25005,25005,0,1,5457,65043
25006,25006,0,1,25863,79824
25007,25007,0,1,29104,80549
25008,25008,0,1,12535,65785
25009,25009,0,1,-21194,37154
25010,25010,0,1,-64698,-1227
25011,25011,0,1,-107943,-43680
25012,25012,0,1,-141236,-84026
25013,25013,0,1,-157954,-116533
25014,25014,0,1,-156281,-136581
25015,25015,0,1,-139364,-141262
25016,25016,0,1,-113923,-129874
25017,25017,0,1,-87967,-104266
25018,25018,0,1,-68318,-68870
25019,25019,0,1,-58809,-30184
25020,25020,0,1,-59526,4352
25021,25021,0,1,-67354,27830
25022,25022,0,1,-77297,35492
25023,25023,0,1,-84217,25890
25024,25024,0,1,-84413,1196
25025,25025,0,1,-76536,-33389
25026,25026,0,1,-61818,-70938
25027,25027,0,1,-43515,-104479
25028,25028,0,1,-25822,-128477
25029,25029,0,1,-12609,-139844
25030,25030,0,1,-6381,-138222
25031,25031,0,1,-7646,-125658
25032,25032,0,1,-14903,-105839
25033,25033,0,1,-25324,-83226
25034,25034,0,1,-35717,-62125
25035,25035,0,1,-43584,-46043
25036,25036,0,1,-47902,-37224
25037,25037,0,1,-49298,-36445
25038,25038,0,1,-49578,-43004
25039,25039,0,1,-50877,-54964
25040,25040,0,1,-54545,-69536
25041,25041,0,1,-60339,-83604
25042,25042,0,1,-66252,-94243
25043,25043,0,1,-69027,-99251
25044,25044,0,1,-65189,-97404
25045,25045,0,1,-52403,-88567
25046,25046,0,1,-30538,-73651
25047,25047,0,1,-2089,-54311
25048,25048,0,1,28232,-32666
25049,25049,0,1,54496,-11065
25050,25050,0,1,71083,8301
25051,25051,0,1,74057,23646
25052,25052,0,1,62188,33922
25053,25053,0,1,37218,39002
25054,25054,0,1,3454,39590
25055,25055,0,1,-33256,36909
25056,25056,0,1,-66743,32176
25057,25057,0,1,-91817,26017
25058,25058,0,1,-105352,18133
25059,25059,0,1,-106613,7471
25060,25060,0,1,-97149,-7166
25061,25061,0,1,-80140,-26235
25062,25062,0,1,-59267,-48635
25063,25063,0,1,-37797,-71455
25064,25064,0,1,-17874,-90474
25065,25065,0,1,-400,-101350
25066,25066,0,1,14536,-101070
25067,25067,0,1,26903,-89187
25068,25068,0,1,36003,-68243
25069,25069,0,1,40206,-43170
25070,25070,0,1,37251,-19864
25071,25071,0,1,25234,-3341
25072,25072,0,1,3796,3855
25073,25073,0,1,-24917,2315
25074,25074,0,1,-56046,-4610
25075,25075,0,1,-82772,-12078
25076,25076,0,1,-97987,-15551
25077,25077,0,1,-96393,-12468
25078,25078,0,1,-76436,-3257
25079,25079,0,1,-41349,8716
25080,25080,0,1,1107,18080
25081,25081,0,1,40216,19155
25082,25082,0,1,64912,7900
25083,25083,0,1,66766,-16530
25084,25084,0,1,42427,-51053
25085,25085,0,1,-5057,-89017
25086,25086,0,1,-66632,-121811
25087,25087,0,1,-129232,-141109
25088,25088,0,1,-179013,-141294
25089,25089,0,1,-204877,-121316
25090,25090,0,1,-201311,-85265
25091,25091,0,1,-169824,-41464
25092,25092,0,1,-118417,-241
25093,25093,0,1,-59250,29004
25094,25094,0,1,-5197,40500
25095,25095,0,1,33520,33708
25096,25096,0,1,51933,13352
25097,25097,0,1,51136,-12176
25098,25098,0,1,37126,-33589
25099,25099,0,1,18335,-43552
25100,25100,0,1,2513,-38759
25101,25101,0,1,-5881,-20631
25102,25102,0,1,-6817,5561
25103,25103,0,1,-4224,32624
25104,25104,0,1,-4087,53707
25105,25105,0,1,-11839,64100
25106,25106,0,1,-30098,62165
25107,25107,0,1,-57509,49198
25108,25108,0,1,-89101,28566
25109,25109,0,1,-117841,4626
25110,25110,0,1,-136856,-18305
25111,25111,0,1,-141556,-36740
25112,25112,0,1,-130929,-48470
25113,25113,0,1,-107828,-52785
25114,25114,0,1,-78040,-50646
25115,25115,0,1,-48639,-44530
25116,25116,0,1,-26228,-38035
25117,25117,0,1,-15334,-35020
25118,25118,0,1,-17486,-38518
25119,25119,0,1,-31107,-49670
25120,25120,0,1,-52118,-67079
25121,25121,0,1,-75090,-86904
25122,25122,0,1,-94554,-103838
25123,25123,0,1,-106375,-112779
25124,25124,0,1,-108485,-110424
25125,25125,0,1,-101068,-96391
25126,25126,0,1,-86242,-73510
25127,25127,0,1,-67106,-46890
25128,25128,0,1,-46826,-22358
25129,25129,0,1,-27794,-4732
25130,25130,0,1,-11305,3513
25131,25131,0,1,2242,2812
25132,25132,0,1,12947,-3930
25133,25133,0,1,20845,-12505
25134,25134,0,1,25635,-18880
25135,25135,0,1,26719,-20430
25136,25136,0,1,23531,-16745
25137,25137,0,1,15990,-9621
25138,25138,0,1,4777,-2402
25139,25139,0,1,-8554,1121
25140,25140,0,1,-21780,-2001
25141,25141,0,1,-32412,-12876
25142,25142,0,1,-38124,-30306
25143,25143,0,1,-37184,-50867
25144,25144,0,1,-28771,-69678
25145,25145,0,1,-13309,-81582
25146,25146,0,1,7350,-82448
25147,25147,0,1,29900,-70246
25148,25148,0,1,49887,-45611
25149,25149,0,1,62435,-11798
25150,25150,0,1,63416,25968
25151,25151,0,1,50834,61555
25152,25152,0,1,25900,88982
25153,25153,0,1,-6714,103391
25154,25154,0,1,-39714,101635
25155,25155,0,1,-65150,82670
25156,25156,0,1,-76945,47770
25157,25157,0,1,-73093,708
25158,25158,0,1,-56601,-52306
25159,25159,0,1,-34645,-102961
25160,25160,0,1,-16260,-141972
25161,25161,0,1,-9039,-160750
25162,25162,0,1,-16323,-153577
25163,25163,0,1,-35994,-119663
25164,25164,0,1,-61196,-64176
25165,25165,0,1,-82968,2238
25166,25166,0,1,-93691,65649
25167,25167,0,1,-89886,112253
25168,25168,0,1,-73498,132120
25169,25169,0,1,-51034,121997
25170,25170,0,1,-30931,86218
25171,25171,0,1,-20333,35330
25172,25172,0,1,-22533,-17104
25173,25173,0,1,-35836,-58573
25174,25174,0,1,-54419,-81093
25175,25175,0,1,-70597,-83028
25176,25176,0,1,-77536,-68807
25177,25177,0,1,-71544,-46738
25178,25178,0,1,-53168,-25802
25179,25179,0,1,-26755,-12612
25180,25180,0,1,1101,-9435
25181,25181,0,1,23571,-13954
25182,25182,0,1,35531,-20642
25183,25183,0,1,34834,-23168
25184,25184,0,1,22641,-16971
25185,25185,0,1,2931,-1143
25186,25186,0,1,-18793,20988
25187,25187,0,1,-37043,42790
25188,25188,0,1,-47862,56458
25189,25189,0,1,-49864,55679
25190,25190,0,1,-44573,37981
25191,25191,0,1,-35845,5898
25192,25192,0,1,-28509,-33231
25193,25193,0,1,-26598,-69166
25194,25194,0,1,-31695,-91657
25195,25195,0,1,-42084,-93579
25196,25196,0,1,-53150,-73183
25197,25197,0,1,-58850,-34914
25198,25198,0,1,-54144,11684
25199,25199,0,1,-37226,54596
25200,25200,0,1,-10853,82919
25201,25201,0,1,17974,89889
25202,25202,0,1,40053,74576
25203,25203,0,1,46976,41784
25204,25204,0,1,34231,116
25205,25205,0,1,3126,-40941
25206,25206,0,1,-39175,-73889
25207,25207,0,1,-81666,-95026
25208,25208,0,1,-112835,-104671
25209,25209,0,1,-124209,-105959
25210,25210,0,1,-113037,-102865
25211,25211,0,1,-83157,-98288
25212,25212,0,1,-43788,-92949
25213,25213,0,1,-6717,-85497
25214,25214,0,1,17143,-73575
25215,25215,0,1,20932,-55432
25216,25216,0,1,3693,-31155
25217,25217,0,1,-29474,-3280
25218,25218,0,1,-68925,23623
25219,25219,0,1,-103209,44119
25220,25220,0,1,-122089,53439
25221,25221,0,1,-119264,48763
25222,25222,0,1,-93866,30044
25223,25223,0,1,-50529,-87
25224,25224,0,1,1977,-36921
25225,25225,0,1,53102,-74807
25226,25226,0,1,93239,-108351
25227,25227,0,1,115990,-133412
25228,25228,0,1,119448,-147686
25229,25229,0,1,106145,-150762
25230,25230,0,1,81840,-143809
25231,25231,0,1,53569,-128969
25232,25232,0,1,27667,-108785
25233,25233,0,1,8265,-85732
25234,25234,0,1,-3390,-62028
25235,25235,0,1,-8562,-39566
25236,25236,0,1,-10031,-19954
25237,25237,0,1,-10909,-4506
25238,25238,0,1,-13506,5892
25239,25239,0,1,-18763,10962
25240,25240,0,1,-26338,11156
25241,25241,0,1,-35007,7563
25242,25242,0,1,-43401,1568
25243,25243,0,1,-50690,-5666
25244,25244,0,1,-56928,-13597
25245,25245,0,1,-63034,-22484
25246,25246,0,1,-70480,-33148
25247,25247,0,1,-80694,-46362
25248,25248,0,1,-94400,-62036
25249,25249,0,1,-111159,-78605
25250,25250,0,1,-129070,-93160
25251,25251,0,1,-145036,-102118
25252,25252,0,1,-155281,-102442
25253,25253,0,1,-156268,-92980
25254,25254,0,1,-145740,-75243
25255,25255,0,1,-123533,-53207
25256,25256,0,1,-91901,-32184
25257,25257,0,1,-55195,-17004
25258,25258,0,1,-18980,-10344
25259,25259,0,1,11252,-11802
25260,25260,0,1,31282,-18082
25261,25261,0,1,38998,-24395
25262,25262,0,1,34513,-26370
25263,25263,0,1,19812,-21759
25264,25264,0,1,-2038,-11318
25265,25265,0,1,-27659,1598
25266,25266,0,1,-53901,12384
25267,25267,0,1,-77975,17003
25268,25268,0,1,-97369,13554
25269,25269,0,1,-109568,2893
25270,25270,0,1,-112050,-11940
25271,25271,0,1,-102577,-27028
25272,25272,0,1,-79803,-39214
25273,25273,0,1,-44013,-47310
25274,25274,0,1,2361,-52459
25275,25275,0,1,54542,-57458
25276,25276,0,1,105829,-65396
25277,25277,0,1,148595,-78168
25278,25278,0,1,175699,-95457
25279,25279,0,1,181973,-114513
25280,25280,0,1,165462,-130992
25281,25281,0,1,128056,-140365
25282,25282,0,1,75381,-139505
25283,25283,0,1,15770,-127829
25284,25284,0,1,-41465,-107514
25285,25285,0,1,-87932,-82656
25286,25286,0,1,-118005,-57792
25287,25287,0,1,-129778,-36212
25288,25288,0,1,-125155,-18750
25289,25289,0,1,-108976,-3638
25290,25290,0,1,-87439,12499
25291,25291,0,1,-66427,32871
25292,25292,0,1,-50120,58633
25293,25293,0,1,-40348,87612
25294,25294,0,1,-36763,114280
25295,25295,0,1,-37607,131170
25296,25296,0,1,-40673,131267
25297,25297,0,1,-44157,110666
25298,25298,0,1,-47061,70431
25299,25299,0,1,-49169,16996
25300,25300,0,1,-50673,-39308
25301,25301,0,1,-51731,-87028
25302,25302,0,1,-52184,-116974
25303,25303,0,1,-51722,-124942
25304,25304,0,1,-49947,-112791
25305,25305,0,1,-46648,-87703
25306,25306,0,1,-41886,-59711
25307,25307,0,1,-35959,-38451
25308,25308,0,1,-29291,-30165
25309,25309,0,1,-22375,-36008
25310,25310,0,1,-15827,-52136
25311,25311,0,1,-10538,-71324
25312,25312,0,1,-7811,-85590
25313,25313,0,1,-9228,-88912
25314,25314,0,1,-16333,-79042
25315,25315,0,1,-29981,-58126
25316,25316,0,1,-49785,-31839
25317,25317,0,1,-73765,-7462
25318,25318,0,1,-98487,8318
25319,25319,0,1,-119742,11288
25320,25320,0,1,-133488,822
25321,25321,0,1,-136941,-20160
25322,25322,0,1,-129296,-46257
25323,25323,0,1,-111985,-71150
25324,25324,0,1,-88340,-89310
25325,25325,0,1,-62791,-97236
25326,25326,0,1,-39764,-94077
25327,25327,0,1,-22874,-81620
25328,25328,0,1,-14168,-63449
25329,25329,0,1,-13911,-44076
25330,25330,0,1,-20761,-27923
25331,25331,0,1,-32303,-18588
25332,25332,0,1,-45718,-18381
25333,25333,0,1,-58537,-28059
25334,25334,0,1,-69063,-46730
25335,25335,0,1,-76520,-71984
25336,25336,0,1,-80914,-100098
25337,25337,0,1,-82537,-126541
25338,25338,0,1,-81538,-146729
25339,25339,0,1,-77652,-156955
25340,25340,0,1,-70328,-155177
25341,25341,0,1,-59205,-141494
25342,25342,0,1,-44654,-118122
25343,25343,0,1,-28244,-88703
25344,25344,0,1,-12805,-57455
25345,25345,0,1,-1896,-28238
25346,25346,0,1,1238,-4054
25347,25347,0,1,-5232,12947
25348,25348,0,1,-20849,21066
25349,25349,0,1,-42678,18576
25350,25350,0,1,-65912,3718
25351,25351,0,1,-85216,-24728
25352,25352,0,1,-96158,-66330
25353,25353,0,1,-96455,-117680
25354,25354,0,1,-86426,-171840
25355,25355,0,1,-68652,-219009
25356,25356,0,1,-46992,-248471
25357,25357,0,1,-25403,-251580
25358,25358,0,1,-7033,-224688
25359,25359,0,1,6235,-170996
25360,25360,0,1,13613,-100467
25361,25361,0,1,15061,-27529
25362,25362,0,1,10848,32703
25363,25363,0,1,1355,68597
25364,25364,0,1,-12746,75137
25365,25365,0,1,-30186,55112
25366,25366,0,1,-48889,17779
25367,25367,0,1,-65992,-24242
25368,25368,0,1,-78462,-58970
25369,25369,0,1,-83803,-78495
25370,25370,0,1,-80848,-80768
25371,25371,0,1,-70274,-69385
25372,25372,0,1,-54583,-51571
25373,25373,0,1,-37486,-35233
25374,25374,0,1,-23016,-26138
25375,25375,0,1,-14542,-26236
25376,25376,0,1,-13987,-33437
25377,25377,0,1,-21566,-42899
25378,25378,0,1,-35803,-49132
25379,25379,0,1,-54029,-48234
25380,25380,0,1,-72965,-39349
25381,25381,0,1,-89269,-25031
25382,25382,0,1,-100075,-10335
25383,25383,0,1,-103399,-987
25384,25384,0,1,-98427,-1425
25385,25385,0,1,-85686,-13084
25386,25386,0,1,-67237,-33676
25387,25387,0,1,-46431,-57682
25388,25388,0,1,-27494,-77781
25389,25389,0,1,-14743,-86814
25390,25390,0,1,-11439,-79824
25391,25391,0,1,-18801,-55347
25392,25392,0,1,-35345,-16086
25393,25393,0,1,-56967,31842
25394,25394,0,1,-77749,80161
25395,25395,0,1,-91511,120293
25396,25396,0,1,-93687,145134
25397,25397,0,1,-82809,150336
25398,25398,0,1,-61156,135019
25399,25399,0,1,-34278,101667
25400,25400,0,1,-9371,55390
25401,25401,0,1,6893,2763
25402,25402,0,1,10568,-49325
25403,25403,0,1,1771,-94822
25404,25404,0,1,-15376,-129426
25405,25405,0,1,-33976,-150858
25406,25406,0,1,-46729,-158875
25407,25407,0,1,-48450,-154821
25408,25408,0,1,-37876,-140973
25409,25409,0,1,-18267,-119977
25410,25410,0,1,3486,-94397
25411,25411,0,1,19069,-66570
25412,25412,0,1,21338,-38722
25413,25413,0,1,6773,-13159
25414,25414,0,1,-23200,7608
25415,25415,0,1,-62288,21075
25416,25416,0,1,-100987,25147
25417,25417,0,1,-129185,18921
25418,25418,0,1,-139004,3397
25419,25419,0,1,-127129,-18281
25420,25420,0,1,-95860,-41079
25421,25421,0,1,-52567,-59059
25422,25422,0,1,-7696,-66952
25423,25423,0,1,28051,-61759
25424,25424,0,1,46522,-43948
25425,25425,0,1,44164,-17800
25426,25426,0,1,22662,9462
25427,25427,0,1,-11910,29446
25428,25428,0,1,-51165,34850
25429,25429,0,1,-86847,21499
25430,25430,0,1,-112942,-10356
25431,25431,0,1,-126758,-56052
25432,25432,0,1,-128758,-107700
25433,25433,0,1,-121359,-156133
25434,25434,0,1,-107417,-193164
25435,25435,0,1,-88998,-213243
25436,25436,0,1,-67061,-214298
25437,25437,0,1,-42009,-197620
25438,25438,0,1,-14721,-166952
25439,25439,0,1,12420,-127292
25440,25440,0,1,35365,-83924
25441,25441,0,1,49167,-41824
25442,25442,0,1,49583,-5401
25443,25443,0,1,34856,21557
25444,25444,0,1,6872,36131
25445,25445,0,1,-28832,36765
25446,25446,0,1,-64340,23864
25447,25447,0,1,-91597,230
25448,25448,0,1,-104761,-29067
25449,25449,0,1,-101882,-57664
25450,25450,0,1,-85225,-79400
25451,25451,0,1,-60335,-89898
25452,25452,0,1,-34035,-87832
25453,25453,0,1,-12237,-75122
25454,25454,0,1,1655,-55971
25455,25455,0,1,7439,-35301
25456,25456,0,1,7430,-16995
25457,25457,0,1,5137,-2899
25458,25458,0,1,3591,7300
25459,25459,0,1,4130,15053
25460,25460,0,1,5980,21572
25461,25461,0,1,6761,26785
25462,25462,0,1,3731,29058
25463,25463,0,1,-4837,26025
25464,25464,0,1,-18630,16115
25465,25465,0,1,-35028,-89
25466,25466,0,1,-49664,-19238
25467,25467,0,1,-57709,-35916
25468,25468,0,1,-55372,-44405
25469,25469,0,1,-41371,-41008
25470,25470,0,1,-17542,-25653
25471,25471,0,1,11317,-2366
25472,25472,0,1,38467,22049
25473,25473,0,1,56932,40327
25474,25474,0,1,61382,47497
25475,25475,0,1,49615,42650
25476,25476,0,1,23192,29153
25477,25477,0,1,-12877,13095
25478,25478,0,1,-51407,656
25479,25479,0,1,-84918,-4494
25480,25480,0,1,-107520,-2667
25481,25481,0,1,-116218,1974
25482,25482,0,1,-111304,3388
25483,25483,0,1,-95795,-3600
25484,25484,0,1,-74239,-20815
25485,25485,0,1,-51241,-45560
25486,25486,0,1,-30316,-71270
25487,25487,0,1,-13449,-89852
25488,25488,0,1,-1321,-94776
25489,25489,0,1,5872,-83687
25490,25490,0,1,7686,-59574
25491,25491,0,1,2991,-29997
25492,25492,0,1,-9706,-4526
25493,25493,0,1,-31414,8542
25494,25494,0,1,-61451,5119
25495,25495,0,1,-96583,-13256
25496,25496,0,1,-130952,-39919
25497,25497,0,1,-157145,-65445
25498,25498,0,1,-168056,-80914
25499,25499,0,1,-159149,-81005
25500,25500,0,1,-130267,-65812
25501,25501,0,1,-86362,-40846
25502,25502,0,1,-36648,-15275
25503,25503,0,1,7556,997
25504,25504,0,1,35669,432
25505,25505,0,1,40610,-19884
25506,25506,0,1,20610,-57444
25507,25507,0,1,-20428,-105091
25508,25508,0,1,-74085,-153113
25509,25509,0,1,-129590,-191925
25510,25510,0,1,-176364,-214540
25511,25511,0,1,-206303,-218199
25512,25512,0,1,-215222,-204665
25513,25513,0,1,-203237,-179277
25514,25514,0,1,-174233,-149199
25515,25515,0,1,-134549,-121277
25516,25516,0,1,-91470,-100254
25517,25517,0,1,-51794,-87881
25518,25518,0,1,-20652,-82958
25519,25519,0,1,-799,-82102
25520,25520,0,1,7507,-81255
25521,25521,0,1,6117,-77044
25522,25522,0,1,-1799,-67883
25523,25523,0,1,-12832,-54361
25524,25524,0,1,-24441,-39040
25525,25525,0,1,-35692,-25617
25526,25526,0,1,-47395,-17781
25527,25527,0,1,-61422,-18130
25528,25528,0,1,-79477,-27384
25529,25529,0,1,-101737,-44057
25530,25530,0,1,-125879,-64760
25531,25531,0,1,-147054,-84939
25532,25532,0,1,-159074,-99935
25533,25533,0,1,-156413,-106043
25534,25534,0,1,-136505,-101385
25535,25535,0,1,-101308,-86277
25536,25536,0,1,-57496,-63188
25537,25537,0,1,-14963,-35970
25538,25538,0,1,15965,-8975
25539,25539,0,1,27802,14055
25540,25540,0,1,18482,30797
25541,25541,0,1,-7806,40667
25542,25542,0,1,-41749,44579
25543,25543,0,1,-71719,44332
25544,25544,0,1,-87457,41733
25545,25545,0,1,-83281,38059
25546,25546,0,1,-59625,33771
25547,25547,0,1,-22558,28760
25548,25548,0,1,18484,22781
25549,25549,0,1,53842,15931
25550,25550,0,1,76553,8707
25551,25551,0,1,84053,1827
25552,25552,0,1,78053,-4218
25553,25553,0,1,63046,-9608
25554,25554,0,1,44110,-15174
25555,25555,0,1,25053,-22032
25556,25556,0,1,7570,-30897
25557,25557,0,1,-8543,-41386
25558,25558,0,1,-24239,-51868
25559,25559,0,1,-39932,-59943
25560,25560,0,1,-54764,-63534
25561,25561,0,1,-66694,-62036
25562,25562,0,1,-73348,-57069
25563,25563,0,1,-73157,-52327
25564,25564,0,1,-66093,-52319
25565,25565,0,1,-53804,-60465
25566,25566,0,1,-39048,-77258
25567,25567,0,1,-24530,-99159
25568,25568,0,1,-11978,-119072
25569,25569,0,1,-1646,-128332
25570,25570,0,1,7381,-119697
25571,25571,0,1,16353,-90328
25572,25572,0,1,25841,-43665
25573,25573,0,1,35053,10784
25574,25574,0,1,41871,59667
25575,25575,0,1,43546,89628
25576,25576,0,1,37841,91309
25577,25577,0,1,24035,62451
25578,25578,0,1,3425,8809
25579,25579,0,1,-20923,-57400
25580,25580,0,1,-45007,-120871
25581,25581,0,1,-65194,-167442
25582,25582,0,1,-79193,-187853
25583,25583,0,1,-86576,-179765
25584,25584,0,1,-88631,-147610
25585,25585,0,1,-87719,-100629
25586,25586,0,1,-86385,-49786
25587,25587,0,1,-86567,-4694
25588,25588,0,1,-89154,28442
25589,25589,0,1,-93970,47394
25590,25590,0,1,-100127,53236
25591,25591,0,1,-106556,48819
25592,25592,0,1,-112348,37245
25593,25593,0,1,-116814,20981
25594,25594,0,1,-119459,1613
25595,25595,0,1,-119667,-19690
25596,25596,0,1,-116406,-41613
25597,25597,0,1,-108346,-62373
25598,25598,0,1,-94211,-79874
25599,25599,0,1,-73483,-92257
25600,25600,0,1,-47079,-98483
25601,25601,0,1,-17822,-98714
25602,25602,0,1,9705,-94157
25603,25603,0,1,29980,-86539
25604,25604,0,1,37963,-77475
25605,25605,0,1,30728,-67962
25606,25606,0,1,8760,-58396
25607,25607,0,1,-23661,-49006
25608,25608,0,1,-59109,-40365
25609,25609,0,1,-88872,-33794
25610,25610,0,1,-105484,-31203
25611,25611,0,1,-105031,-34387
25612,25612,0,1,-88636,-44116
25613,25613,0,1,-62448,-59313
25614,25614,0,1,-36032,-76753
25615,25615,0,1,-19493,-91680
25616,25616,0,1,-20192,-99068
25617,25617,0,1,-40148,-95179
25618,25618,0,1,-75097,-79019
25619,25619,0,1,-115462,-52835
25620,25620,0,1,-149083,-21711
25621,25621,0,1,-164875,7761
25622,25622,0,1,-156280,29375
25623,25623,0,1,-123228,39001
25624,25624,0,1,-72176,35539
25625,25625,0,1,-14177,20951
25626,25626,0,1,38355,-597
25627,25627,0,1,75105,-24128
25628,25628,0,1,90489,-45287
25629,25629,0,1,84688,-61203
25630,25630,0,1,62952,-70704
25631,25631,0,1,33475,-73981
25632,25632,0,1,4826,-71787
25633,25633,0,1,-16371,-64935
25634,25634,0,1,-26956,-53928
25635,25635,0,1,-27475,-39259
25636,25636,0,1,-21376,-21822
25637,25637,0,1,-13629,-3379
25638,25638,0,1,-9146,13426
25639,25639,0,1,-11403,25510
25640,25640,0,1,-21577,30313
25641,25641,0,1,-38215,26758
25642,25642,0,1,-57602,15963
25643,25643,0,1,-74676,1172
25644,25644,0,1,-84337,-13070
25645,25645,0,1,-82932,-22272
25646,25646,0,1,-69499,-23468
25647,25647,0,1,-46326,-16256
25648,25648,0,1,-18523,-3052
25649,25649,0,1,7377,11593
25650,25650,0,1,25394,22335
25651,25651,0,1,32024,24613
25652,25652,0,1,27364,15972
25653,25653,0,1,14901,-3283
25654,25654,0,1,-44,-30197
25655,25655,0,1,-12580,-59973
25656,25656,0,1,-20393,-87190
25657,25657,0,1,-24703,-107074
25658,25658,0,1,-29550,-116341
25659,25659,0,1,-39755,-113852
25660,25660,0,1,-58229,-100655
25661,25661,0,1,-83734,-79649
25662,25662,0,1,-110658,-54924
25663,25663,0,1,-130550,-30918
25664,25664,0,1,-135239,-11493
25665,25665,0,1,-120313,836
25666,25666,0,1,-87503,5383
25667,25667,0,1,-44885,3348
25668,25668,0,1,-4584,-2552
25669,25669,0,1,21192,-8901
25670,25670,0,1,24389,-12552
25671,25671,0,1,4001,-11535
25672,25672,0,1,-33461,-5636
25673,25673,0,1,-76083,3530
25674,25674,0,1,-110683,13067
25675,25675,0,1,-127202,19759
25676,25676,0,1,-121859,21108
25677,25677,0,1,-98036,16172
25678,25678,0,1,-64595,5909
25679,25679,0,1,-32399,-7096
25680,25680,0,1,-10435,-19411
25681,25681,0,1,-2846,-27865
25682,25682,0,1,-7992,-30410
25683,25683,0,1,-19741,-26765
25684,25684,0,1,-30266,-18357
25685,25685,0,1,-33223,-7847
25686,25686,0,1,-26256,1681
25687,25687,0,1,-11736,7633
25688,25688,0,1,4329,8453
25689,25689,0,1,14707,3788
25690,25690,0,1,13740,-5698
25691,25691,0,1,-587,-18724
25692,25692,0,1,-25947,-33788
25693,25693,0,1,-56503,-49278
25694,25694,0,1,-84946,-63432
25695,25695,0,1,-104776,-74087
25696,25696,0,1,-112114,-78836
25697,25697,0,1,-106445,-75408
25698,25698,0,1,-90176,-62533
25699,25699,0,1,-67528,-40748
25700,25700,0,1,-43097,-13084
25701,25701,0,1,-20772,15183
25702,25702,0,1,-3277,37596
25703,25703,0,1,7743,48340
25704,25704,0,1,11370,44164
25705,25705,0,1,7278,25698
25706,25706,0,1,-4175,-2419
25707,25707,0,1,-21636,-32875
25708,25708,0,1,-42435,-58040
25709,25709,0,1,-62795,-72517
25710,25710,0,1,-78600,-74913
25711,25711,0,1,-86568,-67977
25712,25712,0,1,-85480,-57218
25713,25713,0,1,-76784,-48420
25714,25714,0,1,-64277,-45025
25715,25715,0,1,-52894,-46674
