Sample in Buffer,Sample in Window,TRIGGER,top_i/c_shift_ram_0_Q[15:0],top_i/waveform_iq_waveform_i[17:0],top_i/lut_decoder_1_x8[17:0],top_i/ddc_branch_0_x7673,top_i/xlslice_1_Dout[35:0],top_i/xlslice_2_Dout[35:0],top_i/unwrap_diff_0_x55,top_i/unwrap_diff_0_x56[31:0],top_i/signal_input_adc_out_2[15:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,SIGNED,SIGNED,SIGNED,HEX,SIGNED,SIGNED,HEX,SIGNED,SIGNED
13234,13234,0,-234,-22365,-129149,0,-71756,-985424,1,-37604822,-19
13235,13235,0,-48,129148,-22365,0,16425,-1519208,1,-3849054,-22
13236,13236,0,-91,22364,129148,0,159547,-1767063,1,2809834,-17
13237,13237,0,-22,-129149,22364,0,169887,-1751994,1,7895914,-13
13238,13238,0,24,-22365,-129149,0,209569,-1393386,1,23278186,-14
13239,13239,0,0,129148,-22365,0,235906,-795094,1,106855506,-36
13240,13240,0,-39,22364,129148,0,179981,-96728,1,896900122,-15
13241,13241,0,21,-129149,22364,0,157095,462025,1,323651082,-16
13242,13242,0,27,-22365,-129149,0,207976,839456,1,-9352008,-23
13243,13243,0,59,129148,-22365,0,411298,802121,1,-99025226,-7
13244,13244,0,74,22364,129148,0,618375,438303,1,-204559922,-17
13245,13245,0,-12,-129149,22364,0,765449,6170,1,-311081334,-28
13246,13246,0,35,-22365,-129149,0,720020,-477784,1,-274478674,-7
13247,13247,0,67,129148,-22365,0,608197,-952663,1,-164751576,-10
13248,13248,0,20,22364,129148,0,540111,-1212402,1,-93183496,-3
13249,13249,0,54,-129149,22364,0,423075,-1219455,1,-51810296,-25
13250,13250,0,-49,-22365,-129149,0,305862,-1193582,1,-24480782,-13
13251,13251,0,0,129148,-22365,0,230028,-1226028,1,-6274926,-21
13252,13252,0,46,22364,129148,0,353585,-1258985,1,2383854,-19
13253,13253,0,62,-129149,22364,0,476741,-1334748,1,729110,-17
13254,13254,0,-12,-22365,-129149,0,450933,-1558504,1,-9984870,-25
13255,13255,0,32,129148,-22365,0,350608,-1631074,1,-26147300,-10
13256,13256,0,8,22364,129148,0,209646,-1607426,1,-39997836,-16
13257,13257,0,-42,-129149,22364,0,85710,-1626721,1,-40586536,-5
13258,13258,0,73,-22365,-129149,0,99591,-1685981,1,-23123468,-13
13259,13259,0,48,129148,-22365,0,75644,-1819260,1,4070238,-10
13260,13260,0,54,22364,129148,0,149466,-1909193,1,29669884,-15
13261,13261,0,54,-129149,22364,0,292679,-1998711,1,48871540,0
13262,13262,0,31,-22365,-129149,0,478197,-2158487,1,62598026,-32
13263,13263,0,134,129148,-22365,0,849507,-2176318,1,73567284,-24
13264,13264,0,24,22364,129148,0,1153809,-2109755,1,83451540,-19
13265,13265,0,11,-129149,22364,0,1255932,-1848703,1,90711430,-13
13266,13266,0,-1,-22365,-129149,0,1286624,-1467920,1,88695456,-23
13267,13267,0,-59,129148,-22365,0,1265250,-833430,1,65176394,-3
13268,13268,0,18,22364,129148,0,1203142,-283137,1,6282046,-7
13269,13269,0,-16,-129149,22364,0,907187,-314046,1,-85335492,-23
13270,13270,0,-9,-22365,-129149,0,547868,-579696,1,-141225710,-20
13271,13271,0,-5,129148,-22365,0,521372,-910760,1,-98793788,-21
13272,13272,0,45,22364,129148,0,523573,-1264538,1,-30120416,-32
13273,13273,0,14,-129149,22364,0,417740,-1513662,1,17726096,-18
13274,13274,0,67,-22365,-129149,0,501957,-1415941,1,48541928,-14
13275,13275,0,196,129148,-22365,0,750517,-1211436,1,68371218,-16
13276,13276,0,-128,22364,129148,0,805902,-956810,1,72100726,-17
13277,13277,0,192,-129149,22364,0,781356,-619690,1,41308482,-16
13278,13278,0,76,-22365,-129149,0,658473,-413636,1,-48091454,-28
13279,13279,0,43,129148,-22365,0,366892,-498467,1,-159024138,-20
13280,13280,0,-49,22364,129148,0,195989,-684560,1,-138569860,-7
13281,13281,0,66,-129149,22364,0,133200,-1003846,1,-42194074,-14
13282,13282,0,-27,-22365,-129149,0,179821,-1367295,1,20797982,-17
13283,13283,0,-47,129148,-22365,0,379139,-1739960,1,56396814,-12
13284,13284,0,-56,22364,129148,0,586705,-1800018,1,80354204,-22
13285,13285,0,19,-129149,22364,0,792305,-1551646,1,97844680,-16
13286,13286,0,-120,-22365,-129149,0,1022053,-1229807,1,106379472,-19
13287,13287,0,35,129148,-22365,0,1321782,-960111,1,100384958,-10
13288,13288,0,92,22364,129148,0,1492176,-676163,1,74719898,-16
13289,13289,0,67,-129149,22364,0,1342052,-405174,1,26457776,-31
13290,13290,0,54,-22365,-129149,0,1025256,-459823,1,-44601674,-25
13291,13291,0,107,129148,-22365,0,711542,-599473,1,-117634068,-26
13292,13292,0,52,22364,129148,0,547067,-841639,1,-136344222,-22
13293,13293,0,-59,-129149,22364,0,490625,-1042169,1,-96614736,-14
13294,13294,0,-29,-22365,-129149,0,506274,-1247671,1,-56004482,-24
13295,13295,0,119,129148,-22365,0,399287,-1484496,1,-36497126,-29
13296,13296,0,38,22364,129148,0,285140,-1668896,1,-33805828,-11
13297,13297,0,54,-129149,22364,0,235291,-1674494,1,-39040340,-21
13298,13298,0,-13,-22365,-129149,0,131596,-1649318,1,-41618734,-24
13299,13299,0,-145,129148,-22365,0,126198,-1575961,1,-29846577,-17
13300,13300,0,118,22364,129148,0,122695,-1503688,1,1564666,-22
13301,13301,0,72,-129149,22364,0,189481,-1444902,1,46538595,-16
13302,13302,0,18,-22365,-129149,0,328392,-1344979,1,90195318,-13
13303,13303,0,-94,129148,-22365,0,513736,-1352233,1,113193388,-12
13304,13304,0,35,22364,129148,0,591095,-1389152,1,104691822,-8
13305,13305,0,-8,-129149,22364,0,974806,-1269094,1,70853496,-24
13306,13306,0,67,-22365,-129149,0,1262201,-1289941,1,19733174,-29
13307,13307,0,131,129148,-22365,0,1236624,-1440778,1,-53521550,-21
13308,13308,0,1,22364,129148,0,1146167,-1373601,1,-148638032,-17
13309,13309,0,-44,-129149,22364,0,546423,-1527593,1,-193714168,-17
13310,13310,0,39,-22365,-129149,0,-225102,-1908388,1,-131767597,-23
13311,13311,0,219,129148,-22365,0,-690535,-2283694,1,-53678258,-17
13312,13312,0,11,22364,129148,0,-937541,-2588265,1,-4070238,-22
13313,13313,0,2,-129149,22364,0,-935879,-2790313,1,26776948,-23
13314,13314,0,9,-22365,-129149,0,-463597,-2758558,1,50958520,-16
13315,13315,0,105,129148,-22365,0,41767,-2564955,1,77940033,-15
13316,13316,0,135,22364,129148,0,321983,-2212763,1,119735276,-23
13317,13317,0,-75,-129149,22364,0,521673,-1375606,1,198692592,-17
13318,13318,0,-93,-22365,-129149,0,578979,-508999,1,331214216,-17
13319,13319,0,4,129148,-22365,0,461349,258866,1,403861660,-14
13320,13320,0,68,22364,129148,0,210165,584732,1,526401946,-23
13321,13321,0,20,-129149,22364,0,-78192,248725,1,1220926403,-24
13322,13322,0,-7,-22365,-129149,0,-386667,-468560,1,240740210,-32
13323,13323,0,-53,129148,-22365,0,-517663,-1235990,1,133025444,-1
13324,13324,0,79,22364,129148,0,-389432,-1858894,1,111276444,-17
13325,13325,0,90,-129149,22364,0,-82263,-2198759,1,107826873,-12
13326,13326,0,15,-22365,-129149,0,299975,-2311474,1,109409446,-25
13327,13327,0,106,129148,-22365,0,821745,-2240564,1,108049984,-21
13328,13328,0,1,22364,129148,0,1274359,-1951029,1,96827546,-16
13329,13329,0,42,-129149,22364,0,1700847,-1579124,1,72092510,-22
13330,13330,0,43,-22365,-129149,0,1793388,-1280034,1,34894318,-21
13331,13331,0,132,129148,-22365,0,1585575,-1169777,1,-9699154,-29
13332,13332,0,-4,22364,129148,0,1243550,-1175936,1,-50760888,-17
13333,13333,0,-90,-129149,22364,0,827974,-1329975,1,-72444760,-24
13334,13334,0,170,-22365,-129149,0,623298,-1538729,1,-67855128,-23
13335,13335,0,115,129148,-22365,0,546321,-1678851,1,-48787682,-16
13336,13336,0,27,22364,129148,0,481953,-1674230,1,-29963610,-25
13337,13337,0,-52,-129149,22364,0,498165,-1511907,1,-16543962,-5
13338,13338,0,3,-22365,-129149,0,591330,-1110535,1,-5643078,-29
13339,13339,0,85,129148,-22365,0,475359,-937919,1,12393260,-19
13340,13340,0,67,22364,129148,0,242820,-587500,1,60924156,-29
13341,13341,0,-37,-129149,22364,0,318974,-388823,1,185343830,-18
13342,13342,0,-46,-22365,-129149,0,430511,-367479,1,308299716,-10
13343,13343,0,-3,129148,-22365,0,560670,-124078,1,191819076,-24
13344,13344,0,50,22364,129148,0,699233,288855,1,63908876,-2
13345,13345,0,172,-129149,22364,0,825033,355707,1,6094678,-32
13346,13346,0,-93,-22365,-129149,0,787887,163642,1,-30603774,-18
13347,13347,0,-112,129148,-22365,0,743784,35803,1,-91331036,-21
13348,13348,0,-8,22364,129148,0,655890,-168665,1,-314220864,-20
13349,13349,0,107,-129149,22364,0,297227,-394176,1,-607955507,-21
13350,13350,0,-14,-22365,-129149,0,-226535,-632630,1,-207451904,-9
13351,13351,0,-20,129148,-22365,0,-644078,-988748,1,-37669190,-9
13352,13352,0,-61,22364,129148,0,-815012,-1288204,1,29134290,-26
13353,13353,0,-16,-129149,22364,0,-755631,-1433197,1,81389264,-26
13354,13354,0,134,-22365,-129149,0,-498661,-1583814,1,127036502,-26
13355,13355,0,50,129148,-22365,0,56317,-1717382,1,138435727,-19
13356,13356,0,-79,22364,129148,0,511901,-1753537,1,98189504,-12
13357,13357,0,55,-129149,22364,0,744026,-1838920,1,34917230,-23
13358,13358,0,-59,-22365,-129149,0,765077,-2038301,1,-23796224,-3
13359,13359,0,93,129148,-22365,0,634793,-2129261,1,-69550278,-18
13360,13360,0,-219,22364,129148,0,312219,-2178235,1,-97188176,-21
13361,13361,0,-38,-129149,22364,0,-217451,-2292980,1,-103275205,-14
13362,13362,0,-3,-22365,-129149,0,-667766,-2304101,1,-91519872,-5
13363,13363,0,79,129148,-22365,0,-1071553,-2174838,1,-70323070,-7
13364,13364,0,24,22364,129148,0,-1197058,-1817540,1,-43196430,-35
13365,13365,0,-114,-129149,22364,0,-879232,-1408719,1,-3727340,-13
13366,13366,0,-10,-22365,-129149,0,-511293,-1101348,1,70347596,-15
13367,13367,0,79,129148,-22365,0,-229450,-854892,1,199470832,-17
13368,13368,0,57,22364,129148,0,216949,-775851,1,239662859,-18
13369,13369,0,0,-129149,22364,0,729566,-888533,1,109787276,-20
13370,13370,0,-23,-22365,-129149,0,875112,-1127294,1,13073088,-16
13371,13371,0,76,129148,-22365,0,919706,-1425876,1,-26728936,-1
13372,13372,0,15,22364,129148,0,879722,-1610463,1,-38603064,-12
13373,13373,0,65,-129149,22364,0,914376,-1812439,1,-36918808,-24
13374,13374,0,-2,-22365,-129149,0,812724,-1918087,1,-27776394,-33
13375,13375,0,34,129148,-22365,0,676919,-1961933,1,-13205282,-8
13376,13376,0,-153,22364,129148,0,614536,-1950016,1,6143970,-24
13377,13377,0,42,-129149,22364,0,697903,-1763620,1,26727796,-20
13378,13378,0,-92,-22365,-129149,0,873320,-1621148,1,40760814,-23
13379,13379,0,47,129148,-22365,0,1193067,-1640403,1,41907396,-26
13380,13380,0,-111,22364,129148,0,1303518,-1647435,1,32775616,-32
13381,13381,0,22,-129149,22364,0,1337037,-1849433,1,21190174,-21
13382,13382,0,83,-22365,-129149,0,1598133,-2133657,1,12398414,-20
13383,13383,0,84,129148,-22365,0,1646624,-2180515,1,7699466,-3
13384,13384,0,-94,22364,129148,0,1646930,-1991278,1,6946670,-15
13385,13385,0,-37,-129149,22364,0,1800996,-1779192,1,10242896,-17
13386,13386,0,4,-22365,-129149,0,1687497,-1619657,1,18016782,-12
13387,13387,0,64,129148,-22365,0,1465565,-1249984,1,29962880,-20
13388,13388,0,16,22364,129148,0,1221608,-970642,1,41350548,-25
13389,13389,0,-8,-129149,22364,0,1016260,-835651,1,40013998,-25
13390,13390,0,-65,-22365,-129149,0,999755,-762225,1,16454426,-5
13391,13391,0,62,129148,-22365,0,904505,-763796,1,-21556858,-17
13392,13392,0,-5,22364,129148,0,1005550,-891007,1,-58396710,-17
13393,13393,0,34,-129149,22364,0,1040411,-949519,1,-86835698,-24
13394,13394,0,6,-22365,-129149,0,941714,-1131212,1,-106099876,-12
13395,13395,0,-7,129148,-22365,0,646049,-1336838,1,-115028392,-25
13396,13396,0,66,22364,129148,0,284531,-1490727,1,-110657568,-23
13397,13397,0,21,-129149,22364,0,-108260,-1633268,1,-91326567,-16
13398,13398,0,-17,-22365,-129149,0,-418273,-1691273,1,-59542440,-12
13399,13399,0,-30,129148,-22365,0,-442302,-1571546,1,-19905172,-20
13400,13400,0,64,22364,129148,0,-276044,-1244854,1,21657286,-25
13401,13401,0,1,-129149,22364,0,-178229,-1147228,1,53055506,-14
13402,13402,0,186,-22365,-129149,0,-93245,-1334746,1,58474113,-19
13403,13403,0,-44,129148,-22365,0,139389,-1549956,1,37472582,-31
13404,13404,0,-144,22364,129148,0,179846,-1723049,1,7798612,-24
13405,13405,0,-3,-129149,22364,0,86589,-1783861,1,-14447402,-6
13406,13406,0,-16,-22365,-129149,0,177555,-2047387,1,-22444564,-20
13407,13407,0,3,129148,-22365,0,164766,-2144855,1,-16478581,-22
13408,13408,0,-50,22364,129148,0,16845,-2187044,1,-471022,-28
13409,13409,0,27,-129149,22364,0,-32578,-2262282,1,20115685,-16
13410,13410,0,-22,-22365,-129149,0,14426,-2333833,1,39345574,-5
13411,13411,0,32,129148,-22365,0,281050,-2275438,1,51593236,-7
13412,13412,0,129,22364,129148,0,682503,-2270368,1,53312576,-15
13413,13413,0,-73,-129149,22364,0,972233,-2304079,1,44566070,-30
13414,13414,0,17,-22365,-129149,0,1030902,-2244730,1,28133848,-14
13415,13415,0,32,129148,-22365,0,960090,-2085508,1,6511664,-36
13416,13416,0,75,22364,129148,0,831549,-1913474,1,-19204950,-11
13417,13417,0,126,-129149,22364,0,662127,-1725111,1,-48017440,-17
13418,13418,0,-51,-22365,-129149,0,391269,-1541494,1,-75840616,-8
13419,13419,0,58,129148,-22365,0,134800,-1511251,1,-92248374,-9
13420,13420,0,27,22364,129148,0,-202549,-1564928,1,-87331983,-20
13421,13421,0,51,-129149,22364,0,-549098,-1685715,1,-64146282,-17
13422,13422,0,-35,-22365,-129149,0,-568031,-1608972,1,-34302704,-17
13423,13423,0,64,129148,-22365,0,-452681,-1514633,1,-5382138,-26
13424,13424,0,-2,22364,129148,0,-389882,-1514445,1,21385282,-29
13425,13425,0,8,-129149,22364,0,-416293,-1541985,1,47567000,-9
13426,13426,0,-3,-22365,-129149,0,-284035,-1649336,1,73853646,-27
13427,13427,0,44,129148,-22365,0,15216,-1674022,1,97675221,-8
13428,13428,0,5,22364,129148,0,418919,-1599564,1,112278540,-14
13429,13429,0,-8,-129149,22364,0,791928,-1502752,1,111194566,-7
13430,13430,0,71,-22365,-129149,0,1120701,-1396254,1,95607112,-11
13431,13431,0,-9,129148,-22365,0,1428979,-1321139,1,72836914,-10
13432,13432,0,14,22364,129148,0,1646647,-1344175,1,49238238,-23
13433,13433,0,-50,-129149,22364,0,1866928,-1366655,1,27199982,-16
13434,13434,0,43,-22365,-129149,0,1827973,-1273669,1,6544222,-19
13435,13435,0,49,129148,-22365,0,1711758,-1134038,1,-13896494,-27
13436,13436,0,-11,22364,129148,0,1626555,-1164410,1,-35853534,-19
13437,13437,0,-24,-129149,22364,0,1339389,-1139555,1,-61581490,-19
13438,13438,0,70,-22365,-129149,0,919664,-1308500,1,-91915642,-23
13439,13439,0,122,129148,-22365,0,589987,-1432438,1,-121778010,-16
13440,13440,0,-67,22364,129148,0,319824,-1355478,1,-133991464,-26
13441,13441,0,-36,-129149,22364,0,30611,-1201593,1,-111493779,-12
13442,13442,0,52,-22365,-129149,0,-187517,-1286758,1,-62549848,2
13443,13443,0,157,129148,-22365,0,-301196,-1434536,1,-10181662,-21
13444,13444,0,17,22364,129148,0,-345854,-1609843,1,29570762,-12
13445,13445,0,-16,-129149,22364,0,-245111,-1658073,1,47851636,-22
13446,13446,0,-69,-22365,-129149,0,-11663,-1629194,1,43068273,-31
13447,13447,0,-8,129148,-22365,0,64574,-1699085,1,21460508,-19
13448,13448,0,88,22364,129148,0,-20506,-1848473,1,-9419586,-29
13449,13449,0,-8,-129149,22364,0,-69008,-1865908,1,-44099325,-22
13450,13450,0,-20,-22365,-129149,0,-182682,-1932625,1,-73736840,-19
13451,13451,0,122,129148,-22365,0,-456112,-1941902,1,-81681464,-22
13452,13452,0,-187,22364,129148,0,-679831,-1914161,1,-56568870,-3
13453,13453,0,2,-129149,22364,0,-864040,-1953648,1,-8400724,-18
13454,13454,0,37,-22365,-129149,0,-910587,-2053833,1,43733206,-24
13455,13455,0,-9,129148,-22365,0,-773663,-2288072,1,84253572,-6
13456,13456,0,31,22364,129148,0,-341827,-2681030,1,102197416,-20
13457,13457,0,-8,-129149,22364,0,222993,-2967100,1,97722363,-15
13458,13458,0,59,-22365,-129149,0,824919,-3177504,1,81712676,-9
13459,13459,0,-28,129148,-22365,0,1420840,-3530736,1,64667846,-15
13460,13460,0,23,22364,129148,0,1834357,-3300329,1,51237090,-10
13461,13461,0,-60,-129149,22364,0,1949373,-2783445,1,42371226,-15
13462,13462,0,24,-22365,-129149,0,1729547,-2215861,1,37967176,-18
13463,13463,0,32,129148,-22365,0,1377417,-1577893,1,38081902,-27
13464,13464,0,-4,22364,129148,0,1159887,-1123374,1,42069336,-14
13465,13465,0,8,-129149,22364,0,991091,-822316,1,43849056,-10
13466,13466,0,47,-22365,-129149,0,911369,-640168,1,26785264,-10
13467,13467,0,-30,129148,-22365,0,866078,-658208,1,-11328332,-15
13468,13468,0,-52,22364,129148,0,895442,-698002,1,-38573438,-19
13469,13469,0,-71,-129149,22364,0,919782,-928730,1,-46402860,-17
13470,13470,0,-104,-22365,-129149,0,932098,-1219715,1,-51196086,-3
13471,13471,0,36,129148,-22365,0,890121,-1516001,1,-63243060,-26
13472,13472,0,29,22364,129148,0,774828,-1752758,1,-86795806,-7
13473,13473,0,-62,-129149,22364,0,464568,-1729371,1,-121949320,-18
13474,13474,0,50,-22365,-129149,0,205980,-1636730,1,-155064253,-20
13475,13475,0,55,129148,-22365,0,-298887,-1654136,1,-154428994,-19
13476,13476,0,74,22364,129148,0,-966702,-1645431,1,-110146744,-21
13477,13477,0,-30,-129149,22364,0,-1351301,-1469585,1,-47845586,-9
13478,13478,0,40,-22365,-129149,0,-1350834,-1342273,1,17283956,-12
13479,13479,0,64,129148,-22365,0,-932957,-1278986,1,89798964,-18
13480,13480,0,89,22364,129148,0,-321830,-1277005,1,168182386,-14
13481,13481,0,-49,-129149,22364,0,202895,-1268007,1,208521009,-9
13482,13482,0,-72,-22365,-129149,0,675592,-1363339,1,173669690,-19
13483,13483,0,-10,129148,-22365,0,1049998,-1554163,1,112137356,-6
13484,13484,0,16,22364,129148,0,1404757,-1539272,1,63235912,-18
13485,13485,0,-29,-129149,22364,0,1598508,-1306182,1,26925762,-17
13486,13486,0,45,-22365,-129149,0,1558759,-1142598,1,-2834262,-24
13487,13487,0,80,129148,-22365,0,1522648,-1099140,1,-25990854,-34
13488,13488,0,5,22364,129148,0,1399486,-1252736,1,-36516350,-22
13489,13489,0,-24,-129149,22364,0,1278052,-1356296,1,-31339872,-25
13490,13490,0,-21,-22365,-129149,0,1306701,-1571366,1,-17193814,-11
13491,13491,0,-14,129148,-22365,0,1292170,-1701152,1,-4067316,-10
13492,13492,0,75,22364,129148,0,1216610,-1728769,1,2043892,-30
13493,13493,0,-55,-129149,22364,0,1201676,-1721304,1,-1966064,0
13494,13494,0,19,-22365,-129149,0,1099993,-1463256,1,-20929046,-16
13495,13495,0,-97,129148,-22365,0,902656,-1226291,1,-66208556,-20
13496,13496,0,-65,22364,129148,0,523830,-1025210,1,-150333192,-5
13497,13497,0,63,-129149,22364,0,-21007,-907938,1,-216646479,-23
13498,13498,0,-47,-22365,-129149,0,-456409,-947952,1,-152519470,-21
13499,13499,0,-131,129148,-22365,0,-708108,-1135648,1,-46575604,-23
13500,13500,0,-8,22364,129148,0,-845517,-1325711,1,22787592,-21
13501,13501,0,-116,-129149,22364,0,-746057,-1542472,1,63556496,-14
13502,13502,0,80,-22365,-129149,0,-496198,-1723428,1,86088416,-26
13503,13503,0,-67,129148,-22365,0,-185281,-1981127,1,92625372,-7
13504,13504,0,64,22364,129148,0,172748,-2108589,1,84268197,-24
13505,13505,0,-28,-129149,22364,0,528028,-2210486,1,66112378,-12
13506,13506,0,28,-22365,-129149,0,795798,-2302057,1,45475404,-28
13507,13507,0,41,129148,-22365,0,988980,-2283962,1,28219862,-8
13508,13508,0,56,22364,129148,0,982340,-2226846,1,16550578,-18
13509,13509,0,44,-129149,22364,0,921392,-2152169,1,10095438,-12
13510,13510,0,-27,-22365,-129149,0,889545,-2134322,1,6586228,-28
13511,13511,0,103,129148,-22365,0,882244,-1963913,1,2654200,-25
13512,13512,0,-3,22364,129148,0,720291,-1669921,1,-7028732,-8
13513,13513,0,-34,-129149,22364,0,453133,-1315238,1,-33486150,-20
13514,13514,0,23,-22365,-129149,0,338895,-1011042,1,-96376566,-18
13515,13515,0,54,129148,-22365,0,180171,-844125,1,-169644555,-28
13516,13516,0,-33,22364,129148,0,-57582,-640508,1,-104747580,-25
13517,13517,0,68,-129149,22364,0,-429889,-634164,1,26151810,-13
13518,13518,0,-39,-22365,-129149,0,-436112,-943362,1,84362814,-12
13519,13519,0,11,129148,-22365,0,-44390,-1544195,1,87708793,-18
13520,13520,0,-51,22364,129148,0,314524,-2136887,1,73432732,-14
13521,13521,0,99,-129149,22364,0,703285,-2588561,1,57589792,-17
13522,13522,0,54,-22365,-129149,0,942443,-2645196,1,43763254,-22
13523,13523,0,91,129148,-22365,0,1056972,-2580392,1,31475034,-15
13524,13524,0,21,22364,129148,0,1120357,-2295982,1,19983214,-21
13525,13525,0,-120,-129149,22364,0,1085513,-1998021,1,9247566,-18
13526,13526,0,32,-22365,-129149,0,1076892,-1694169,1,708614,-30
13527,13527,0,140,129148,-22365,0,1041146,-1547826,1,-2539496,-19
13528,13528,0,22,22364,129148,0,797702,-1511633,1,1564628,-24
13529,13529,0,43,-129149,22364,0,647367,-1470776,1,8912742,-31
13530,13530,0,5,-22365,-129149,0,609075,-1474991,1,9419592,-19
13531,13531,0,44,129148,-22365,0,801904,-1634312,1,-1753084,-28
13532,13532,0,-15,22364,129148,0,902117,-1825946,1,-19864200,-23
13533,13533,0,-74,-129149,22364,0,904728,-1992818,1,-36942218,-21
13534,13534,0,26,-22365,-129149,0,840183,-2080462,1,-47343170,-14
13535,13535,0,8,129148,-22365,0,774943,-2172285,1,-48091128,-16
13536,13536,0,-12,22364,129148,0,563031,-2416039,1,-38671898,-22
13537,13537,0,-149,-129149,22364,0,350388,-2564269,1,-19839520,-22
13538,13538,0,60,-22365,-129149,0,293173,-2616330,1,8056666,-11
13539,13539,0,20,129148,-22365,0,367453,-2360171,1,45277430,-12
13540,13540,0,78,22364,129148,0,528963,-1923944,1,86677230,-17
13541,13541,0,-24,-129149,22364,0,751413,-1430472,1,109926558,-32
13542,13542,0,-11,-22365,-129149,0,941980,-1094241,1,87893510,-11
13543,13543,0,11,129148,-22365,0,1090431,-954281,1,27726320,-12
13544,13544,0,12,22364,129148,0,1134642,-1049161,1,-45780142,-20
13545,13545,0,-8,-129149,22364,0,990765,-1289287,1,-117797882,-9
13546,13546,0,-27,-22365,-129149,0,609592,-1494651,1,-163701322,-17
13547,13547,0,29,129148,-22365,0,2052,-1559876,1,-156579667,-28
13548,13548,0,-97,22364,129148,0,-480981,-1599611,1,-112827386,-13
13549,13549,0,58,-129149,22364,0,-848868,-1648626,1,-63111272,-12
13550,13550,0,72,-22365,-129149,0,-1030013,-1714239,1,-15449068,-15
13551,13551,0,-12,129148,-22365,0,-917072,-1834653,1,32724506,-10
13552,13552,0,36,22364,129148,0,-391142,-1826965,1,76160016,-8
13553,13553,0,48,-129149,22364,0,-2521,-1850405,1,96909688,-14
13554,13554,0,41,-22365,-129149,0,241554,-2009105,1,86930557,-13
13555,13555,0,35,129148,-22365,0,335608,-2173343,1,63077276,-5
13556,13556,0,55,22364,129148,0,561074,-2239613,1,43234446,-17
13557,13557,0,-93,-129149,22364,0,762866,-2241907,1,32516990,-19
13558,13558,0,-73,-22365,-129149,0,952248,-2429285,1,29848930,-22
13559,13559,0,91,129148,-22365,0,1059714,-2420153,1,33474074,-21
13560,13560,0,-18,22364,129148,0,851354,-1769762,1,41611470,-27
13561,13561,0,-102,-129149,22364,0,781635,-1123828,1,50030718,-25
13562,13562,0,-31,-22365,-129149,0,737640,-738611,1,46158046,-21
13563,13563,0,-18,129148,-22365,0,785569,-497133,1,9142070,-28
13564,13564,0,115,22364,129148,0,585641,-498217,1,-53694488,-4
13565,13565,0,-44,-129149,22364,0,356834,-714444,1,-88284618,-19
13566,13566,0,-19,-22365,-129149,0,269355,-1073165,1,-80332360,-23
13567,13567,0,-30,129148,-22365,0,224976,-1323851,1,-67099914,-15
13568,13568,0,30,22364,129148,0,72786,-1461011,1,-68141866,-18
13569,13569,0,-161,-129149,22364,0,-105163,-1505089,1,-83956903,-19
13570,13570,0,124,-22365,-129149,0,-333054,-1443721,1,-106979348,-16
13571,13571,0,-7,129148,-22365,0,-540933,-1398959,1,-119148954,-24
13572,13572,0,43,22364,129148,0,-720007,-1322473,1,-101659826,-22
13573,13573,0,33,-129149,22364,0,-1069227,-1254172,1,-57658490,-34
13574,13574,0,94,-22365,-129149,0,-1425144,-1138589,1,-3170176,-9
13575,13575,0,34,129148,-22365,0,-1347751,-1214681,1,54782998,-14
13576,13576,0,-99,22364,129148,0,-916207,-1372289,1,113374328,-23
13577,13577,0,-6,-129149,22364,0,-448221,-1494952,1,154535532,-9
13578,13578,0,-36,-22365,-129149,0,-25443,-1724050,1,150544411,-19
13579,13579,0,-17,129148,-22365,0,412940,-1797719,1,108827818,-10
13580,13580,0,2,22364,129148,0,724953,-1741690,1,59826380,-8
13581,13581,0,49,-129149,22364,0,772072,-1693873,1,15743694,-22
13582,13582,0,-1,-22365,-129149,0,646527,-1628047,1,-25392640,-18
13583,13583,0,43,129148,-22365,0,468444,-1405336,1,-65732850,-9
13584,13584,0,51,22364,129148,0,220908,-1117484,1,-98318646,-16
13585,13585,0,-86,-129149,22364,0,-20378,-869254,1,-101543641,-23
13586,13586,0,-24,-22365,-129149,0,-121331,-713046,1,-52637900,-16
13587,13587,0,-5,129148,-22365,0,-86557,-610416,1,79797972,-15
13588,13588,0,-41,22364,129148,0,33220,-403596,1,336567245,-32
13589,13589,0,63,-129149,22364,0,235563,-220807,1,297988046,-11
13590,13590,0,-5,-22365,-129149,0,615741,-262362,1,79592504,-16
13591,13591,0,47,129148,-22365,0,959923,-436097,1,-18108586,-17
13592,13592,0,35,22364,129148,0,1108821,-536901,1,-73115348,-10
13593,13593,0,169,-129149,22364,0,1017370,-631860,1,-113325072,-27
13594,13594,0,85,-22365,-129149,0,901553,-776280,1,-128808782,-12
13595,13595,0,-37,129148,-22365,0,727212,-1108378,1,-106927308,-24
13596,13596,0,16,22364,129148,0,529958,-1291786,1,-60239690,-25
13597,13597,0,-60,-129149,22364,0,354950,-1421124,1,-9531630,-12
13598,13598,0,-9,-22365,-129149,0,299952,-1547377,1,34073352,-16
13599,13599,0,-13,129148,-22365,0,537336,-1555631,1,60640268,-22
13600,13600,0,-5,22364,129148,0,759293,-1258336,1,57845722,-15
13601,13601,0,31,-129149,22364,0,881536,-983242,1,21779996,-3
13602,13602,0,3,-22365,-129149,0,817194,-1089349,1,-38816090,-13
13603,13603,0,2,129148,-22365,0,680712,-1303598,1,-104857760,-14
