Sample in Buffer,Sample in Window,TRIGGER,top_i/ddc_branch_1_x7673,top_i/baseband_i[31:0],top_i/baseband_j[31:0]
27422,27422,0,1,-112976,-60336
27423,27423,0,1,-120734,-53072
27424,27424,0,1,-118713,-41987
27425,27425,0,1,-108996,-27495
27426,27426,0,1,-94546,-12234
27427,27427,0,1,-78116,-417
27428,27428,0,1,-61539,3457
27429,27429,0,1,-45711,-3766
27430,27430,0,1,-31021,-22534
27431,27431,0,1,-17934,-50163
27432,27432,0,1,-7237,-81440
27433,27433,0,1,59,-110036
27434,27434,0,1,3327,-130273
27435,27435,0,1,2843,-138649
27436,27436,0,1,17,-134440
27437,27437,0,1,-3046,-119538
27438,27438,0,1,-4449,-97492
27439,27439,0,1,-3423,-72459
27440,27440,0,1,-924,-48290
27441,27441,0,1,706,-28040
27442,27442,0,1,-1154,-13840
27443,27443,0,1,-8043,-6933
27444,27444,0,1,-19378,-7699
27445,27445,0,1,-32401,-15552
27446,27446,0,1,-43111,-28838
27447,27447,0,1,-48060,-44934
27448,27448,0,1,-46010,-60749
27449,27449,0,1,-38820,-73478
27450,27450,0,1,-30883,-81393
27451,27451,0,1,-27360,-84319
27452,27452,0,1,-32025,-83530
27453,27453,0,1,-45416,-80950
27454,27454,0,1,-64402,-78135
27455,27455,0,1,-83198,-75486
27456,27456,0,1,-95592,-72024
27457,27457,0,1,-97329,-65926
27458,27458,0,1,-87644,-55668
27459,27459,0,1,-69427,-41104
27460,27460,0,1,-47946,-24040
27461,27461,0,1,-28842,-7930
27462,27462,0,1,-16094,3244
27463,27463,0,1,-10946,6381
27464,27464,0,1,-12117,503
27465,27465,0,1,-16831,-12850
27466,27466,0,1,-22326,-30101
27467,27467,0,1,-26912,-47037
27468,27468,0,1,-30338,-60213
27469,27469,0,1,-33229,-67950
27470,27470,0,1,-36156,-70694
27471,27471,0,1,-38998,-70232
27472,27472,0,1,-40773,-68592
27473,27473,0,1,-40150,-66890
27474,27474,0,1,-36306,-64819
27475,27475,0,1,-29737,-60886
27476,27476,0,1,-22385,-53303
27477,27477,0,1,-17120,-41205
27478,27478,0,1,-16605,-25530
27479,27479,0,1,-22220,-9183
27480,27480,0,1,-33305,3690
27481,27481,0,1,-47199,8941
27482,27482,0,1,-60073,3948
27483,27483,0,1,-68103,-11253
27484,27484,0,1,-68721,-33692
27485,27485,0,1,-61446,-58134
27486,27486,0,1,-48038,-78448
27487,27487,0,1,-31937,-89357
27488,27488,0,1,-17390,-88031
27489,27489,0,1,-8350,-74901
27490,27490,0,1,-7534,-53547
27491,27491,0,1,-15774,-29704
27492,27492,0,1,-31879,-9641
27493,27493,0,1,-52823,1671
27494,27494,0,1,-74327,1886
27495,27495,0,1,-91751,-8091
27496,27496,0,1,-101145,-24455
27497,27497,0,1,-100219,-41695
27498,27498,0,1,-89020,-54304
27499,27499,0,1,-70093,-58455
27500,27500,0,1,-47902,-53156
27501,27501,0,1,-27706,-40525
27502,27502,0,1,-14116,-25110
27503,27503,0,1,-9751,-12511
27504,27504,0,1,-14493,-7575
27505,27505,0,1,-25598,-12926
27506,27506,0,1,-38649,-28157
27507,27507,0,1,-49039,-49997
27508,27508,0,1,-53517,-73309
27509,27509,0,1,-51118,-92691
27510,27510,0,1,-43325,-104053
27511,27511,0,1,-33255,-105668
27512,27512,0,1,-24337,-98393
27513,27513,0,1,-19008,-84959
27514,27514,0,1,-17950,-68795
27515,27515,0,1,-20114,-52679
27516,27516,0,1,-23501,-37891
27517,27517,0,1,-26338,-24221
27518,27518,0,1,-27893,-10555
27519,27519,0,1,-28801,4075
27520,27520,0,1,-30554,19488
27521,27521,0,1,-34611,34009
27522,27522,0,1,-41432,44757
27523,27523,0,1,-50009,48508
27524,27524,0,1,-58063,42887
27525,27525,0,1,-62972,27201
27526,27526,0,1,-62845,2841
27527,27527,0,1,-57376,-27032
27528,27528,0,1,-48055,-58205
27529,27529,0,1,-37644,-86389
27530,27530,0,1,-29176,-108015
27531,27531,0,1,-24804,-120669
27532,27532,0,1,-25151,-123287
27533,27533,0,1,-29284,-116014
27534,27534,0,1,-35297,-100239
27535,27535,0,1,-41163,-78438
27536,27536,0,1,-45517,-54044
27537,27537,0,1,-47968,-31105
27538,27538,0,1,-48923,-13609
27539,27539,0,1,-49072,-4564
27540,27540,0,1,-48885,-5184
27541,27541,0,1,-48318,-14382
27542,27542,0,1,-46896,-29063
27543,27543,0,1,-44016,-44954
27544,27544,0,1,-39376,-57988
27545,27545,0,1,-33266,-65577
27546,27546,0,1,-26540,-67397
27547,27547,0,1,-20445,-65310
27548,27548,0,1,-16162,-62416
27549,27549,0,1,-14552,-61640
27550,27550,0,1,-15920,-64383
27551,27551,0,1,-20080,-69783
27552,27552,0,1,-26450,-74893
27553,27553,0,1,-34171,-75953
27554,27554,0,1,-42256,-70064
27555,27555,0,1,-49567,-56687
27556,27556,0,1,-54804,-38396
27557,27557,0,1,-56671,-20464
27558,27558,0,1,-54155,-9401
27559,27559,0,1,-46833,-10792
27560,27560,0,1,-35149,-27373
27561,27561,0,1,-20486,-57799
27562,27562,0,1,-4953,-96749
27563,27563,0,1,9067,-136115
27564,27564,0,1,19482,-167188
27565,27565,0,1,24900,-182923
27566,27566,0,1,24791,-179751
27567,27567,0,1,19411,-158385
27568,27568,0,1,9590,-123425
27569,27569,0,1,-3654,-81988
27570,27570,0,1,-19233,-41762
27571,27571,0,1,-35911,-9169
27572,27572,0,1,-52248,11897
27573,27573,0,1,-66510,20594
27574,27574,0,1,-76830,18707
27575,27575,0,1,-81590,9612
27576,27576,0,1,-79940,-2942
27577,27577,0,1,-72195,-15856
27578,27578,0,1,-59919,-27372
27579,27579,0,1,-45586,-37032
27580,27580,0,1,-31864,-45261
27581,27581,0,1,-20854,-52510
27582,27582,0,1,-13575,-58758
27583,27583,0,1,-10072,-63175
27584,27584,0,1,-9783,-64312
27585,27585,0,1,-12228,-60805
27586,27586,0,1,-17457,-52166
27587,27587,0,1,-26012,-39338
27588,27588,0,1,-38283,-24630
27589,27589,0,1,-53563,-11222
27590,27590,0,1,-69478,-2062
27591,27591,0,1,-82019,1106
27592,27592,0,1,-86546,-1584
27593,27593,0,1,-79447,-8312
27594,27594,0,1,-59953,-16387
27595,27595,0,1,-31104,-23444
27596,27596,0,1,562,-28479
27597,27597,0,1,26638,-32292
27598,27598,0,1,39469,-36938
27599,27599,0,1,34699,-44676
27600,27600,0,1,12815,-56628
27601,27601,0,1,-21016,-71913
27602,27602,0,1,-58688,-87773
27603,27603,0,1,-91888,-100585
27604,27604,0,1,-114704,-107362
27605,27605,0,1,-125224,-107031
27606,27606,0,1,-125470,-100928
27607,27607,0,1,-119998,-92145
27608,27608,0,1,-113712,-84076
27609,27609,0,1,-109879,-78848
27610,27610,0,1,-109174,-76371
27611,27611,0,1,-109768,-74631
27612,27612,0,1,-108520,-70826
27613,27613,0,1,-102452,-63096
27614,27614,0,1,-90025,-51843
27615,27615,0,1,-71675,-40000
27616,27616,0,1,-49658,-31934
27617,27617,0,1,-27315,-31588
27618,27618,0,1,-8231,-40510
27619,27619,0,1,4473,-56853
27620,27620,0,1,8650,-75644
27621,27621,0,1,3480,-90499
27622,27622,0,1,-10361,-95926
27623,27623,0,1,-30565,-89354
27624,27624,0,1,-53354,-71952
27625,27625,0,1,-73946,-48060
27626,27626,0,1,-87618,-23498
27627,27627,0,1,-90889,-3489
27628,27628,0,1,-82614,8971
27629,27629,0,1,-64461,13676
27630,27630,0,1,-40573,12596
27631,27631,0,1,-16339,8689
27632,27632,0,1,3259,4448
27633,27633,0,1,15116,1035
27634,27634,0,1,18647,-1908
27635,27635,0,1,15549,-5790
27636,27636,0,1,8740,-12257
27637,27637,0,1,913,-22417
27638,27638,0,1,-6420,-36367
27639,27639,0,1,-13234,-53087
27640,27640,0,1,-20507,-70469
27641,27641,0,1,-29293,-85679
27642,27642,0,1,-39900,-95527
27643,27643,0,1,-51628,-97095
27644,27644,0,1,-63099,-88531
27645,27645,0,1,-72868,-69949
27646,27646,0,1,-80080,-43923
27647,27647,0,1,-84621,-15490
27648,27648,0,1,-86819,8935
27649,27649,0,1,-86810,23334
27650,27650,0,1,-84223,24136
27651,27651,0,1,-78193,11766
27652,27652,0,1,-68083,-9073
27653,27653,0,1,-54281,-30739
27654,27654,0,1,-38779,-45320
27655,27655,0,1,-24932,-47483
27656,27656,0,1,-16400,-36706
27657,27657,0,1,-15576,-17563
27658,27658,0,1,-22323,1909
27659,27659,0,1,-33672,13431
27660,27660,0,1,-44683,11837
27661,27661,0,1,-50355,-2758
27662,27662,0,1,-47747,-24839
27663,27663,0,1,-37283,-45627
27664,27664,0,1,-22580,-56556
27665,27665,0,1,-8991,-52700
27666,27666,0,1,-1281,-34750
27667,27667,0,1,-1552,-8705
27668,27668,0,1,-8380,16363
27669,27669,0,1,-17530,31691
27670,27670,0,1,-24015,31989
27671,27671,0,1,-24566,17050
27672,27672,0,1,-19276,-8553
27673,27673,0,1,-11819,-37570
27674,27674,0,1,-7975,-62829
27675,27675,0,1,-13075,-79544
27676,27676,0,1,-29500,-86427
27677,27677,0,1,-55341,-85340
27678,27678,0,1,-84747,-79793
27679,27679,0,1,-109813,-73286
27680,27680,0,1,-123242,-68076
27681,27681,0,1,-120773,-64706
27682,27682,0,1,-102483,-62464
27683,27683,0,1,-72521,-60172
27684,27684,0,1,-37593,-56916
27685,27685,0,1,-4784,-52299
27686,27686,0,1,20437,-46355
27687,27687,0,1,35327,-39153
27688,27688,0,1,40108,-30633
27689,27689,0,1,37100,-20652
27690,27690,0,1,29618,-9521
27691,27691,0,1,20705,1432
27692,27692,0,1,12406,9767
27693,27693,0,1,5488,12265
27694,27694,0,1,-364,5935
27695,27695,0,1,-6170,-10817
27696,27696,0,1,-13084,-37067
27697,27697,0,1,-21833,-69181
27698,27698,0,1,-32420,-101397
27699,27699,0,1,-43914,-127234
27700,27700,0,1,-54492,-141172
27701,27701,0,1,-61834,-140195
27702,27702,0,1,-63857,-124527
27703,27703,0,1,-59356,-97409
27704,27704,0,1,-48599,-64095
27705,27705,0,1,-33500,-30398
27706,27706,0,1,-17200,-1306
27707,27707,0,1,-3177,19936
27708,27708,0,1,5896,32073
27709,27709,0,1,8954,35487
27710,27710,0,1,6970,31554
27711,27711,0,1,2426,22031
27712,27712,0,1,-1679,8630
27713,27713,0,1,-3157,-7071
27714,27714,0,1,-1537,-23503
27715,27715,0,1,1637,-39073
27716,27716,0,1,3466,-52102
27717,27717,0,1,1045,-61070
27718,27718,0,1,-7157,-64916
27719,27719,0,1,-20354,-63397
27720,27720,0,1,-35559,-57020
27721,27721,0,1,-48507,-47152
27722,27722,0,1,-55382,-35680
27723,27723,0,1,-54256,-24763
27724,27724,0,1,-45846,-16460
27725,27725,0,1,-33018,-12454
27726,27726,0,1,-19638,-13693
27727,27727,0,1,-8738,-19886
27728,27728,0,1,-1489,-29242
27729,27729,0,1,2993,-38387
27730,27730,0,1,6560,-42924
27731,27731,0,1,10505,-38645
27732,27732,0,1,14168,-23120
27733,27733,0,1,14850,2711
27734,27734,0,1,8930,33687
27735,27735,0,1,-5867,61191
27736,27736,0,1,-28408,75370
27737,27737,0,1,-53148,68597
27738,27738,0,1,-71399,38859
27739,27739,0,1,-74511,-8161
27740,27740,0,1,-57847,-59698
27741,27741,0,1,-23953,-99348
27742,27742,0,1,16834,-112650
27743,27743,0,1,49108,-92850
27744,27744,0,1,57655,-44603
27745,27745,0,1,33542,16184
27746,27746,0,1,-21450,66785
27747,27747,0,1,-94222,85212
27748,27748,0,1,-164047,58382
27749,27749,0,1,-209633,-12093
27750,27750,0,1,-216897,-109050
27751,27751,0,1,-184603,-204470
27752,27752,0,1,-125430,-268414
27753,27753,0,1,-61832,-279295
27754,27754,0,1,-18090,-231708
27755,27755,0,1,-11423,-138920
27756,27756,0,1,-45547,-28971
27757,27757,0,1,-109216,64550
27758,27758,0,1,-180257,113580
27759,27759,0,1,-233566,104788
27760,27760,0,1,-250104,43628
27761,27761,0,1,-223534,-48046
27762,27762,0,1,-162087,-139929
27763,27763,0,1,-85195,-203731
27764,27764,0,1,-16204,-222434
27765,27765,0,1,26029,-195157
27766,27766,0,1,33277,-136126
27767,27767,0,1,9916,-68601
27768,27768,0,1,-29745,-16173
27769,27769,0,1,-67434,5311
27770,27770,0,1,-87903,-7749
27771,27771,0,1,-84092,-46757
27772,27772,0,1,-58876,-95313
27773,27773,0,1,-22864,-135790
27774,27774,0,1,10396,-155551
27775,27775,0,1,29826,-150510
27776,27776,0,1,30676,-125316
27777,27777,0,1,15626,-90395
27778,27778,0,1,-7066,-57490
27779,27779,0,1,-27316,-35276
27780,27780,0,1,-37231,-27006
27781,27781,0,1,-33984,-30388
27782,27782,0,1,-20254,-39574
27783,27783,0,1,-2537,-48053
27784,27784,0,1,11851,-51280
27785,27785,0,1,17695,-47978
27786,27786,0,1,13719,-40023
27787,27787,0,1,2542,-31038
27788,27788,0,1,-10838,-24630
27789,27789,0,1,-21472,-22874
27790,27790,0,1,-26470,-25722
27791,27791,0,1,-26139,-31277
27792,27792,0,1,-23315,-36681
27793,27793,0,1,-21976,-39282
27794,27794,0,1,-25294,-37404
27795,27795,0,1,-34280,-30798
27796,27796,0,1,-47303,-20631
27797,27797,0,1,-60944,-9075
27798,27798,0,1,-71323,1319
27799,27799,0,1,-75668,8084
27800,27800,0,1,-73245,9501
27801,27801,0,1,-65431,5073
27802,27802,0,1,-54857,-4177
27803,27803,0,1,-44394,-15832
27804,27804,0,1,-36161,-26473
27805,27805,0,1,-30961,-32724
27806,27806,0,1,-28565,-32469
27807,27807,0,1,-28095,-25883
27808,27808,0,1,-28641,-15834
27809,27809,0,1,-29510,-7399
27810,27810,0,1,-30307,-6247
27811,27811,0,1,-30557,-16458
27812,27812,0,1,-29788,-38733
27813,27813,0,1,-27662,-69330
27814,27814,0,1,-24481,-100827
27815,27815,0,1,-21427,-124326
27816,27816,0,1,-20594,-132520
27817,27817,0,1,-24089,-122442
27818,27818,0,1,-32909,-96830
27819,27819,0,1,-45661,-63277
27820,27820,0,1,-58166,-31508
27821,27821,0,1,-64336,-9739
27822,27822,0,1,-58494,-1451
27823,27823,0,1,-38077,-4264
27824,27824,0,1,-6005,-11287
27825,27825,0,1,28946,-14475
27826,27826,0,1,54066,-8713
27827,27827,0,1,56923,5109
27828,27828,0,1,30269,19819
27829,27829,0,1,-23903,24518
27830,27830,0,1,-93406,9431
27831,27831,0,1,-158574,-28975
27832,27832,0,1,-198314,-84784
27833,27833,0,1,-197356,-143022
27834,27834,0,1,-152338,-183696
27835,27835,0,1,-74166,-188521
27836,27836,0,1,14316,-147900
27837,27837,0,1,85090,-65562
27838,27838,0,1,113920,40805
27839,27839,0,1,88557,143715
27840,27840,0,1,13277,213451
27841,27841,0,1,-91768,226916
27842,27842,0,1,-196224,174866
27843,27843,0,1,-268620,65353
27844,27844,0,1,-285793,-77623
27845,27845,0,1,-239998,-220040
27846,27846,0,1,-141353,-326600
27847,27847,0,1,-15030,-369943
27848,27848,0,1,105803,-337776
27849,27849,0,1,189159,-236154
27850,27850,0,1,212928,-88079
27851,27851,0,1,170694,72130
27852,27852,0,1,73251,207406
27853,27853,0,1,-54513,287132
27854,27854,0,1,-180455,294791
27855,27855,0,1,-273792,231814
27856,27856,0,1,-313180,116774
27857,27857,0,1,-292048,-19915
27858,27858,0,1,-219848,-144375
27859,27859,0,1,-118884,-228232
27860,27860,0,1,-17671,-255858
27861,27861,0,1,57319,-227583
27862,27862,0,1,89057,-158192
27863,27863,0,1,74254,-71202
27864,27864,0,1,23528,8710
27865,27865,0,1,-42724,63067
27866,27866,0,1,-101102,84159
27867,27867,0,1,-132578,75604
27868,27868,0,1,-128083,49208
27869,27869,0,1,-90697,19515
27870,27870,0,1,-33598,-1784
27871,27871,0,1,24743,-9623
27872,27872,0,1,66786,-6151
27873,27873,0,1,81165,1433
27874,27874,0,1,65511,4791
27875,27875,0,1,26107,-1734
27876,27876,0,1,-24957,-18676
27877,27877,0,1,-74137,-41477
27878,27878,0,1,-110335,-62416
27879,27879,0,1,-127494,-73889
27880,27880,0,1,-125162,-71500
27881,27881,0,1,-107434,-55667
27882,27882,0,1,-80726,-31540
27883,27883,0,1,-51664,-7224
27884,27884,0,1,-25534,9056
27885,27885,0,1,-5615,11717
27886,27886,0,1,6726,-434
27887,27887,0,1,11428,-23807
27888,27888,0,1,9265,-51286
27889,27889,0,1,1416,-74403
27890,27890,0,1,-10545,-85915
27891,27891,0,1,-24785,-81892
27892,27892,0,1,-39218,-62896
27893,27893,0,1,-51871,-33634
27894,27894,0,1,-61079,-1619
27895,27895,0,1,-65998,24999
27896,27896,0,1,-66569,39672
27897,27897,0,1,-63507,39125
27898,27898,0,1,-57867,23928
27899,27899,0,1,-50719,-1959
27900,27900,0,1,-42743,-32543
27901,27901,0,1,-34260,-61582
27902,27902,0,1,-25410,-83999
27903,27903,0,1,-16634,-96900
27904,27904,0,1,-9053,-99765
27905,27905,0,1,-4615,-94035
27906,27906,0,1,-5705,-82379
27907,27907,0,1,-14256,-68133
27908,27908,0,1,-30778,-54616
27909,27909,0,1,-53399,-44670
27910,27910,0,1,-77779,-40160
27911,27911,0,1,-97899,-41558
27912,27912,0,1,-107879,-47606
27913,27913,0,1,-104135,-55501
27914,27914,0,1,-87222,-61553
27915,27915,0,1,-62322,-62540
27916,27916,0,1,-38045,-57212
27917,27917,0,1,-23577,-47297
27918,27918,0,1,-25218,-37316
27919,27919,0,1,-43392,-33127
27920,27920,0,1,-71837,-39407
27921,27921,0,1,-99265,-57003
27922,27922,0,1,-113411,-81495
27923,27923,0,1,-105986,-103889
27924,27924,0,1,-76588,-113597
27925,27925,0,1,-33706,-102710
27926,27926,0,1,7866,-70057
27927,27927,0,1,32494,-22917
27928,27928,0,1,30032,24533
27929,27929,0,1,425,55926
27930,27930,0,1,-45504,58925
27931,27931,0,1,-89732,30619
27932,27932,0,1,-113946,-20429
27933,27933,0,1,-107035,-76555
27934,27934,0,1,-70095,-117226
27935,27935,0,1,-16592,-126897
27936,27936,0,1,32525,-101243
27937,27937,0,1,56932,-49236
27938,27938,0,1,45168,10005
27939,27939,0,1,-379,54418
27940,27940,0,1,-63962,67601
27941,27941,0,1,-122338,45286
27942,27942,0,1,-153747,-2864
27943,27943,0,1,-146345,-57092
27944,27944,0,1,-102908,-95278
27945,27945,0,1,-39744,-101677
27946,27946,0,1,19644,-72977
27947,27947,0,1,53524,-19442
27948,27948,0,1,50086,39126
27949,27949,0,1,11468,81096
27950,27950,0,1,-47564,91155
27951,27951,0,1,-105645,65724
27952,27952,0,1,-142970,13726
27953,27953,0,1,-148316,-47319
27954,27954,0,1,-122367,-98016
27955,27955,0,1,-76388,-124052
27956,27956,0,1,-27187,-120684
27957,27957,0,1,9494,-93400
27958,27958,0,1,24338,-54764
27959,27959,0,1,16807,-19253
27960,27960,0,1,-6117,2002
27961,27961,0,1,-33665,4493
27962,27962,0,1,-55923,-9152
27963,27963,0,1,-67233,-31247
27964,27964,0,1,-67530,-52466
27965,27965,0,1,-61061,-65282
27966,27966,0,1,-53811,-66182
27967,27967,0,1,-50652,-56108
27968,27968,0,1,-53444,-39449
27969,27969,0,1,-60719,-22121
27970,27970,0,1,-68805,-9602
27971,27971,0,1,-73655,-5413
27972,27972,0,1,-72627,-10560
27973,27973,0,1,-65400,-23518
27974,27974,0,1,-53829,-40938
27975,27975,0,1,-41058,-58498
27976,27976,0,1,-30248,-71958
27977,27977,0,1,-23545,-77988
27978,27978,0,1,-21471,-74995
27979,27979,0,1,-23191,-63479
27980,27980,0,1,-26891,-45941
27981,27981,0,1,-30502,-26337
27982,27982,0,1,-32303,-9061
27983,27983,0,1,-31407,2199
27984,27984,0,1,-27805,5502
27985,27985,0,1,-22326,1065
27986,27986,0,1,-16480,-8946
27987,27987,0,1,-12167,-21184
27988,27988,0,1,-11274,-32306
27989,27989,0,1,-15274,-39996
27990,27990,0,1,-24879,-43517
27991,27991,0,1,-39715,-43668
27992,27992,0,1,-58274,-42211
27993,27993,0,1,-78077,-41010
27994,27994,0,1,-96044,-41206
27995,27995,0,1,-109135,-42858
27996,27996,0,1,-114905,-45035
27997,27997,0,1,-111981,-46269
27998,27998,0,1,-100296,-45202
27999,27999,0,1,-81231,-41190
28000,28000,0,1,-57426,-34538
28001,28001,0,1,-32471,-26511
28002,28002,0,1,-10433,-19015
28003,28003,0,1,4737,-14208
28004,28004,0,1,10005,-13926
28005,28005,0,1,3985,-19254
28006,28006,0,1,-12467,-30168
28007,28007,0,1,-36113,-45334
28008,28008,0,1,-61731,-62135
28009,28009,0,1,-83193,-77088
28010,28010,0,1,-95011,-86595
28011,28011,0,1,-93806,-87971
28012,28012,0,1,-79393,-80384
28013,28013,0,1,-54923,-65407
28014,28014,0,1,-26109,-46916
28015,28015,0,1,366,-29989
28016,28016,0,1,18711,-19391
28017,28017,0,1,25447,-17854
28018,28018,0,1,20137,-25048
28019,28019,0,1,5025,-37485
28020,28020,0,1,-15943,-49684
28021,28021,0,1,-38474,-56105
28022,28022,0,1,-58946,-53166
28023,28023,0,1,-74999,-40589
28024,28024,0,1,-85493,-21468
28025,28025,0,1,-90099,-1169
28026,28026,0,1,-88843,14719
28027,28027,0,1,-81968,22269
28028,28028,0,1,-70068,20542
28029,28029,0,1,-54440,11555
28030,28030,0,1,-37211,-844
28031,28031,0,1,-21151,-12656
28032,28032,0,1,-9252,-21199
28033,28033,0,1,-3828,-25718
28034,28034,0,1,-5888,-27135
28035,28035,0,1,-14861,-27046
28036,28036,0,1,-28738,-26620
28037,28037,0,1,-44686,-25895
28038,28038,0,1,-59730,-24010
28039,28039,0,1,-71441,-19966
28040,28040,0,1,-78253,-13662
28041,28041,0,1,-79536,-6565
28042,28042,0,1,-75444,-1623
28043,28043,0,1,-66791,-2362
28044,28044,0,1,-54998,-11510
28045,28045,0,1,-41962,-29692
28046,28046,0,1,-29866,-54830
28047,28047,0,1,-20814,-82341
28048,28048,0,1,-16271,-106257
28049,28049,0,1,-16558,-120717
28050,28050,0,1,-20571,-121500
28051,28051,0,1,-26152,-107182
28052,28052,0,1,-30681,-79433
28053,28053,0,1,-31943,-42743
28054,28054,0,1,-28881,-3377
28055,28055,0,1,-21986,31914
28056,28056,0,1,-13094,57319
28057,28057,0,1,-4664,69095
28058,28058,0,1,989,66169
28059,28059,0,1,2373,50254
28060,28060,0,1,-965,25200
28061,28061,0,1,-8575,-4017
28062,28062,0,1,-19608,-32606
28063,28063,0,1,-33223,-56928
28064,28064,0,1,-48701,-75235
28065,28065,0,1,-65289,-87564
28066,28066,0,1,-81795,-95172
28067,28067,0,1,-96395,-99547
28068,28068,0,1,-106710,-101672
28069,28069,0,1,-110373,-101643
28070,28070,0,1,-105846,-98867
28071,28071,0,1,-93213,-92743
28072,28072,0,1,-74465,-83425
28073,28073,0,1,-53306,-72221
28074,28074,0,1,-34220,-61511
28075,28075,0,1,-21327,-54025
28076,28076,0,1,-17170,-51834
28077,28077,0,1,-21968,-55492
28078,28078,0,1,-33606,-63551
28079,28079,0,1,-48232,-72879
28080,28080,0,1,-61396,-79486
28081,28081,0,1,-69256,-79817
28082,28082,0,1,-69653,-71891
28083,28083,0,1,-62569,-56002
28084,28084,0,1,-50025,-34729
28085,28085,0,1,-35403,-12310
28086,28086,0,1,-22513,6482
28087,28087,0,1,-14501,17629
28088,28088,0,1,-13163,18808
28089,28089,0,1,-18599,10036
28090,28090,0,1,-29391,-6504
28091,28091,0,1,-43116,-27036
28092,28092,0,1,-57042,-47342
28093,28093,0,1,-68735,-63773
28094,28094,0,1,-76370,-74127
28095,28095,0,1,-78797,-77962
28096,28096,0,1,-75372,-76327
28097,28097,0,1,-65994,-70997
28098,28098,0,1,-51077,-63640
28099,28099,0,1,-31827,-55264
28100,28100,0,1,-10528,-46138
28101,28101,0,1,9517,-36285
28102,28102,0,1,24461,-26162
28103,28103,0,1,30863,-17215
28104,28104,0,1,26852,-11710
28105,28105,0,1,12960,-11950
28106,28106,0,1,-7752,-18992
28107,28107,0,1,-30454,-31572
28108,28108,0,1,-50122,-45820
28109,28109,0,1,-63254,-56227
28110,28110,0,1,-69038,-57465
28111,28111,0,1,-69439,-46752
28112,28112,0,1,-68200,-25395
28113,28113,0,1,-68848,1018
28114,28114,0,1,-73007,24172
28115,28115,0,1,-79400,35893
28116,28116,0,1,-84447,31193
28117,28117,0,1,-83874,10355
28118,28118,0,1,-74910,-21006
28119,28119,0,1,-57924,-53821
28120,28120,0,1,-36691,-78836
28121,28121,0,1,-17092,-89816
28122,28122,0,1,-4658,-85565
28123,28123,0,1,-2182,-69917
28124,28124,0,1,-8403,-49766
28125,28125,0,1,-18345,-32170
28126,28126,0,1,-25341,-21687
28127,28127,0,1,-23867,-19029
28128,28128,0,1,-11915,-21418
28129,28129,0,1,8078,-24417
28130,28130,0,1,30118,-24179
28131,28131,0,1,47092,-19072
28132,28132,0,1,53497,-10109
28133,28133,0,1,47513,-115
28134,28134,0,1,31513,7793
28135,28135,0,1,10883,11563
28136,28136,0,1,-8246,10867
28137,28137,0,1,-21179,6710
28138,28138,0,1,-26206,484
28139,28139,0,1,-24593,-7061
28140,28140,0,1,-19593,-16169
28141,28141,0,1,-14771,-27599
28142,28142,0,1,-12600,-41822
28143,28143,0,1,-13860,-58002
28144,28144,0,1,-17842,-73699
28145,28145,0,1,-23167,-85310
28146,28146,0,1,-28575,-89408
28147,28147,0,1,-33498,-84087
28148,28148,0,1,-37943,-69902
28149,28149,0,1,-42163,-49980
28150,28150,0,1,-46156,-29145
28151,28151,0,1,-49529,-12505
28152,28152,0,1,-51568,-3888
28153,28153,0,1,-51633,-4905
28154,28154,0,1,-49427,-14650
28155,28155,0,1,-45162,-30283
28156,28156,0,1,-39393,-48036
28157,28157,0,1,-32799,-64322
28158,28158,0,1,-25960,-76534
28159,28159,0,1,-19274,-83479
28160,28160,0,1,-13233,-85212
28161,28161,0,1,-8618,-82658
28162,28162,0,1,-6599,-77005
28163,28163,0,1,-8473,-69245
28164,28164,0,1,-15216,-59943
28165,28165,0,1,-26826,-49095
28166,28166,0,1,-41950,-36473
28167,28167,0,1,-57955,-22009
28168,28168,0,1,-71514,-6299
28169,28169,0,1,-79558,9143
28170,28170,0,1,-80145,21820
28171,28171,0,1,-73198,28736
28172,28172,0,1,-60411,27231
28173,28173,0,1,-44738,15948
28174,28174,0,1,-29447,-4309
28175,28175,0,1,-17225,-30267
28176,28176,0,1,-9489,-56602
28177,28177,0,1,-6306,-77166
28178,28178,0,1,-6698,-86529
28179,28179,0,1,-9227,-81641
28180,28180,0,1,-12613,-62859
28181,28181,0,1,-16049,-34197
28182,28182,0,1,-19273,-2363
28183,28183,0,1,-22153,24944
28184,28184,0,1,-24577,41104
28185,28185,0,1,-26199,42499
28186,28186,0,1,-26725,29544
28187,28187,0,1,-26290,6481
28188,28188,0,1,-25915,-20005
28189,28189,0,1,-27564,-42806
28190,28190,0,1,-33678,-56749
28191,28191,0,1,-46182,-60052
28192,28192,0,1,-65299,-54673
28193,28193,0,1,-88678,-45167
28194,28194,0,1,-111453,-36649
28195,28195,0,1,-127393,-32506
28196,28196,0,1,-130901,-32999
28197,28197,0,1,-119304,-35227
28198,28198,0,1,-94259,-34735
28199,28199,0,1,-61776,-27984
28200,28200,0,1,-30343,-14756
28201,28201,0,1,-8015,986
28202,28202,0,1,770,12150
28203,28203,0,1,-2970,11403
28204,28204,0,1,-13093,-5213
28205,28205,0,1,-20892,-35528
28206,28206,0,1,-18973,-70706
28207,28207,0,1,-4761,-97860
28208,28208,0,1,17840,-104617
28209,28209,0,1,39755,-84237
28210,28210,0,1,50457,-39084
28211,28211,0,1,42837,19171
