Frequency,Attenuation_dB
1.613252700000000000e+07,-8.585288466365054205e+01
1.614002700000000000e+07,-8.578711126933411890e+01
1.614752700000000000e+07,-8.575249206460139817e+01
1.615502700000000000e+07,-8.569210298730305908e+01
1.616252700000000000e+07,-8.586140883923260958e+01
1.617002700000000000e+07,-8.572433539271909808e+01
1.617752700000000000e+07,-8.582253719940720771e+01
1.618502700000000000e+07,-8.575656050826252397e+01
1.619252700000000000e+07,-8.575517405852687602e+01
1.620002700000000000e+07,-8.591639689061483409e+01
1.620752700000000000e+07,-8.581247158576840661e+01
1.621502700000000000e+07,-8.570255447736784049e+01
1.622252700000000000e+07,-8.576447148701168999e+01
1.623002700000000000e+07,-8.569338361856539166e+01
1.623752700000000000e+07,-8.591807688775624285e+01
1.624502700000000000e+07,-8.583156343838156488e+01
1.625252700000000000e+07,-8.579764953184249521e+01
1.626002700000000000e+07,-8.576408982187490437e+01
1.626752700000000000e+07,-8.591560747607462645e+01
1.627502700000000000e+07,-8.526711640733986997e+01
1.628252700000000000e+07,-8.658824146102240604e+01
1.629002700000000000e+07,-8.580694223538336018e+01
1.629752700000000000e+07,-8.581432302559052516e+01
1.630502700000000000e+07,-8.583392262240593595e+01
1.631252700000000000e+07,-8.581987075222427563e+01
1.632002700000000000e+07,-8.576831834277402322e+01
1.632752700000000000e+07,-8.561228765184736744e+01
1.633502700000000000e+07,-8.587027965521647843e+01
1.634252700000000000e+07,-8.590661026026521085e+01
1.635002700000000000e+07,-8.590337843404306284e+01
1.635752700000000000e+07,-8.579043026042322140e+01
1.636502700000000000e+07,-8.589234030717820190e+01
1.637252700000000000e+07,-8.578680654355167690e+01
1.638002700000000000e+07,-8.570298705005694728e+01
1.638752700000000000e+07,-8.592335176711374345e+01
1.639502700000000000e+07,-8.576083729833732150e+01
1.640252700000000000e+07,-8.590992976128788428e+01
1.641002700000000000e+07,-8.583257979558730710e+01
1.641752700000000000e+07,-8.569906952462358163e+01
1.642502700000000000e+07,-8.283515308192731652e+01
1.643252700000000000e+07,-8.261350372152534760e+01
1.644002700000000000e+07,-8.456834986516035713e+01
1.644752700000000000e+07,-8.586447398183308621e+01
1.645502700000000000e+07,-8.574173325194111328e+01
1.646252700000000000e+07,-8.574382656131595581e+01
1.647002700000000000e+07,-8.571899269826518264e+01
1.647752700000000000e+07,-8.586990957408033864e+01
1.648502700000000000e+07,-8.597381254716071908e+01
1.649252700000000000e+07,-8.597571023308742610e+01
1.650002700000000000e+07,-8.597499864161115113e+01
1.650752700000000000e+07,-8.589641340914432988e+01
1.651502700000000000e+07,-8.635746603170075275e+01
1.652252700000000000e+07,-8.617743102194224036e+01
1.653002700000000000e+07,-8.598346133397805602e+01
1.653752700000000000e+07,-8.602306592089063031e+01
1.654502700000000000e+07,-8.610039860793111188e+01
1.655252700000000000e+07,-8.596436264958745710e+01
1.656002700000000000e+07,-8.590634473985281261e+01
1.656752700000000000e+07,-8.587637022167213274e+01
1.657502700000000000e+07,-8.577423558035143003e+01
1.658252700000000000e+07,-8.574259106871117808e+01
1.659002700000000000e+07,-8.594958568506739027e+01
1.659752700000000000e+07,-8.600614597805375183e+01
1.660502700000000000e+07,-8.580748887049571749e+01
1.661252700000000000e+07,-8.571173214864862189e+01
1.662002700000000000e+07,-8.585455502448583331e+01
1.662752700000000000e+07,-8.578585838037243150e+01
1.663502700000000000e+07,-8.582326972658755437e+01
1.664252700000000000e+07,-8.584813261887633473e+01
1.665002700000000000e+07,-8.587210912626821369e+01
1.665752700000000000e+07,-8.588004077029495420e+01
1.666502700000000000e+07,-8.575154712960903680e+01
1.667252700000000000e+07,-8.581569051692261496e+01
1.668002700000000000e+07,-8.590266886298081772e+01
1.668752700000000000e+07,-8.576485774558074127e+01
1.669502700000000000e+07,-8.577369038814298108e+01
1.670252700000000000e+07,-8.574737307051509561e+01
1.671002700000000000e+07,-8.574064728974011018e+01
1.671752700000000000e+07,-8.581449738195438215e+01
1.672502700000000000e+07,-8.589331647979243201e+01
1.673252700000000000e+07,-8.571052300238464738e+01
1.674002700000000000e+07,-8.586463772690557050e+01
1.674752700000000000e+07,-8.582059820691910090e+01
1.675502700000000000e+07,-8.606259789651443270e+01
1.676252700000000000e+07,-8.531477540982201901e+01
1.677002700000000000e+07,-8.562717711448897262e+01
1.677752700000000000e+07,-8.596196084730429732e+01
1.678502700000000000e+07,-8.588373202527731110e+01
1.679252700000000000e+07,-8.589728282769010548e+01
1.680002700000000000e+07,-8.583283267410232042e+01
1.680752700000000000e+07,-8.587985590212271347e+01
1.681502700000000000e+07,-8.589398666271605975e+01
1.682252700000000000e+07,-8.576067376089167738e+01
1.683002700000000000e+07,-8.579877226965847115e+01
1.683752700000000000e+07,-8.584229071504005049e+01
1.684502700000000000e+07,-8.586216850389190824e+01
1.685252700000000000e+07,-8.590354035866688776e+01
1.686002700000000000e+07,-8.585026036464448396e+01
1.686752700000000000e+07,-8.587856846501944119e+01
1.687502700000000000e+07,-8.577243128639392467e+01
1.688252700000000000e+07,-8.578920222020028064e+01
1.689002700000000000e+07,-8.569067290644098023e+01
1.689752700000000000e+07,-8.576820341554534366e+01
1.690502700000000000e+07,-8.574950383016586386e+01
1.691252700000000000e+07,-8.593891069413018613e+01
1.692002700000000000e+07,-8.599595789880915220e+01
1.692752700000000000e+07,-8.584021231454741496e+01
1.693502700000000000e+07,-8.584595844272116949e+01
1.694252700000000000e+07,-8.577715709553919510e+01
1.695002700000000000e+07,-8.590067060041846503e+01
1.695752700000000000e+07,-8.583877649768999163e+01
1.696502700000000000e+07,-8.572144664290544824e+01
1.697252700000000000e+07,-8.587185414231785785e+01
1.698002700000000000e+07,-8.597982468114111043e+01
1.698752700000000000e+07,-8.591075049714976331e+01
1.699502700000000000e+07,-8.558975857483785887e+01
1.700252700000000000e+07,-8.548516696973121043e+01
1.701002700000000000e+07,-8.586907091353863564e+01
1.701752700000000000e+07,-8.572587360358825492e+01
1.702502700000000000e+07,-8.582349140493369077e+01
1.703252700000000000e+07,-8.575614348823398814e+01
1.704002700000000000e+07,-8.573480810135508534e+01
1.704752700000000000e+07,-8.589526523778410194e+01
1.705502700000000000e+07,-8.578641661564066112e+01
1.706252700000000000e+07,-8.574258735943546128e+01
1.707002700000000000e+07,-8.579606927396926608e+01
1.707752700000000000e+07,-8.579381276463449524e+01
1.708502700000000000e+07,-8.590241357418042867e+01
1.709252700000000000e+07,-8.579083897126122338e+01
1.710002700000000000e+07,-8.575940423933570855e+01
1.710752700000000000e+07,-8.580169662020216492e+01
1.711502700000000000e+07,-8.576842296616275974e+01
1.712252700000000000e+07,-8.579229217038954403e+01
1.713002700000000000e+07,-8.588243181861371056e+01
1.713752700000000000e+07,-8.584720351738781119e+01
1.714502700000000000e+07,-8.601881705210466578e+01
1.715252700000000000e+07,-8.605133042970308566e+01
1.716002700000000000e+07,-9.264156959752027376e+01
1.716752700000000000e+07,-8.602535265356311811e+01
1.717502700000000000e+07,-8.583896838042372224e+01
1.718252700000000000e+07,-8.579043040177884905e+01
1.719002700000000000e+07,-8.584987507843629828e+01
1.719752700000000000e+07,-8.584779567526895505e+01
1.720502700000000000e+07,-8.579539786455760009e+01
1.721252700000000000e+07,-8.581228859710830648e+01
1.722002700000000000e+07,-8.591824278563652229e+01
1.722752700000000000e+07,-8.577553565391775692e+01
1.723502700000000000e+07,-8.563122392977368236e+01
1.724252700000000000e+07,-8.619714029396519095e+01
1.725002700000000000e+07,-8.576116582107154329e+01
1.725752700000000000e+07,-8.575268100037422414e+01
1.726502700000000000e+07,-8.589201726555916139e+01
1.727252700000000000e+07,-8.573694267525384305e+01
1.728002700000000000e+07,-8.583300232850947964e+01
1.728752700000000000e+07,-8.581335130350815632e+01
1.729502700000000000e+07,-8.566624453852499244e+01
1.730252700000000000e+07,-8.581834568163736776e+01
1.731002700000000000e+07,-8.582958478955150383e+01
1.731752700000000000e+07,-8.579881888198492845e+01
1.732502700000000000e+07,-8.586127916376538849e+01
1.733252700000000000e+07,-8.582348615071157383e+01
1.734002700000000000e+07,-8.580892696016647392e+01
1.734752700000000000e+07,-8.574324346269300179e+01
1.735502700000000000e+07,-8.572610516455023344e+01
1.736252700000000000e+07,-8.587229546639147770e+01
1.737002700000000000e+07,-8.577472385207819627e+01
1.737752700000000000e+07,-8.573733321281443409e+01
1.738502700000000000e+07,-8.581035853134704894e+01
1.739252700000000000e+07,-8.605161097352707600e+01
1.740002700000000000e+07,-8.603070304315838257e+01
1.740752700000000000e+07,-8.588532851202403151e+01
1.741502700000000000e+07,-8.590034003841734034e+01
1.742252700000000000e+07,-8.586759800643386598e+01
1.743002700000000000e+07,-8.588772395458853737e+01
1.743752700000000000e+07,-8.598357253218014762e+01
1.744502700000000000e+07,-8.589920495898931563e+01
1.745252700000000000e+07,-8.598374753027881923e+01
1.746002700000000000e+07,-8.577930641644090315e+01
1.746752700000000000e+07,-8.590905216635322006e+01
1.747502700000000000e+07,-8.608166631479163300e+01
1.748252700000000000e+07,-8.607110859294665772e+01
1.749002700000000000e+07,-8.585668197238220500e+01
1.749752700000000000e+07,-8.583526574541662058e+01
1.750502700000000000e+07,-8.574433558016932011e+01
1.751252700000000000e+07,-8.567039246551408382e+01
1.752002700000000000e+07,-8.572226112501928696e+01
1.752752700000000000e+07,-8.572096500005748965e+01
1.753502700000000000e+07,-8.573108085406859402e+01
1.754252700000000000e+07,-8.583286097938183445e+01
1.755002700000000000e+07,-8.568634195889870853e+01
1.755752700000000000e+07,-8.577808090504407801e+01
1.756502700000000000e+07,-8.569291354387921444e+01
1.757252700000000000e+07,-8.584096148813522120e+01
1.758002700000000000e+07,-8.573587999302512230e+01
1.758752700000000000e+07,-8.587749290938818092e+01
1.759502700000000000e+07,-8.582038483184965116e+01
1.760252700000000000e+07,-8.577738022487346825e+01
1.761002700000000000e+07,-8.575524692753182876e+01
1.761752700000000000e+07,-8.576306228619776562e+01
1.762502700000000000e+07,-8.586380689987061032e+01
1.763252700000000000e+07,-8.576186117044235857e+01
1.764002700000000000e+07,-8.576651453301499828e+01
1.764752700000000000e+07,-8.579158444347444856e+01
1.765502700000000000e+07,-8.585394458141125540e+01
1.766252700000000000e+07,-8.577716805575697379e+01
1.767002700000000000e+07,-8.580892161783076233e+01
1.767752700000000000e+07,-8.578742469947449933e+01
1.768502700000000000e+07,-8.579762086090312323e+01
1.769252700000000000e+07,-8.582687119164468470e+01
1.770002700000000000e+07,-8.582343340857005387e+01
1.770752700000000000e+07,-8.595559474879365780e+01
1.771502700000000000e+07,-8.599039992437877800e+01
1.772252700000000000e+07,-8.548191148029755482e+01
1.773002700000000000e+07,-8.585763609581104561e+01
1.773752700000000000e+07,-8.585125871466161129e+01
1.774502700000000000e+07,-8.582931843432093899e+01
1.775252700000000000e+07,-8.578692828422292393e+01
1.776002700000000000e+07,-8.584375773983683189e+01
1.776752700000000000e+07,-8.589518685289318967e+01
1.777502700000000000e+07,-8.580101387833771298e+01
1.778252700000000000e+07,-8.587657877187379540e+01
1.779002700000000000e+07,-8.594576916312647086e+01
1.779752700000000000e+07,-8.586754631409768024e+01
1.780502700000000000e+07,-8.583036032376782032e+01
1.781252700000000000e+07,-8.577575087111117114e+01
1.782002700000000000e+07,-8.581062848059998771e+01
1.782752700000000000e+07,-8.582369867421461151e+01
1.783502700000000000e+07,-8.575185834566593712e+01
1.784252700000000000e+07,-8.584320736125492601e+01
1.785002700000000000e+07,-8.602813473457115379e+01
1.785752700000000000e+07,-8.590447120493894317e+01
1.786502700000000000e+07,-8.587846651278997001e+01
1.787252700000000000e+07,-8.576055117801531935e+01
1.788002700000000000e+07,-8.608113696199529841e+01
1.788752700000000000e+07,-8.576100328869337375e+01
1.789502700000000000e+07,-8.577721585535743998e+01
1.790252700000000000e+07,-8.587509047381813332e+01
1.791002700000000000e+07,-8.578739322744125673e+01
1.791752700000000000e+07,-8.591935157639268539e+01
1.792502700000000000e+07,-8.576698072577534049e+01
1.793252700000000000e+07,-8.587516326837203451e+01
1.794002700000000000e+07,-8.592745536067977241e+01
1.794752700000000000e+07,-8.572917951283460525e+01
1.795502700000000000e+07,-8.580292955087578832e+01
1.796252700000000000e+07,-8.572155200567964073e+01
1.797002700000000000e+07,-8.560581400284483777e+01
1.797752700000000000e+07,-8.578548265766231395e+01
1.798502700000000000e+07,-8.571959446685821149e+01
1.799252700000000000e+07,-8.580718689727902415e+01
1.800002700000000000e+07,-8.578372783878849361e+01
1.800752700000000000e+07,-8.576651195023607954e+01
1.801502700000000000e+07,-8.582749381260710209e+01
1.802252700000000000e+07,-8.575449505962211560e+01
1.803002700000000000e+07,-8.581383267506313928e+01
1.803752700000000000e+07,-8.596283492035907159e+01
1.804502700000000000e+07,-8.599568744404365361e+01
1.805252700000000000e+07,-8.578244682729072679e+01
1.806002700000000000e+07,-8.577338031689409092e+01
1.806752700000000000e+07,-8.572913987705905470e+01
1.807502700000000000e+07,-8.586551989678491736e+01
1.808252700000000000e+07,-8.583430771909014823e+01
1.809002700000000000e+07,-8.579492000640529170e+01
1.809752700000000000e+07,-8.591439857535591784e+01
1.810502700000000000e+07,-8.591063759327589366e+01
1.811252700000000000e+07,-8.577826725338104552e+01
1.812002700000000000e+07,-8.565222751371679522e+01
1.812752700000000000e+07,-8.581839075848186837e+01
1.813502700000000000e+07,-8.577799546578813761e+01
1.814252700000000000e+07,-8.583404007372904232e+01
1.815002700000000000e+07,-8.582336914908714220e+01
1.815752700000000000e+07,-8.587259374242385945e+01
1.816502700000000000e+07,-8.573574484587399525e+01
1.817252700000000000e+07,-8.579377146064244641e+01
1.818002700000000000e+07,-8.581627461281968294e+01
1.818752700000000000e+07,-8.572371196549116235e+01
1.819502700000000000e+07,-8.593416647826344956e+01
1.820252700000000000e+07,-8.606505183743496445e+01
1.821002700000000000e+07,-8.572413187862179029e+01
1.821752700000000000e+07,-8.581706518555519381e+01
1.822502700000000000e+07,-8.581125283095296652e+01
1.823252700000000000e+07,-8.588479198049489582e+01
1.824002700000000000e+07,-8.583633119045146032e+01
1.824752700000000000e+07,-8.581419437302344022e+01
1.825502700000000000e+07,-8.582949634672954176e+01
1.826252700000000000e+07,-8.592398515633691147e+01
1.827002700000000000e+07,-8.580323030503605253e+01
1.827752700000000000e+07,-8.572860647983146976e+01
1.828502700000000000e+07,-8.585319214709065250e+01
1.829252700000000000e+07,-8.579845773589715918e+01
1.830002700000000000e+07,-8.586107451661227685e+01
1.830752700000000000e+07,-8.580036728885488628e+01
1.831502700000000000e+07,-8.597711999415716377e+01
1.832252700000000000e+07,-8.602188969983998845e+01
1.833002700000000000e+07,-8.590563605135668013e+01
1.833752700000000000e+07,-8.603457367548682555e+01
1.834502700000000000e+07,-8.588933903288635463e+01
1.835252700000000000e+07,-8.597735965485684062e+01
1.836002700000000000e+07,-8.592148764164940644e+01
1.836752700000000000e+07,-8.597650669380632849e+01
1.837502700000000000e+07,-8.595647518057246828e+01
1.838252700000000000e+07,-8.581271362207097297e+01
1.839002700000000000e+07,-8.593882822588575721e+01
1.839752700000000000e+07,-8.585382820806144366e+01
1.840502700000000000e+07,-8.567223294362077013e+01
1.841252700000000000e+07,-8.573110734988230774e+01
1.842002700000000000e+07,-8.579892129802945533e+01
1.842752700000000000e+07,-8.561935544878625137e+01
1.843502700000000000e+07,-8.592368242680655044e+01
1.844252700000000000e+07,-8.557384127717594424e+01
1.845002700000000000e+07,-8.572429412951007066e+01
1.845752700000000000e+07,-8.573451525578967392e+01
1.846502700000000000e+07,-8.588598739736526966e+01
1.847252700000000000e+07,-8.570858252687426670e+01
1.848002700000000000e+07,-8.579246298342623334e+01
1.848752700000000000e+07,-8.573266630351683659e+01
1.849502700000000000e+07,-8.568835348532176965e+01
1.850252700000000000e+07,-8.577522520317873500e+01
1.851002700000000000e+07,-8.572621851852156283e+01
1.851752700000000000e+07,-8.585269597277726916e+01
1.852502700000000000e+07,-8.564506434497884868e+01
1.853252700000000000e+07,-8.577908083033096887e+01
1.854002700000000000e+07,-8.561977433644990754e+01
1.854752700000000000e+07,-8.574470586901007607e+01
1.855502700000000000e+07,-8.575761811123325629e+01
1.856252700000000000e+07,-8.572897286972420261e+01
1.857002700000000000e+07,-8.582873936641830426e+01
1.857752700000000000e+07,-8.579859041218958282e+01
1.858502700000000000e+07,-8.568947605764844866e+01
1.859252700000000000e+07,-8.582076785814892617e+01
1.860002700000000000e+07,-8.580939584774407081e+01
1.860752700000000000e+07,-8.595791856982778256e+01
1.861502700000000000e+07,-8.592680400640131211e+01
1.862252700000000000e+07,-8.592188369448129492e+01
1.863002700000000000e+07,-8.576768891558035079e+01
1.863752700000000000e+07,-8.573723977906081473e+01
1.864502700000000000e+07,-8.583634735620759670e+01
1.865252700000000000e+07,-8.559349612507446636e+01
1.866002700000000000e+07,-8.575707822337821540e+01
1.866752700000000000e+07,-8.582055623940290445e+01
1.867502700000000000e+07,-8.582644503662467628e+01
1.868252700000000000e+07,-8.559750278633076448e+01
1.869002700000000000e+07,-8.585280131664092096e+01
1.869752700000000000e+07,-8.571754701793327058e+01
1.870502700000000000e+07,-8.581413817973606228e+01
1.871252700000000000e+07,-8.590745700035230925e+01
1.872002700000000000e+07,-8.572256328966054184e+01
1.872752700000000000e+07,-8.582476945890093134e+01
1.873502700000000000e+07,-8.582766104188905842e+01
1.874252700000000000e+07,-8.588709362589443685e+01
1.875002700000000000e+07,-8.581831671190265354e+01
1.875752700000000000e+07,-8.626647581637428175e+01
1.876502700000000000e+07,-8.409536294045572902e+01
1.877252700000000000e+07,-8.575046045965638086e+01
1.878002700000000000e+07,-8.559758894686649455e+01
1.878752700000000000e+07,-8.583557758923365100e+01
1.879502700000000000e+07,-8.565530026703964950e+01
1.880252700000000000e+07,-8.582502657377065702e+01
1.881002700000000000e+07,-8.572758598542208119e+01
1.881752700000000000e+07,-8.580436380491617854e+01
1.882502700000000000e+07,-8.586312461352405023e+01
1.883252700000000000e+07,-8.579821836174258465e+01
1.884002700000000000e+07,-8.564887826413054484e+01
1.884752700000000000e+07,-8.575196383195761030e+01
1.885502700000000000e+07,-8.583737329295045981e+01
1.886252700000000000e+07,-8.573080260007611741e+01
1.887002700000000000e+07,-8.583561274735052393e+01
1.887752700000000000e+07,-8.582587352676341652e+01
1.888502700000000000e+07,-8.585199179229191202e+01
1.889252700000000000e+07,-8.591853380321531120e+01
1.890002700000000000e+07,-8.585497737243372285e+01
1.890752700000000000e+07,-8.582282000168540037e+01
1.891502700000000000e+07,-8.561593475968017231e+01
1.892252700000000000e+07,-8.578450693071366118e+01
1.893002700000000000e+07,-8.579345774202408847e+01
1.893752700000000000e+07,-8.582111893035849448e+01
1.894502700000000000e+07,-8.596337845291266433e+01
1.895252700000000000e+07,-8.587387982332299430e+01
1.896002700000000000e+07,-8.575129473172452776e+01
1.896752700000000000e+07,-8.570386424769866096e+01
1.897502700000000000e+07,-8.578986404325922877e+01
1.898252700000000000e+07,-8.575328833213112034e+01
1.899002700000000000e+07,-8.596326711351990468e+01
1.899752700000000000e+07,-8.565840736937391853e+01
1.900502700000000000e+07,-8.594464695789295661e+01
1.901252700000000000e+07,-8.596512885819569760e+01
1.902002700000000000e+07,-8.576615236400469655e+01
1.902752700000000000e+07,-8.572589047204621693e+01
1.903502700000000000e+07,-8.571179966881064161e+01
1.904252700000000000e+07,-8.592351065484362493e+01
1.905002700000000000e+07,-8.580785468831378182e+01
1.905752700000000000e+07,-8.590178714024071382e+01
1.906502700000000000e+07,-8.581624268149786872e+01
1.907252700000000000e+07,-8.580001318322673853e+01
1.908002700000000000e+07,-8.582557132764542018e+01
1.908752700000000000e+07,-8.571677772986157606e+01
1.909502700000000000e+07,-8.590480545455578465e+01
1.910252700000000000e+07,-8.577320654656756460e+01
1.911002700000000000e+07,-8.593157268137305493e+01
1.911752700000000000e+07,-8.579294970505749518e+01
1.912502700000000000e+07,-8.584417392732206054e+01
1.913252700000000000e+07,-8.590209939631635905e+01
1.914002700000000000e+07,-8.583944831821827393e+01
1.914752700000000000e+07,-8.588688140618910438e+01
1.915502700000000000e+07,-8.585419717216781521e+01
1.916252700000000000e+07,-8.602556960915306661e+01
1.917002700000000000e+07,-8.576854201974435910e+01
1.917752700000000000e+07,-8.583735856008794940e+01
1.918502700000000000e+07,-8.571419388625059810e+01
1.919252700000000000e+07,-8.576441085911710616e+01
1.920002700000000000e+07,-8.590882636954023610e+01
1.920752700000000000e+07,-8.601076985070798742e+01
1.921502700000000000e+07,-8.578384239401867717e+01
1.922252700000000000e+07,-8.599781058310961157e+01
1.923002700000000000e+07,-8.595266659812169507e+01
1.923752700000000000e+07,-8.595625400789376158e+01
1.924502700000000000e+07,-8.600482369209031219e+01
1.925252700000000000e+07,-8.594208944913685855e+01
1.926002700000000000e+07,-8.591110595108386860e+01
1.926752700000000000e+07,-8.602231011680565587e+01
1.927502700000000000e+07,-8.608126201713751868e+01
1.928252700000000000e+07,-8.607734732837323577e+01
1.929002700000000000e+07,-8.619166939859290721e+01
1.929752700000000000e+07,-8.614525570831717971e+01
1.930502700000000000e+07,-8.621362507731519997e+01
1.931252700000000000e+07,-8.601939373399306987e+01
1.932002700000000000e+07,-8.585059551176826176e+01
1.932752700000000000e+07,-8.592857670020799787e+01
1.933502700000000000e+07,-8.597866302646608005e+01
1.934252700000000000e+07,-8.608619618309795385e+01
1.935002700000000000e+07,-8.602594940388465261e+01
1.935752700000000000e+07,-8.605001912551304599e+01
1.936502700000000000e+07,-8.597218567041360870e+01
1.937252700000000000e+07,-8.613851356171004170e+01
1.938002700000000000e+07,-8.599509803860952672e+01
1.938752700000000000e+07,-8.614051928017941862e+01
1.939502700000000000e+07,-8.612741060204800192e+01
1.940252700000000000e+07,-8.607731119011923226e+01
1.941002700000000000e+07,-8.610528503830714442e+01
1.941752700000000000e+07,-8.606091136978092493e+01
1.942502700000000000e+07,-8.591559029648296075e+01
1.943252700000000000e+07,-8.594580621037280821e+01
1.944002700000000000e+07,-8.605538191124324499e+01
1.944752700000000000e+07,-8.605989798101703059e+01
1.945502700000000000e+07,-8.608186382330828224e+01
1.946252700000000000e+07,-8.614719089974317967e+01
1.947002700000000000e+07,-8.604215845799382123e+01
1.947752700000000000e+07,-8.588991953569083648e+01
1.948502700000000000e+07,-8.625738608290055254e+01
1.949252700000000000e+07,-8.606371597401721374e+01
1.950002700000000000e+07,-8.600431298577179007e+01
1.950752700000000000e+07,-8.589143423682558875e+01
1.951502700000000000e+07,-8.601980513938750050e+01
1.952252700000000000e+07,-8.609528368625737471e+01
1.953002700000000000e+07,-8.580336470063951992e+01
1.953752700000000000e+07,-8.604947582640841119e+01
1.954502700000000000e+07,-8.602480750311725899e+01
1.955252700000000000e+07,-8.599153701198142130e+01
1.956002700000000000e+07,-8.587223182848786962e+01
1.956752700000000000e+07,-8.607586934609906848e+01
1.957502700000000000e+07,-8.597656023341620823e+01
1.958252700000000000e+07,-8.598710845545426196e+01
1.959002700000000000e+07,-8.598851345548345648e+01
1.959752700000000000e+07,-8.583163614970948174e+01
1.960502700000000000e+07,-8.590402115232778613e+01
1.961252700000000000e+07,-8.594924288978459970e+01
1.962002700000000000e+07,-8.573434117049929171e+01
1.962752700000000000e+07,-8.588797020157757345e+01
1.963502700000000000e+07,-8.584087073318661965e+01
1.964252700000000000e+07,-8.550016628358918069e+01
1.965002700000000000e+07,-8.579950886951380085e+01
1.965752700000000000e+07,-8.566748801021189763e+01
1.966502700000000000e+07,-8.565714552129006165e+01
1.967252700000000000e+07,-8.575373801698955845e+01
1.968002700000000000e+07,-8.580446784452630027e+01
1.968752700000000000e+07,-8.583007619962492640e+01
1.969502700000000000e+07,-8.580273029739801416e+01
1.970252700000000000e+07,-8.598215829134291255e+01
1.971002700000000000e+07,-8.598303551365734165e+01
1.971752700000000000e+07,-8.583564913388813977e+01
1.972502700000000000e+07,-8.586942707325695778e+01
1.973252700000000000e+07,-8.593603290482826651e+01
1.974002700000000000e+07,-8.598711681743942847e+01
1.974752700000000000e+07,-8.579550462517747178e+01
1.975502700000000000e+07,-8.588987723888139669e+01
1.976252700000000000e+07,-8.584970392506764370e+01
1.977002700000000000e+07,-8.591152256257728936e+01
1.977752700000000000e+07,-8.568346712610951954e+01
1.978502700000000000e+07,-8.584366780194535806e+01
1.979252700000000000e+07,-8.576193569841650799e+01
1.980002700000000000e+07,-8.581248097438538025e+01
1.980752700000000000e+07,-8.582942049118665295e+01
1.981502700000000000e+07,-8.567800091536366835e+01
1.982252700000000000e+07,-8.572102958568736142e+01
1.983002700000000000e+07,-8.569567882520698276e+01
1.983752700000000000e+07,-8.580471155593322408e+01
1.984502700000000000e+07,-8.569956738976378574e+01
1.985252700000000000e+07,-8.573485729705539882e+01
1.986002700000000000e+07,-8.577712034651960948e+01
1.986752700000000000e+07,-8.587350646159934797e+01
1.987502700000000000e+07,-8.572368139368590789e+01
1.988252700000000000e+07,-8.574154818695861024e+01
1.989002700000000000e+07,-8.576299923720478091e+01
1.989752700000000000e+07,-8.576144864377147314e+01
1.990502700000000000e+07,-8.584020117626212709e+01
1.991252700000000000e+07,-8.572601432386960596e+01
1.992002700000000000e+07,-8.591769548910539811e+01
1.992752700000000000e+07,-8.590682778437727052e+01
1.993502700000000000e+07,-8.580799828319828748e+01
1.994252700000000000e+07,-8.573809603756160413e+01
1.995002700000000000e+07,-8.588749971918973358e+01
1.995752700000000000e+07,-8.570968753808980978e+01
1.996502700000000000e+07,-8.585615770775235944e+01
1.997252700000000000e+07,-8.590566938123741636e+01
1.998002700000000000e+07,-8.578036464522190840e+01
1.998752700000000000e+07,-8.570508722332172624e+01
1.999502700000000000e+07,-8.574952331103689573e+01
2.000252700000000000e+07,-8.588866358214771424e+01
2.001002700000000000e+07,-8.589044075632426711e+01
2.001752700000000000e+07,-8.595394553257119696e+01
2.002502700000000000e+07,-8.585946115871691120e+01
2.003252700000000000e+07,-8.570187163807567288e+01
2.004002700000000000e+07,-8.579662554014069542e+01
2.004752700000000000e+07,-8.581852333312887993e+01
2.005502700000000000e+07,-8.593498674207634735e+01
2.006252700000000000e+07,-8.576369681097563102e+01
2.007002700000000000e+07,-8.572344423510124045e+01
2.007752700000000000e+07,-8.583424119041325184e+01
2.008502700000000000e+07,-8.581531677779094025e+01
2.009252700000000000e+07,-8.582283304814490066e+01
2.010002700000000000e+07,-8.579256062216408907e+01
2.010752700000000000e+07,-8.580223145734068169e+01
2.011502700000000000e+07,-8.564408872998784261e+01
2.012252700000000000e+07,-8.582120916847914316e+01
2.013002700000000000e+07,-8.571205587827509476e+01
2.013752700000000000e+07,-8.573116981518880664e+01
2.014502700000000000e+07,-8.571162117706533934e+01
2.015252700000000000e+07,-8.577317603545182578e+01
2.016002700000000000e+07,-8.600506284340011121e+01
2.016752700000000000e+07,-8.584073614633908278e+01
2.017502700000000000e+07,-8.579043882407856358e+01
2.018252700000000000e+07,-8.582896490443525295e+01
2.019002700000000000e+07,-8.582942845341436566e+01
2.019752700000000000e+07,-8.566981446861746008e+01
2.020502700000000000e+07,-8.571063725686995838e+01
2.021252700000000000e+07,-8.568609471265904176e+01
2.022002700000000000e+07,-8.558877795803326194e+01
2.022752700000000000e+07,-8.574754332721823857e+01
2.023502700000000000e+07,-8.567855980032321384e+01
2.024252700000000000e+07,-8.577015880824069427e+01
2.025002700000000000e+07,-8.571791574757169485e+01
2.025752700000000000e+07,-8.571438218110816365e+01
2.026502700000000000e+07,-8.573770227052241921e+01
2.027252700000000000e+07,-8.566732330260043682e+01
2.028002700000000000e+07,-8.573483081098450498e+01
2.028752700000000000e+07,-8.574666434945453375e+01
2.029502700000000000e+07,-8.563569713011510487e+01
2.030252700000000000e+07,-8.586302509338210598e+01
2.031002700000000000e+07,-8.578167275674326220e+01
2.031752700000000000e+07,-8.567629425780764052e+01
