Sample in Buffer,Sample in Window,TRIGGER,top_i/ddc_branch_1_x7673,top_i/baseband_j[31:0],top_i/baseband_i[31:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,SIGNED,SIGNED
29184,29184,0,1,-279032,-508695
29185,29185,0,1,-357706,-499429
29186,29186,0,1,-420046,-475536
29187,29187,0,1,-457317,-439430
29188,29188,0,1,-464944,-395909
29189,29189,0,1,-443699,-351247
29190,29190,0,1,-399674,-311763
29191,29191,0,1,-343060,-282088
29192,29192,0,1,-286002,-263849
29193,29193,0,1,-240069,-255202
29194,29194,0,1,-213998,-251451
29195,29195,0,1,-212126,-246629
29196,29196,0,1,-233909,-235546
29197,29197,0,1,-274486,-215558
29198,29198,0,1,-326136,-187530
29199,29199,0,1,-380218,-155480
29200,29200,0,1,-429029,-125090
29201,29201,0,1,-467211,-101592
29202,29202,0,1,-492397,-87664
29203,29203,0,1,-505049,-82338
29204,29204,0,1,-507606,-81047
29205,29205,0,1,-503264,-77052
29206,29206,0,1,-494878,-63689
29207,29207,0,1,-484223,-36610
29208,29208,0,1,-471772,4656
29209,29209,0,1,-456948,56416
29210,29210,0,1,-438787,111937
29211,29211,0,1,-416570,163564
29212,29212,0,1,-390283,205055
29213,29213,0,1,-360729,233452
29214,29214,0,1,-329270,249706
29215,29215,0,1,-297405,258067
29216,29216,0,1,-266306,264304
29217,29217,0,1,-236490,273599
29218,29218,0,1,-207777,288739
29219,29219,0,1,-179400,309307
29220,29220,0,1,-150515,331967
29221,29221,0,1,-120353,351909
29222,29222,0,1,-88550,364549
29223,29223,0,1,-55250,367102
29224,29224,0,1,-20991,359321
29225,29225,0,1,13553,343329
29226,29226,0,1,47847,322683
29227,29227,0,1,81594,301048
29228,29228,0,1,114743,281095
29229,29229,0,1,147291,264010
29230,29230,0,1,179011,249730
29231,29231,0,1,209151,237631
29232,29232,0,1,236297,227331
29233,29233,0,1,258499,219117
29234,29234,0,1,273664,213937
29235,29235,0,1,280107,212870
29236,29236,0,1,277159,216266
29237,29237,0,1,265521,223258
29238,29238,0,1,247289,231599
29239,29239,0,1,225613,238113
29240,29240,0,1,204021,239634
29241,29241,0,1,185711,234018
29242,29242,0,1,173032,220856
29243,29243,0,1,167174,201610
29244,29244,0,1,168358,179251
29245,29245,0,1,176260,157252
29246,29246,0,1,190310,138732
29247,29247,0,1,209955,125565
29248,29248,0,1,234563,117959
29249,29249,0,1,263089,114625
29250,29250,0,1,293776,113164
29251,29251,0,1,323965,110707
29252,29252,0,1,350341,104503
29253,29253,0,1,369576,92374
29254,29254,0,1,379128,73095
29255,29255,0,1,378059,46588
29256,29256,0,1,367368,14010
29257,29257,0,1,349873,-22332
29258,29258,0,1,329528,-59270
29259,29259,0,1,310361,-93392
29260,29260,0,1,295400,-121938
29261,29261,0,1,285927,-143775
29262,29262,0,1,281083,-160061
29263,29263,0,1,278222,-174387
29264,29264,0,1,273479,-192060
29265,29265,0,1,262790,-218623
29266,29266,0,1,242805,-257888
29267,29267,0,1,211690,-310141
29268,29268,0,1,169576,-371223
29269,29269,0,1,118640,-432894
29270,29270,0,1,62752,-484570
29271,29271,0,1,6702,-516156
29272,29272,0,1,-44759,-521002
29273,29273,0,1,-87897,-498161
29274,29274,0,1,-120835,-453116
29275,29275,0,1,-143978,-396553
29276,29276,0,1,-159755,-341611
29277,29277,0,1,-171811,-300347
29278,29278,0,1,-183869,-280507
29279,29279,0,1,-198551,-283564
29280,29280,0,1,-216583,-304762
29281,29281,0,1,-236774,-334871
29282,29282,0,1,-256643,-363168
29283,29283,0,1,-273553,-380710
29284,29284,0,1,-285937,-382765
29285,29285,0,1,-294017,-369716
29286,29286,0,1,-299770,-346412
29287,29287,0,1,-306095,-320261
29288,29288,0,1,-315537,-298755
29289,29289,0,1,-328971,-287268
29290,29290,0,1,-344986,-287789
29291,29291,0,1,-360100,-298754
29292,29292,0,1,-369887,-315899
29293,29293,0,1,-370465,-333781
29294,29294,0,1,-359989,-347414
29295,29295,0,1,-339368,-353496
29296,29296,0,1,-312049,-351078
29297,29297,0,1,-282995,-341514
29298,29298,0,1,-257292,-327864
29299,29299,0,1,-238851,-313849
29300,29300,0,1,-229761,-302922
29301,29301,0,1,-230364,-297352
29302,29302,0,1,-239874,-297773
29303,29303,0,1,-257161,-303067
29304,29304,0,1,-281223,-310792
29305,29305,0,1,-311176,-317819
29306,29306,0,1,-345826,-321114
29307,29307,0,1,-383093,-318401
29308,29308,0,1,-419824,-308572
29309,29309,0,1,-452083,-291651
29310,29310,0,1,-476039,-268619
29311,29311,0,1,-489135,-240912
29312,29312,0,1,-490965,-210102
29313,29313,0,1,-483454,-177732
29314,29314,0,1,-470312,-145168
29315,29315,0,1,-455833,-113751
29316,29316,0,1,-443531,-84719
29317,29317,0,1,-435170,-59050
29318,29318,0,1,-430511,-37095
29319,29319,0,1,-427942,-18244
29320,29320,0,1,-425385,-822
29321,29321,0,1,-421327,17642
29322,29322,0,1,-415383,39731
29323,29323,0,1,-408153,67291
29324,29324,0,1,-400587,100529
29325,29325,0,1,-393189,137739
29326,29326,0,1,-385616,175601
29327,29327,0,1,-376853,210096
29328,29328,0,1,-365753,237677
29329,29329,0,1,-351932,256322
29330,29330,0,1,-336263,265965
29331,29331,0,1,-320725,268334
29332,29332,0,1,-307555,266077
29333,29333,0,1,-298194,261765
29334,29334,0,1,-292345,257149
29335,29335,0,1,-287854,252873
29336,29336,0,1,-281539,248790
29337,29337,0,1,-270664,244585
29338,29338,0,1,-254518,240312
29339,29339,0,1,-235287,236523
29340,29340,0,1,-217666,233998
29341,29341,0,1,-207272,233136
29342,29342,0,1,-208362,233457
29343,29343,0,1,-221871,233565
29344,29344,0,1,-244492,231609
29345,29345,0,1,-269477,226212
29346,29346,0,1,-288923,217303
29347,29347,0,1,-296694,206514
29348,29348,0,1,-290855,196769
29349,29349,0,1,-274685,191211
29350,29350,0,1,-255658,191938
29351,29351,0,1,-242810,198995
29352,29352,0,1,-243463,210122
29353,29353,0,1,-260485,221539
29354,29354,0,1,-291139,229423
29355,29355,0,1,-327994,231367
29356,29356,0,1,-361450,227430
29357,29357,0,1,-382871,220128
29358,29358,0,1,-387183,213457
29359,29359,0,1,-374074,211348
29360,29360,0,1,-347469,216240
29361,29361,0,1,-313548,228167
29362,29362,0,1,-278312,244897
29363,29363,0,1,-245663,262914
29364,29364,0,1,-216533,278782
29365,29365,0,1,-189379,290322
29366,29366,0,1,-161530,297177
29367,29367,0,1,-130789,300505
29368,29368,0,1,-96593,302181
29369,29369,0,1,-60237,303774
29370,29370,0,1,-24266,305840
29371,29371,0,1,8624,307839
29372,29372,0,1,36625,308591
29373,29373,0,1,59416,307020
29374,29374,0,1,78010,302860
29375,29375,0,1,94092,296921
29376,29376,0,1,109092,290874
29377,29377,0,1,123430,286571
29378,29378,0,1,136265,285328
29379,29379,0,1,145867,287333
29380,29380,0,1,150342,291471
29381,29381,0,1,148634,295670
29382,29382,0,1,141212,297502
29383,29383,0,1,130295,294996
29384,29384,0,1,119377,287269
29385,29385,0,1,112327,274825
29386,29386,0,1,112185,259501
29387,29387,0,1,120060,244064
29388,29388,0,1,134688,231537
29389,29389,0,1,152650,224434
29390,29390,0,1,169417,224065
29391,29391,0,1,180726,230094
29392,29392,0,1,184129,240440
29393,29393,0,1,179958,251607
29394,29394,0,1,171332,259476
29395,29395,0,1,163196,260334
29396,29396,0,1,160675,251915
29397,29397,0,1,167297,234192
29398,29398,0,1,183586,209576
29399,29399,0,1,206788,182400
29400,29400,0,1,231658,157841
29401,29401,0,1,252209,140528
29402,29402,0,1,263726,133206
29403,29403,0,1,264412,135954
29404,29404,0,1,255994,146263
29405,29405,0,1,243180,159892
29406,29406,0,1,232010,172222
29407,29407,0,1,227880,179704
29408,29408,0,1,233778,180820
29409,29409,0,1,249394,176196
29410,29410,0,1,271325,167967
29411,29411,0,1,294343,158498
29412,29412,0,1,313164,149095
29413,29413,0,1,324112,139273
29414,29414,0,1,326205,126782
29415,29415,0,1,321309,108595
29416,29416,0,1,313325,82369
29417,29417,0,1,306750,47811
29418,29418,0,1,305155,7378
29419,29419,0,1,310090,-34043
29420,29420,0,1,320641,-70479
29421,29421,0,1,333864,-96779
29422,29422,0,1,345904,-110327
29423,29423,0,1,353355,-112033
29424,29424,0,1,354391,-105999
29425,29425,0,1,349283,-98107
29426,29426,0,1,340194,-94021
29427,29427,0,1,330315,-97243
29428,29428,0,1,322621,-107944
29429,29429,0,1,318819,-123154
29430,29430,0,1,318837,-138006
29431,29431,0,1,321093,-147669
29432,29432,0,1,323304,-149176
29433,29433,0,1,323535,-142437
29434,29434,0,1,321064,-130160
29435,29435,0,1,316619,-116725
29436,29436,0,1,311911,-106463
29437,29437,0,1,308680,-102079
29438,29438,0,1,307746,-103741
29439,29439,0,1,308484,-109139
29440,29440,0,1,309097,-114438
29441,29441,0,1,307422,-115770
29442,29442,0,1,302213,-110496
29443,29443,0,1,294033,-97932
29444,29444,0,1,285507,-79363
29445,29445,0,1,280577,-57366
29446,29446,0,1,283088,-34701
29447,29447,0,1,295198,-13444
29448,29448,0,1,316226,5522
29449,29449,0,1,342440,22422
29450,29450,0,1,367971,38008
29451,29451,0,1,386494,52872
29452,29452,0,1,393145,66856
29453,29453,0,1,386080,78917
29454,29454,0,1,367088,87439
29455,29455,0,1,341088,90954
29456,29456,0,1,314754,88853
29457,29457,0,1,294771,81879
29458,29458,0,1,285968,72079
29459,29459,0,1,290114,62131
29460,29460,0,1,305552,54298
29461,29461,0,1,327622,49337
29462,29462,0,1,349856,45770
29463,29463,0,1,365547,39957
29464,29464,0,1,369433,27034
29465,29465,0,1,359052,2445
29466,29466,0,1,335444,-36173
29467,29467,0,1,302936,-87732
29468,29468,0,1,268127,-147354
29469,29469,0,1,238084,-207291
29470,29470,0,1,218448,-258933
29471,29471,0,1,211774,-295308
29472,29472,0,1,216856,-313185
29473,29473,0,1,229153,-314149
29474,29474,0,1,242280,-304049
29475,29475,0,1,250108,-291005
29476,29476,0,1,248747,-282707
29477,29477,0,1,237720,-283800
29478,29478,0,1,219865,-294449
29479,29479,0,1,200185,-310472
29480,29480,0,1,183900,-325101
29481,29481,0,1,174510,-331676
29482,29482,0,1,172605,-326315
29483,29483,0,1,175856,-309499
29484,29484,0,1,180050,-286039
29485,29485,0,1,180806,-263413
29486,29486,0,1,175296,-249184
29487,29487,0,1,163251,-248306
29488,29488,0,1,147133,-261478
29489,29489,0,1,131229,-285020
29490,29490,0,1,120234,-312284
29491,29491,0,1,117842,-335961
29492,29492,0,1,125751,-350425
29493,29493,0,1,143329,-353330
29494,29494,0,1,168023,-345822
29495,29495,0,1,196088,-331547
29496,29496,0,1,223546,-314901
29497,29497,0,1,246839,-299388
29498,29498,0,1,263370,-286678
29499,29499,0,1,271725,-276590
29500,29500,0,1,271801,-267952
29501,29501,0,1,264804,-259785
29502,29502,0,1,253113,-252149
29503,29503,0,1,240004,-246223
29504,29504,0,1,229060,-243698
29505,29505,0,1,223424,-245652
29506,29506,0,1,224874,-251735
29507,29507,0,1,233203,-259883
29508,29508,0,1,246035,-266955
29509,29509,0,1,259326,-270105
29510,29510,0,1,268380,-268174
29511,29511,0,1,269184,-262434
29512,29512,0,1,259713,-256520
29513,29513,0,1,240520,-255187
29514,29514,0,1,214607,-262545
29515,29515,0,1,186463,-280375
29516,29516,0,1,160621,-307173
29517,29517,0,1,140189,-338509
29518,29518,0,1,125966,-368437
29519,29519,0,1,116354,-391463
29520,29520,0,1,108066,-404303
29521,29521,0,1,97389,-406821
29522,29522,0,1,81621,-401809
29523,29523,0,1,59888,-393726
29524,29524,0,1,33399,-387043
29525,29525,0,1,4894,-384855
29526,29526,0,1,-22427,-388213
29527,29527,0,1,-45893,-396386
29528,29528,0,1,-64139,-407711
29529,29529,0,1,-77175,-420516
29530,29530,0,1,-85901,-433708
29531,29531,0,1,-91392,-446690
29532,29532,0,1,-94235,-458715
29533,29533,0,1,-94136,-468246
29534,29534,0,1,-90198,-472750
29535,29535,0,1,-81369,-469191
29536,29536,0,1,-67071,-455226
29537,29537,0,1,-47555,-430608
29538,29538,0,1,-23846,-398158
29539,29539,0,1,2681,-363728
29540,29540,0,1,30833,-334929
29541,29541,0,1,59980,-318951
29542,29542,0,1,90037,-320207
29543,29543,0,1,121032,-338641
29544,29544,0,1,152575,-369371
29545,29545,0,1,183382,-403902
29546,29546,0,1,211306,-432564
29547,29547,0,1,233904,-447331
29548,29548,0,1,249338,-444026
29549,29549,0,1,257175,-423252
29550,29550,0,1,258740,-389743
29551,29551,0,1,256800,-350489
29552,29552,0,1,254471,-312293
29553,29553,0,1,254017,-279723
29554,29554,0,1,255785,-254087
29555,29555,0,1,257925,-233790
29556,29556,0,1,257231,-215761
29557,29557,0,1,250463,-197225
29558,29558,0,1,235917,-177346
29559,29559,0,1,214551,-157748
29560,29560,0,1,189949,-142039
29561,29561,0,1,167337,-134344
29562,29562,0,1,151810,-137573
29563,29563,0,1,146622,-151982
29564,29564,0,1,152077,-174673
29565,29565,0,1,165553,-200156
29566,29566,0,1,182588,-222006
29567,29567,0,1,198534,-234866
29568,29568,0,1,210168,-236168
29569,29569,0,1,216507,-227068
29570,29570,0,1,218717,-212138
29571,29571,0,1,219134,-197919
29572,29572,0,1,219950,-190866
29573,29573,0,1,222257,-195222
29574,29574,0,1,225772,-211727
29575,29575,0,1,229355,-237454
29576,29576,0,1,231911,-266767
29577,29577,0,1,233440,-293266
29578,29578,0,1,235242,-311792
29579,29579,0,1,239537,-319926
29580,29580,0,1,248417,-318426
29581,29581,0,1,262628,-310440
29582,29582,0,1,280788,-299946
29583,29583,0,1,299483,-290054
29584,29584,0,1,314155,-281770
29585,29585,0,1,320671,-273795
29586,29586,0,1,316843,-263457
29587,29587,0,1,303457,-248193
29588,29588,0,1,284260,-227085
29589,29589,0,1,264987,-201574
29590,29590,0,1,251708,-175107
29591,29591,0,1,248975,-151847
29592,29592,0,1,258465,-134859
29593,29593,0,1,278380,-124629
29594,29594,0,1,303937,-118671
29595,29595,0,1,328744,-112357
29596,29596,0,1,346589,-100719
29597,29597,0,1,353185,-80469
29598,29598,0,1,347438,-51544
29599,29599,0,1,331701,-17355
29600,29600,0,1,311176,16397
29601,29601,0,1,292368,43824
29602,29602,0,1,281140,61057
29603,29603,0,1,280914,67728
29604,29604,0,1,291578,67064
29605,29605,0,1,309407,64578
29606,29606,0,1,328170,65966
29607,29607,0,1,341051,74952
29608,29608,0,1,342846,91939
29609,29609,0,1,331698,114126
29610,29610,0,1,309717,136791
29611,29611,0,1,282365,155297
29612,29612,0,1,256664,166875
29613,29613,0,1,238928,171574
29614,29614,0,1,232810,171984
29615,29615,0,1,238275,171852
29616,29616,0,1,251927,174408
29617,29617,0,1,268467,180993
29618,29618,0,1,282730,190573
29619,29619,0,1,291458,200377
29620,29620,0,1,294196,207294
29621,29621,0,1,293103,209291
29622,29622,0,1,291604,206448
29623,29623,0,1,292723,200882
29624,29624,0,1,297725,195881
29625,29625,0,1,305513,194474
29626,29626,0,1,313058,198160
29627,29627,0,1,316574,206314
29628,29628,0,1,312920,216536
29629,29629,0,1,300680,225731
29630,29630,0,1,280510,231512
29631,29631,0,1,254711,233257
29632,29632,0,1,226301,232460
29633,29633,0,1,198095,232190
29634,29634,0,1,171915,235875
29635,29635,0,1,148494,245986
29636,29636,0,1,127673,263103
29637,29637,0,1,108760,285691
29638,29638,0,1,90837,310719
29639,29639,0,1,72883,334692
29640,29640,0,1,53658,354795
29641,29641,0,1,31677,369608
29642,29642,0,1,5484,379191
29643,29643,0,1,-25956,384449
29644,29644,0,1,-62665,386335
29645,29645,0,1,-103297,385048
29646,29646,0,1,-145298,379599
29647,29647,0,1,-185298,368089
29648,29648,0,1,-220152,348437
29649,29649,0,1,-248293,318992
29650,29650,0,1,-269871,279568
29651,29651,0,1,-286999,231453
29652,29652,0,1,-302382,177907
29653,29653,0,1,-318676,122665
29654,29654,0,1,-336889,70145
29655,29655,0,1,-356210,24815
29656,29656,0,1,-373815,-9673
29657,29657,0,1,-386645,-30293
29658,29658,0,1,-392397,-35446
29659,29659,0,1,-390662,-25019
29660,29660,0,1,-382895,-1712
29661,29661,0,1,-372243,29419
29662,29662,0,1,-361870,60356
29663,29663,0,1,-353517,82088
29664,29664,0,1,-347494,86515
29665,29665,0,1,-342173,69474
29666,29666,0,1,-335925,32778
29667,29667,0,1,-327968,-15167
29668,29668,0,1,-319650,-61532
29669,29669,0,1,-313743,-93299
29670,29670,0,1,-313949,-102717
29671,29671,0,1,-321700,-92017
29672,29672,0,1,-335176,-74772
29673,29673,0,1,-348940,-73305
29674,29674,0,1,-355232,-110564
29675,29675,0,1,-347316,-201411
29676,29676,0,1,-322947,-343556
29677,29677,0,1,-287507,-514760
29678,29678,0,1,-253384,-675703
29679,29679,0,1,-237189,-781039
29680,29680,0,1,-253552,-793462
29681,29681,0,1,-308949,-697739
29682,29682,0,1,-396970,-508664
29683,29683,0,1,-498177,-269421
29684,29684,0,1,-584483,-40523
29685,29685,0,1,-627618,117504
29686,29686,0,1,-609454,161454
29687,29687,0,1,-529112,78804
29688,29688,0,1,-405112,-110573
29689,29689,0,1,-270253,-361159
29690,29690,0,1,-161676,-617377
29691,29691,0,1,-107120,-830141
29692,29692,0,1,-115021,-969441
29693,29693,0,1,-169926,-1029023
29694,29694,0,1,-237127,-1022118
29695,29695,0,1,-273399,-971905
29696,29696,0,1,-242946,-899618
29697,29697,0,1,-130364,-817316
29698,29698,0,1,52390,-725975
29699,29699,0,1,268083,-620258
29700,29700,0,1,465404,-495608
29701,29701,0,1,594883,-355385
29702,29702,0,1,624831,-212998
29703,29703,0,1,551568,-89339
29704,29704,0,1,401437,-5446
29705,29705,0,1,222652,25458
29706,29706,0,1,71464,3623
29707,29707,0,1,-4361,-56065
29708,29708,0,1,21247,-128455
29709,29709,0,1,145774,-185339
29710,29710,0,1,339583,-203739
29711,29711,0,1,554523,-171370
29712,29712,0,1,737020,-88927
29713,29713,0,1,841854,32244
29714,29714,0,1,842295,173801
29715,29715,0,1,736525,315731
29716,29716,0,1,546344,439727
29717,29717,0,1,311921,531903
29718,29718,0,1,81322,582676
29719,29719,0,1,-99753,587454
29720,29720,0,1,-198175,547067
29721,29721,0,1,-199480,467289
29722,29722,0,1,-110527,359844
29723,29723,0,1,43437,240729
29724,29724,0,1,225620,128900
29725,29725,0,1,396468,41689
29726,29726,0,1,522558,-7986
29727,29727,0,1,583573,-15570
29728,29728,0,1,576001,14780
29729,29729,0,1,511188,71449
29730,29730,0,1,411665,138899
29731,29731,0,1,303618,202250
29732,29732,0,1,210422,250837
29733,29733,0,1,147047,280615
29734,29734,0,1,118076,293664
29735,29735,0,1,117820,296421
29736,29736,0,1,134175,296311
29737,29737,0,1,152677,299290
29738,29738,0,1,160416,307742
29739,29739,0,1,149542,320994
29740,29740,0,1,118067,335641
29741,29741,0,1,69672,347761
29742,29742,0,1,11151,354211
29743,29743,0,1,-49420,353870
29744,29744,0,1,-105356,347504
29745,29745,0,1,-152859,337300
29746,29746,0,1,-191465,325912
29747,29747,0,1,-223544,315097
29748,29748,0,1,-252887,305340
29749,29749,0,1,-283176,295549
29750,29750,0,1,-316010,283190
29751,29751,0,1,-350865,264653
29752,29752,0,1,-384739,236917
29753,29753,0,1,-413324,198002
29754,29754,0,1,-432273,148194
29755,29755,0,1,-439132,90159
29756,29756,0,1,-433731,28420
29757,29757,0,1,-418556,-31289
29758,29758,0,1,-397859,-83929
29759,29759,0,1,-376398,-126147
29760,29760,0,1,-357715,-157692
29761,29761,0,1,-343734,-180954
29762,29762,0,1,-334455,-200188
29763,29763,0,1,-328509,-219921
29764,29764,0,1,-324315,-243277
29765,29765,0,1,-320965,-270725
29766,29766,0,1,-318594,-299972
29767,29767,0,1,-318136,-326858
29768,29768,0,1,-320476,-346909
29769,29769,0,1,-325566,-357000
29770,29770,0,1,-331832,-356465
29771,29771,0,1,-336331,-347323
29772,29772,0,1,-335554,-333627
29773,29773,0,1,-326552,-320100
29774,29774,0,1,-308084,-310816
29775,29775,0,1,-280951,-308255
29776,29776,0,1,-247804,-313028
29777,29777,0,1,-212173,-324109
29778,29778,0,1,-177157,-339480
29779,29779,0,1,-144422,-356754
29780,29780,0,1,-113952,-373607
29781,29781,0,1,-84427,-388065
29782,29782,0,1,-54173,-398551
29783,29783,0,1,-22246,-403981
29784,29784,0,1,10985,-403935
29785,29785,0,1,43900,-398747
29786,29786,0,1,74361,-389357
29787,29787,0,1,100780,-376960
29788,29788,0,1,122963,-362453
29789,29789,0,1,142408,-345799
29790,29790,0,1,161730,-325810
29791,29791,0,1,183506,-300426
29792,29792,0,1,209125,-267586
29793,29793,0,1,237968,-226381
29794,29794,0,1,267477,-177994
29795,29795,0,1,293979,-125926
29796,29796,0,1,314087,-75264
29797,29797,0,1,325871,-31179
29798,29798,0,1,329478,2877
29799,29799,0,1,326771,26568
29800,29800,0,1,320243,42990
29801,29801,0,1,311634,57705
29802,29802,0,1,300928,76720
29803,29803,0,1,286236,104304
29804,29804,0,1,264695,141278
29805,29805,0,1,233969,184509
29806,29806,0,1,193914,228038
29807,29807,0,1,147470,265204
29808,29808,0,1,100451,291055
29809,29809,0,1,60051,304224
29810,29810,0,1,32653,307454
29811,29811,0,1,21726,306548
29812,29812,0,1,26451,308269
29813,29813,0,1,41784,317807
29814,29814,0,1,59941,336859
29815,29815,0,1,72690,363015
29816,29816,0,1,73830,390516
29817,29817,0,1,60872,412261
29818,29818,0,1,35406,422152
29819,29819,0,1,2100,417105
29820,29820,0,1,-33217,397989
29821,29821,0,1,-65621,369217
29822,29822,0,1,-92616,337323
29823,29823,0,1,-114532,308848
29824,29824,0,1,-133789,288511
29825,29825,0,1,-153341,278107
29826,29826,0,1,-175115,276335
29827,29827,0,1,-199029,279664
29828,29828,0,1,-222898,283726
29829,29829,0,1,-243410,284680
29830,29830,0,1,-257581,280185
29831,29831,0,1,-264123,269702
29832,29832,0,1,-264270,254114
29833,29833,0,1,-261540,234928
29834,29834,0,1,-260658,213485
29835,29835,0,1,-265990,190369
29836,29836,0,1,-280090,165274
29837,29837,0,1,-302893,137289
29838,29838,0,1,-331723,105446
29839,29839,0,1,-362216,69274
29840,29840,0,1,-389569,29187
29841,29841,0,1,-409882,-13483
29842,29842,0,1,-420961,-56646
29843,29843,0,1,-422457,-97981
29844,29844,0,1,-415350,-135395
29845,29845,0,1,-401157,-167524
29846,29846,0,1,-381098,-194071
29847,29847,0,1,-355618,-215935
29848,29848,0,1,-324413,-234961
29849,29849,0,1,-286816,-253566
29850,29850,0,1,-242470,-274058
29851,29851,0,1,-191867,-297875
29852,29852,0,1,-136656,-324895
29853,29853,0,1,-79578,-353242
29854,29854,0,1,-23913,-379506
29855,29855,0,1,27199,-399532
29856,29856,0,1,71406,-409629
29857,29857,0,1,107724,-407790
29858,29858,0,1,136660,-394500
29859,29859,0,1,159920,-372740
29860,29860,0,1,179832,-347136
29861,29861,0,1,198604,-322461
29862,29862,0,1,217618,-301985
29863,29863,0,1,236983,-286302
29864,29864,0,1,255589,-273064
29865,29865,0,1,271515,-257797
29866,29866,0,1,282890,-235663
29867,29867,0,1,288685,-203389
29868,29868,0,1,289296,-160708
29869,29869,0,1,286655,-110795
29870,29870,0,1,283712,-59505
29871,29871,0,1,283463,-13653
29872,29872,0,1,287915,21132
29873,29873,0,1,297233,42017
29874,29874,0,1,309549,49718
29875,29875,0,1,321433,48033
29876,29876,0,1,329018,42433
29877,29877,0,1,329257,38284
29878,29878,0,1,320955,39263
29879,29879,0,1,305153,46578
29880,29880,0,1,284710,59160
29881,29881,0,1,263327,74583
29882,29882,0,1,244191,90415
29883,29883,0,1,228919,105375
29884,29884,0,1,217007,119893
29885,29885,0,1,206068,135950
29886,29886,0,1,192733,156224
29887,29887,0,1,173673,182948
29888,29888,0,1,146555,216811
29889,29889,0,1,110640,256288
29890,29890,0,1,66794,297778
29891,29891,0,1,17017,336210
29892,29892,0,1,-36152,366271
29893,29893,0,1,-90153,383697
29894,29894,0,1,-142789,386300
29895,29895,0,1,-192232,374365
29896,29896,0,1,-237043,350432
29897,29897,0,1,-276120,318332
29898,29898,0,1,-308746,281897
29899,29899,0,1,-334715,243776
29900,29900,0,1,-354425,204649
29901,29901,0,1,-368796,163222
29902,29902,0,1,-379053,117050
29903,29903,0,1,-386230,63780
29904,29904,0,1,-390700,2513
29905,29905,0,1,-391890,-65283
29906,29906,0,1,-388355,-135630
29907,29907,0,1,-378181,-202834
29908,29908,0,1,-359700,-261020
29909,29909,0,1,-332247,-305742
29910,29910,0,1,-296625,-335273
29911,29911,0,1,-255227,-351058
29912,29912,0,1,-211651,-357190
29913,29913,0,1,-169858,-359078
29914,29914,0,1,-133174,-361837
29915,29915,0,1,-103504,-368841
29916,29916,0,1,-80836,-380995
29917,29917,0,1,-63326,-396851
29918,29918,0,1,-47999,-413399
29919,29919,0,1,-31654,-427185
29920,29920,0,1,-12001,-435287
29921,29921,0,1,11498,-435891
29922,29922,0,1,37450,-428404
29923,29923,0,1,62941,-413140
29924,29924,0,1,84596,-390944
29925,29925,0,1,99966,-363031
29926,29926,0,1,108746,-331117
29927,29927,0,1,113473,-297589
29928,29928,0,1,119151,-265629
29929,29929,0,1,132032,-238884
29930,29930,0,1,157633,-220636
29931,29931,0,1,198724,-212696
29932,29932,0,1,253790,-214362
29933,29933,0,1,316792,-221966
29934,29934,0,1,378226,-229329
29935,29935,0,1,427394,-229129
29936,29936,0,1,455210,-214891
29937,29937,0,1,456756,-182880
29938,29938,0,1,432683,-133327
29939,29939,0,1,389070,-70370
29940,29940,0,1,335660,-910
29941,29941,0,1,283120,67419
29942,29942,0,1,240059,128317
29943,29943,0,1,210769,178246
29944,29944,0,1,194396,216759
29945,29945,0,1,185664,245677
29946,29946,0,1,176893,267471
29947,29947,0,1,160522,283762
29948,29948,0,1,131318,294455
29949,29949,0,1,87615,297794
29950,29950,0,1,31320,291362
29951,29951,0,1,-33267,273543
29952,29952,0,1,-101092,244636
29953,29953,0,1,-167907,207279
29954,29954,0,1,-231025,165792
29955,29955,0,1,-289273,124843
29956,29956,0,1,-342214,87909
29957,29957,0,1,-389165,56239
29958,29958,0,1,-428484,28635
29959,29959,0,1,-457660,2228
29960,29960,0,1,-473997,-26308
29961,29961,0,1,-475797,-59418
29962,29962,0,1,-463377,-97947
29963,29963,0,1,-439410,-141061
29964,29964,0,1,-408490,-186872
29965,29965,0,1,-375921,-233273
29966,29966,0,1,-346238,-278571
29967,29967,0,1,-322136,-321491
29968,29968,0,1,-303947,-360865
29969,29969,0,1,-290038,-394989
29970,29970,0,1,-277796,-421289
29971,29971,0,1,-264767,-436523
29972,29972,0,1,-249326,-437698
29973,29973,0,1,-230871,-423364
29974,29974,0,1,-209433,-394718
29975,29975,0,1,-185075,-356011
29976,29976,0,1,-157522,-314098
29977,29977,0,1,-126217,-276952
29978,29978,0,1,-90947,-251749
29979,29979,0,1,-52506,-243030
29980,29980,0,1,-13102,-251502
29981,29981,0,1,23904,-273895
29982,29982,0,1,55028,-303843
29983,29983,0,1,77995,-333366
29984,29984,0,1,93007,-354728
29985,29985,0,1,103099,-362011
29986,29986,0,1,113487,-352149
29987,29987,0,1,129847,-325316
29988,29988,0,1,156113,-284641
29989,29989,0,1,192755,-235374
29990,29990,0,1,236087,-183706
29991,29991,0,1,279033,-135428
29992,29992,0,1,313178,-94549
29993,29993,0,1,331383,-62382
29994,29994,0,1,330000,-37272
29995,29995,0,1,309926,-15038
29996,29996,0,1,276140,9789
29997,29997,0,1,235705,42155
29998,29998,0,1,195238,84794
29999,29999,0,1,158575,137011
30000,30000,0,1,125573,194663
30001,30001,0,1,92482,251113
